index: 0
( 3.07699533221987517E-11 , 5.52603564482850242E-11 )
( -1.12414452233358398E-12 , 8.58830894490299787E-13 )
( -1.31426182984845181E-11 , -4.86987103104159608E-11 )
( 2.89441281015456975E-11 , 2.21124507070987004E-11 )
( 2.81457736604102126E-11 , -4.75308924275483531E-11 )
( 5.64121976669380281E-12 , 3.22608556150040189E-11 )
( -8.07922342171389853E-12 , 4.73674529434800511E-11 )
( 1.18497241204650062E-11 , -9.42026667679177772E-12 )
( 8.41898375032839220E-12 , 2.31056242253615376E-11 )
( 1.50056660036673738E-11 , 4.84908911385389451E-11 )
( 6.59820251111986786E-12 , 4.60625908444743059E-12 )
( 1.86744803285770545E-12 , -4.92992024222485012E-11 )
index: 1
( 5.62711958652600061E-13 , 5.87114782015368938E-12 )
( -1.74140515677675542E-11 , 1.62423553298401007E-11 )
( -1.54338408081556091E-12 , -2.09546312703520704E-12 )
( 1.19270576792201266E-11 , -2.65641362528121311E-11 )
( 5.83621974074659928E-12 , 6.78704647680620241E-12 )
( -6.91497465653466002E-12 , -1.19646965181856854E-11 )
( 1.78993805427607547E-12 , -2.50591441222861769E-11 )
( 3.35592229815762343E-11 , -9.18771443494296054E-12 )
( 7.50026864357543191E-12 , 1.24845237712936266E-11 )
( 4.52467880429578619E-12 , 8.99810839468598960E-12 )
( 3.10480001552290702E-11 , -2.07638866676511303E-11 )
( -7.86487465727336565E-12 , -4.15747080653244130E-12 )
index: 2
( -4.06987990978178593E-12 , -2.20106246915555575E-11 )
( 5.56894213561385404E-12 , -1.26949913383109583E-11 )
( -8.06773821239436513E-12 , -1.94751993763604234E-11 )
( 1.87352043533605057E-11 , 1.19182933440175467E-11 )
( -1.66690688459531250E-12 , 3.29003121684845124E-11 )
( -3.17371680345488642E-11 , -6.74901005089472161E-12 )
( -1.43041144095057627E-11 , 1.53478872586612830E-11 )
( -1.06046221333166768E-12 , -3.43810416399862392E-12 )
( 1.35641362128520177E-11 , -1.13580046192886161E-11 )
( 1.84678633604846802E-11 , -1.43244894751714717E-11 )
( 1.15753213926630299E-11 , -1.90887419397560455E-12 )
( -9.53481239731388365E-13 , 1.90814715008044589E-11 )
index: 3
( -1.87462932310841734E-11 , 6.71770875291794519E-11 )
( -3.20655410765474135E-11 , -3.12077771893279849E-11 )
( 1.22989952183358352E-11 , -4.72393970548698925E-11 )
( 5.30061630926913017E-11 , 2.92854972373198770E-11 )
( 1.68027008218664722E-11 , 1.77959563940088386E-11 )
( 2.50176802738195945E-11 , -5.46860323121957889E-12 )
( -2.00460782533821872E-11 , -2.55637506673518133E-12 )
( -8.29396770175753013E-12 , -2.33784571108602009E-12 )
( 5.24259554033778743E-13 , -9.74095442728400818E-12 )
( 1.07483833987354887E-12 , -8.09613959114365591E-12 )
( -1.35624154091021174E-11 , -9.15691874185496476E-12 )
( -1.11616995605993281E-11 , -3.00995861768798027E-11 )
index: 4
( -3.85096122605947607E-12 , -7.56819069661815960E-12 )
( 2.12824082507540969E-11 , 4.88993068999338524E-12 )
( -2.64885857639761631E-11 , 1.91324975413318404E-11 )
( -4.24574863621019425E-11 , -1.89340243285654588E-12 )
( -1.11377209081590503E-11 , 3.31124365748333274E-11 )
( -1.07196724989226469E-11 , -1.51393404182225557E-11 )
( -2.76573284450254250E-11 , -2.08480006016873987E-12 )
( -6.96401378015178474E-13 , -2.55000894262725737E-11 )
( -2.02762216669163362E-11 , 1.52039297814490693E-11 )
( -5.19296661072141537E-12 , 1.03171903895506827E-11 )
( -1.58576552964663727E-13 , -2.39144537275951235E-11 )
( 1.27712811045829113E-11 , 1.61704381532270223E-11 )
index: 5
( -4.27186378514864268E-12 , 5.99836855391292496E-12 )
( 5.84210558817033973E-13 , 2.64895988268744986E-12 )
( 1.69337840578872432E-12 , 9.73648206993885919E-12 )
( 7.21290905262505855E-12 , 1.51974047533470371E-11 )
( -2.21400155082743925E-12 , -1.20209151375215742E-11 )
( 1.00974536336273698E-11 , 1.37842422601232152E-11 )
( 1.79269073340251258E-11 , -1.77420526967620539E-11 )
