x=0,y=0,z=0,t=0
( -1.47081544446449872E-11 , 1.45113923205994526E-11 )
( -2.91341511306682794E-11 , 4.54329935394207957E-11 )
( 2.72182515119797268E-11 , -2.60307767586585232E-11 )
( -9.29745150972049199E-12 , 1.71348599008165863E-11 )
( -1.75794965555319941E-11 , -8.65908850361094989E-12 )
( -1.44771729571183249E-11 , -7.97046136051911602E-13 )
( -4.36885313282164670E-12 , 3.63264364131513025E-11 )
( -4.64851912816715894E-11 , -6.19372680967385864E-11 )
( -1.11146963675783306E-10 , 1.19668146942883420E-11 )
( -8.90361603074215100E-11 , -3.24732057828926265E-11 )
( 4.48957724933601765E-11 , -1.64138559424705491E-11 )
( 1.69024575857909932E-11 , 2.07385146756283444E-11 )
x=1,y=0,z=0,t=0
( -3.10848198278538865E-11 , -6.02307625687623796E-11 )
( 2.28772609581987363E-12 , 2.53821087104923527E-11 )
( 1.09941260299860479E-11 , -3.36398839468785424E-11 )
( 3.26565559940355004E-11 , -4.77794283411112690E-11 )
( 8.79967400198273950E-12 , -6.50278730229727449E-11 )
( -6.02277954793848034E-11 , 5.11102616250409617E-11 )
( 2.04973229044882200E-11 , -6.40366549099767520E-12 )
( -1.13801572531432660E-11 , 8.96573211772589004E-12 )
( -1.05072229900054762E-11 , 1.22442441250447852E-11 )
( -5.56932313018392406E-11 , 3.66940193565586634E-11 )
( 4.37785645171432194E-11 , -2.37986417656825793E-11 )
( 3.99148033071878229E-12 , -5.03590737488281641E-13 )
x=2,y=0,z=0,t=0
( -4.96666140215224754E-11 , 3.97183970224794781E-11 )
( -1.07062007787222281E-11 , 1.23499661897925536E-11 )
( -6.39995403906404174E-12 , 4.68708913627218839E-12 )
( 4.26268819434805410E-11 , 8.09725277571464588E-11 )
( 2.24431221787574702E-11 , 3.27837944874804972E-11 )
( -8.22240156096731595E-11 , 4.26144680570610087E-11 )
( 3.99876496874662098E-11 , 2.44752349395471477E-11 )
( 4.51918105209832289E-12 , 1.20890691413294680E-12 )
( 4.69461907989552854E-11 , -5.52183912998659867E-11 )
( 4.97145171266665505E-12 , -4.69093613745020372E-11 )
( -8.53558177970665066E-11 , 5.63707085205646472E-11 )
( 1.08906776838463074E-11 , -6.38383270198366762E-11 )
x=3,y=0,z=0,t=0
( -9.89866203569112373E-12 , -1.59289620259606778E-11 )
( -5.36913133196397392E-11 , -2.01448158437892313E-11 )
( 7.52689422819065638E-11 , 2.53534821757788030E-11 )
( 8.65521558286931488E-11 , 1.99587479649960809E-11 )
( -7.27471723672679109E-11 , 6.37454240029664323E-11 )
( -2.24321435912778233E-11 , -3.25412812174698554E-11 )
( 1.54004668576909471E-11 , -7.16849222339367999E-11 )
( -9.16975402711133110E-11 , 1.43300637251584513E-11 )
( 7.42052980209605190E-11 , 1.05663720593706418E-10 )
( -3.52967338203001223E-11 , 9.67826167029176106E-11 )
( -7.17472114565793966E-11 , -7.84742571772935595E-11 )
( 6.19516789209501712E-11 , -9.53266036311780264E-13 )
x=0,y=1,z=0,t=0
( 7.67818880622978765E-11 , -3.31383583988430817E-11 )
( 5.85200347870403183E-11 , 8.62504603846847706E-13 )
( -9.83897679108853422E-11 , 1.25470005008735729E-10 )
( 5.88447588460742003E-11 , 2.41583333620480210E-12 )
( -2.02420121248504904E-11 , -1.77669919793974536E-12 )
( -5.67761405529938186E-11 , 8.53873279811023455E-11 )
( -1.00313266643091081E-11 , -1.08195053946561095E-11 )
( -9.71918101527276431E-12 , 3.69404171942052886E-11 )
( 1.13919987728987687E-10 , 2.42063130744413896E-11 )
( 1.31723376000708308E-11 , 1.62765387011077432E-11 )
( 3.48225566989517375E-11 , -4.60651949988092872E-11 )
( 3.79490747338599609E-11 , 5.01065662713004974E-11 )
x=1,y=1,z=0,t=0
( -3.48813027223643974E-11 , -1.95311096992769991E-11 )
( 5.56986874938669734E-13 , 2.65126979849543868E-11 )
( 2.83322561249417323E-11 , -2.19240257203546993E-11 )
( -6.88262802985222269E-13 , -3.34394787386109388E-11 )
( -3.86358263210989149E-11 , -5.50040398130780000E-11 )
