x=0,y=0,z=0,t=0
( 4.08869518445218738E-02 , 3.74313686529985021E-02 )
( 8.44043025880644171E-02 , 5.43610057884592712E-01 )
( -4.02254801025452857E-01 , -2.29858825600157385E-01 )
( 1.23642102188132375E-01 , 1.02210795851546257E-01 )
( 8.32628588716526896E-02 , -5.44009146292056323E-01 )
( -2.03100032127583374E-01 , 1.76806707042559338E-02 )
( -8.78788302841343877E-02 , -2.65986368955423214E-01 )
( -4.08973394064442580E-02 , 2.03268706035231783E-01 )
( -3.36585744100106748E-02 , 1.58189383333652289E-01 )
( -1.40827334700282247E-01 , 6.56568332652030795E-02 )
( 2.08859906661981204E-01 , 1.38778829485411065E-01 )
( -3.31259831769546764E-01 , -1.10221662043111568E-01 )
( -3.63645380472187640E-01 , -2.12349055376138685E-02 )
x=0,y=2,z=1,t=0
( -1.36914628349646600E-01 , 4.90014155557106479E-01 )
( -1.85200766634534136E-01 , 4.71541396754743658E-01 )
( -3.59856501204427581E-01 , -3.91461465777486695E-01 )
( 9.93317218686596504E-01 , -1.24119940510655469E+00 )
( 2.66247438695931038E-01 , -1.24476270817419465E-01 )
( 4.05564561563172610E-01 , -2.78619607788867574E-01 )
( -8.15451034177023248E-01 , 1.62034617809548337E-01 )
( 1.13108211407526982E+00 , -5.31844628389525620E-01 )
( -4.84727456199524009E-01 , -3.16505796909184567E-01 )
( -3.42255847208131764E-02 , -1.46240627178944871E-01 )
( 8.22984230429393060E-01 , 1.04060631492444844E+00 )
( 7.17645092316314459E-01 , -4.16784356513710152E-01 )
x=1,y=2,z=1,t=0
( 2.95288947858911716E-02 , 1.34160442281307496E-01 )
( -2.77015470406400843E-01 , -5.18045275229591443E-02 )
( 3.05132719134200259E-01 , -1.62981520041034583E-01 )
( -1.43444833854526055E-01 , -1.78187850012028831E-01 )
( 1.09619769469201336E-01 , 3.03201916660521986E-01 )
( -9.69806704098855749E-03 , 5.63931804508559176E-01 )
( 1.87031226369446274E-01 , -5.75018542805880162E-03 )
( -2.48378079791260059E-01 , -1.92644278787179990E-01 )
( -2.83878068842641162E-01 , 3.08458279035266680E-01 )
( 3.45152738177478435E-01 , -1.60800862625279428E-01 )
( 2.63493411307833214E-01 , 4.11889378066770950E-02 )
( -3.29836576470244752E-02 , 2.72489285842341500E-01 )
x=2,y=2,z=1,t=0
( 5.76368873332800680E-02 , -2.86112683915457411E-01 )
( -1.67054664834608457E-01 , -2.19543525278600229E-02 )
( -3.55973965428762640E-01 , 3.40036661094944903E-01 )
( 8.90931654654041755E-02 , 1.03679522034457308E-01 )
( -1.15555327263143631E-01 , -2.13332871737149737E-01 )
( -1.76578482277573862E-01 , 6.92774992259992256E-02 )
( -2.02136387353553104E-02 , -1.54723808978946664E-01 )
( -1.69497679058865119E-01 , -1.37627621188643190E-01 )
( -1.85424948651522536E-01 , -1.90052698584860458E-01 )
( 1.97046458309687728E-01 , 3.56871894553774036E-02 )
( -2.89668805504482221E-02 , 1.56393799530809147E-01 )
( 2.54810528238612499E-01 , -1.37092753804125000E-01 )
x=3,y=2,z=1,t=0
( 2.32177156298309734E-01 , 1.57394631670465995E-01 )
( -1.90724969968401187E-02 , -3.45777018350034049E-01 )
( 2.71405368085570198E-02 , -1.95961189820308912E-01 )
( 1.46213387875469059E-01 , -4.36201886635239178E-01 )
( 6.77761521772586861E-02 , -9.28879609856598232E-02 )
( -4.28011543571753361E-01 , -1.53660685852470003E-02 )
( 5.16675338525538486E-02 , -1.84207648840920613E-01 )
( 3.61874938129466972E-01 , -1.11727940020169614E-01 )
( 7.07661279128535131E-02 , 4.62503884577087632E-02 )
( 2.02240127218733523E-01 , -2.12603927326346448E-01 )
( 2.11751776524818303E-01 , 1.55932506404582283E-01 )
( -2.81129217651888808E-01 , 7.82379354332104759E-02 )
x=0,y=3,z=1,t=0
( 1.77161601992888496E-01 , -1.26570615057492036E-01 )
( 1.12269300473086808E-01 , -3.88018209244923584E-02 )
( 1.96979987667449119E-01 , 5.88463747899181516E-02 )
( -5.59555114203967308E-02 , 2.60666669093969766E-02 )
( 7.58303903917758176E-02 , -1.38089521282189071E-02 )
( -1.05506632107983639E-01 , -3.17084684990863008E-01 )
( 2.49086334329266301E-01 , -2.22895815015244775E-01 )
( 2.13390982365173121E-01 , -1.23411906577801697E-01 )
( -2.61581023123535539E-01 , -7.12002215803365229E-02 )
( -3.12657538138058466E-01 , 3.51258988506482572E-01 )
( 3.89795518261285417E-02 , -2.15554709056638927E-01 )
( 5.36224436026680351E-01 , 7.09279626531871404E-02 )
x=1,y=3,z=1,t=0
( -8.42558916556798709E-02 , -7.53076298303806818E-02 )
( -1.44749595052876906E-01 , -5.14852622814516159E-02 )
( 1.00416216139460265E-01 , -2.29255783244442068E-01 )
( -1.02427455192131173E-01 , 1.99815826869838079E-02 )
( -9.01285461779196828E-02 , 1.33400114027364791E-01 )
( -8.37777148206500788E-02 , -2.40214908241007108E-03 )
( 2.31675102618275341E-02 , -3.69818483356325278E-01 )
( -3.68170045496914788E-01 , -7.48602919326032956E-04 )
( 2.31749771503059199E-04 , -1.70346781755125826E-01 )
( -2.91572806602020285E-01 , -1.78976206592383613E-02 )
( -2.01122458380048191E-02 , -6.01472846016819773E-02 )
( -1.43536322588195653E-01 , 3.14678256349081420E-01 )
x=2,y=3,z=1,t=0
( 6.29481662252743962E-02 , -1.77578791742979636E-01 )
( -4.05351058624964095E-02 , -1.01027766518627105E-02 )
( -3.46851562942627645E-01 , -2.47325810867276896E-01 )
( 2.00012190784076005E-01 , -1.01313836789811290E-02 )
( -3.60760267246406363E-02 , 1.77777900488850893E-01 )
( 1.96433226852944509E-02 , -1.27271367038153504E-01 )
( -2.10968906126606570E-01 , 4.54353013852518750E-01 )
( 2.02326869732335823E-01 , -4.50342493285023626E-02 )
( -1.46719163815453496E-01 , 3.55787184647880395E-01 )
( 2.29328841416870030E-02 , 1.70208099335627909E-02 )
( 3.66172416828619285E-02 , -1.05557989526029974E-01 )
( -1.44821400105075104E-01 , 1.30162203375824570E-01 )
x=3,y=3,z=1,t=0
( 2.27605930129483214E-01 , 1.94537118326129910E-01 )
( 5.50813585967738328E-01 , -9.96339841396783055E-02 )
( -2.54189578400577265E-01 , -1.44271959024617619E-01 )
( -3.17395387768651283E-01 , -3.32048203528639618E-01 )
( -1.41386218733536601E-01 , 1.87550142812619336E-01 )
( 4.68018406601157511E-03 , 3.42518729585114534E-01 )
( -2.99934467394974869E-01 , -1.31301264622156355E-01 )
( -8.42858028760308520E-03 , -4.23103177627447216E-02 )
( 2.79384610997900185E-01 , 3.91679718245521558E-01 )
( 5.37105891106374744E-01 , 2.49593064655252800E-01 )
( -3.14412930127400903E-01 , -2.21137207988817586E-01 )
( 9.65248306197377670E-02 , -2.22238095811076231E-01 )
x=0,y=0,z=2,t=0
( 2.12110133663254957E-01 , -3.10508151146992484E-01 )
( -1.36775181245966937E-01 , -1.24183629691278913E-01 )
( 1.01208147155177966E-01 , -2.30599572087144933E-01 )
( 1.22316773688184277E-01 , -3.77362764575506937E-01 )
( 1.26370532395716495E-02 , -1.09352806916599071E-01 )
( 6.81109743301739484E-02 , 1.98868989388914841E-01 )
( 2.03001845672004688E-01 , -1.01198454881987226E-01 )
( 1.34151586944364104E-01 , 1.84074438517205508E-02 )
( -1.94118811438798472E-01 , -2.33257186170388903E-01 )
( -1.04635554010732393E-01 , -4.72914019295783000E-02 )
( -3.73905110153493703E-01 , 3.13797644796083228E-03 )
( 1.59165502175825258E-01 , 9.90780267414251153E-02 )
x=1,y=0,z=2,t=0
( 2.02768105189871428E-01 , -1.81683317560517643E-01 )
( -1.89987905877724711E-01 , -1.32942413407671989E-01 )
( 1.75101964069415805E-01 , 5.38082848461782365E-02 )
( -1.08520679349529359E-01 , -7.17818860492694666E-02 )
( 2.16717532135498270E-01 , 2.07391980140638699E-01 )
( -2.03943912893331525E-01 , -8.96113904993781490E-02 )
( 1.30615851530767324E-01 , 2.15052823155134853E-01 )
( 5.43488007513241098E-02 , -1.59839508397279173E-01 )
( -5.43583762987252805E-03 , 9.28009923949614512E-03 )
( -2.46376880774823004E-01 , 5.25953045827817489E-02 )
( 6.77283032240730276E-03 , 1.66026324823038057E-01 )
( -1.21293162910525443E-03 , -2.94738794325498543E-01 )
x=2,y=0,z=2,t=0
( -6.22182514056820596E-02 , -3.56423464891597763E-01 )
( 1.88733277935405952E-01 , -2.86344065090981370E-01 )
( 3.82629545698532858E-01 , -3.46029736662056442E-01 )
( -2.33679631279410549E-01 , -1.44134955732107689E-02 )
( -3.40328454577084258E-02 , -2.44875309338542485E-01 )
( 1.70018725613559241E-01 , -2.23603465677218144E-01 )
( 1.62253890127479455E-01 , -2.70598366135058110E-01 )
( -7.33192020812966777E-02 , -1.73607517546883416E-01 )
( 1.31174173903086111E-02 , -1.52508328513784541E-01 )
( -5.01856375841366609E-02 , -1.47101127448979713E-01 )
( 7.88106241897893744E-02 , -1.54879372081835137E-01 )
( 1.69760955783631873E-01 , -2.23182230563926748E-01 )
x=3,y=0,z=2,t=0
( -6.56613287051197869E-02 , 4.37379287128239591E-01 )
( 1.22358127915433754E-01 , 4.07656333861598941E-01 )
( -7.36704770747615006E-02 , -6.92545436784230695E-02 )
( -8.52312298785587452E-02 , 1.28517264367236372E-01 )
( 2.75036354447100451E-01 , 1.85611961864649150E-01 )
( -2.04549880203668100E-01 , 3.01645816927929855E-02 )
( 2.31820216031291659E-01 , 4.37975152755837982E-01 )
( -3.34372114072227833E-01 , -1.34450666339030162E-01 )
( 4.07824521046977251E-01 , 1.21167321428283681E-01 )
( -2.88663265573992411E-01 , 1.76758572741744197E-01 )
( -1.35639735923708343E-01 , 1.42020702653834208E-01 )
( 2.82556718776310833E-01 , -5.11176397556598716E-01 )
x=0,y=1,z=2,t=0
( -3.05511725671827994E-01 , -2.47324915736836071E-01 )
( -2.79741605399368432E-01 , -1.12607460539060178E-01 )
( 3.55093727933483816E-01 , -3.89810040144271008E-01 )
( -1.59443672029567496E-01 , -6.04133431371172702E-02 )
( 1.43121773374631778E-01 , 2.08288971433131298E-01 )
( -2.69362100223102918E-01 , 3.34629402474388993E-02 )
( -4.14186812407769944E-03 , -2.40535744982316169E-02 )
( 1.87080257557758117E-01 , -2.14570719648925184E-01 )
( -2.12732062267332253E-02 , 2.18770491043282708E-02 )
( 2.64978953917448024E-01 , 3.28054273105727989E-01 )
( -2.72938440082589329E-01 , 1.03506661407593098E-01 )
( -5.44901459264583110E-01 , -3.40967948727765591E-01 )
x=1,y=1,z=2,t=0
