x=0,y=0,z=0,t=0
( -4.76676219302380743E-11 , 1.42250132261859893E-10 )
( -4.61460415573357879E-11 , 6.89358742935584954E-12 )
( 1.31566231428525252E-10 , -1.14223202057804720E-10 )
( -9.19017858137354931E-12 , -1.93761378178605166E-10 )
( -1.46996442107861829E-10 , 9.44519310883538665E-11 )
( 5.97903290735104137E-11 , 1.75268661481422505E-10 )
( 2.14695430118289107E-10 , -7.52532873256605251E-12 )
( -2.00397476463901775E-10 , -2.39745057634226862E-11 )
( 4.26403381275329964E-11 , -1.53133331478818056E-10 )
( 1.29856686661913181E-11 , -1.42108713848983970E-10 )
( -4.67159146488231418E-11 , -1.31049912479830183E-10 )
( 1.61334696533186739E-10 , -9.18457471810753989E-11 )
x=1,y=0,z=0,t=0
( 1.01540395173654286E-10 , -3.60675595985070016E-11 )
( -1.46160519216563521E-10 , -5.12203740390311130E-11 )
( -2.17580173662368601E-10 , 2.14770818873889646E-11 )
( 1.56284740084515433E-11 , -1.02079012817812091E-10 )
( -6.02728649748708558E-11 , 4.67601360569999461E-11 )
( 8.25773194776846263E-11 , -1.67827347071867497E-10 )
( -6.36862097506455108E-11 , 1.14418052622777644E-10 )
( 6.08462854211599616E-11 , 1.51635480085168979E-10 )
( -5.72217799037347824E-12 , -1.24775136441129363E-10 )
( 1.72122160785851931E-11 , -1.54939101404922205E-10 )
( -8.90785104425200276E-12 , 3.28495027423501489E-10 )
( -8.87306789921539313E-11 , 1.71973195041965345E-10 )
x=2,y=0,z=0,t=0
( -1.56379009333737208E-10 , 2.11940978210342701E-10 )
( -1.01763740310063786E-10 , 2.99188559553365611E-11 )
( -1.35414069712743423E-10 , 5.76413562733498289E-11 )
( 1.21665835824431308E-10 , 3.10609737133883910E-10 )
( -5.47480738792469121E-11 , -2.41877236597284712E-10 )
( -1.34667550106964230E-10 , -1.40220034054623791E-10 )
( -1.67061896559478650E-10 , -1.17192771707480871E-10 )
( -3.04687143215449603E-10 , -8.83957613841241056E-11 )
( 2.24845413738257339E-10 , 1.49120550435023815E-10 )
( 2.89850663576097467E-11 , -4.86894162960109904E-11 )
( -4.72538500663209870E-11 , -9.35184889960927129E-11 )
( 1.47458629883974708E-12 , -1.06781036237748945E-10 )
x=3,y=0,z=0,t=0
( 1.76493985633849474E-10 , -2.47232923966832064E-10 )
( -1.50559844743932414E-10 , 7.55603313646683754E-11 )
( -2.15474340897833383E-11 , -2.06345408115956843E-11 )
( 4.36876817843675782E-11 , 8.14042232337972360E-11 )
( 1.91940242082073477E-11 , 6.47743524873481449E-11 )
( 5.03618567364097992E-11 , 1.56177316640485068E-10 )
( 2.31351827072069205E-10 , -4.13483102194998960E-11 )
( 4.77671463266729146E-11 , 2.26716421711040566E-10 )
( 4.88271748682339851E-11 , 4.32529677055135458E-10 )
( -2.78095805113219432E-11 , -1.38258889734327257E-10 )
( -6.59433332272082505E-11 , -1.97532752125938042E-10 )
( 2.10412233626569814E-10 , -1.74627433153385064E-10 )
x=0,y=1,z=0,t=0
( 3.82665639298314886E-10 , -1.38677459048364003E-10 )
( -3.18543091345152045E-11 , 6.27559841151955050E-11 )
( -3.93992929954994576E-10 , 2.81795786064441721E-11 )
( -7.35015872421601454E-11 , -4.67642337624184802E-11 )
( -1.91888779370328859E-10 , 8.34333187714820625E-12 )
( 1.59021831113233724E-10 , 2.30736468218172065E-10 )
( -1.22581630215539824E-10 , 4.74203934333938924E-11 )
( -1.15014358763455840E-10 , -2.19380533015027507E-10 )
( 8.93874775090561112E-11 , -1.19993002838762981E-10 )
( -2.11475878917472406E-10 , 1.20521836463919142E-10 )
( -3.44881609219536029E-11 , -2.56759727815073485E-10 )
( -2.08227392275567371E-11 , 1.17942558017594415E-10 )
x=1,y=1,z=0,t=0
( 2.31580435650745381E-10 , -1.64453603841224101E-10 )
( -9.30177230558784315E-11 , 1.18131095547858175E-11 )
