x=0,y=0,z=0,t=0
( 3.38501321376049213E-01 , -5.61243162816012719E-01 )
( 3.41186565071260439E-01 , 3.71004664760174518E-01 )
( -4.48850781609072103E-01 , -8.74513721417185863E-01 )
( 7.71427239796852737E-03 , 8.27334415930638389E-02 )
( -1.56243614403081987E-01 , -1.68037945027954633E-01 )
( -6.32622730951286405E-01 , -3.72969502363181618E-02 )
( 2.35405844141442055E-01 , -7.98763798826690241E-01 )
( 2.47457964390749519E-01 , -8.21583374372312214E-01 )
( 1.77991372036983841E-01 , 6.22292040071160679E-01 )
( -3.90454341603865718E-01 , -5.18249875722899156E-01 )
( 4.48464540534820766E-01 , 6.19863081423558282E-01 )
( 2.53514729179588449E-01 , 7.82225458029154108E-01 )
x=1,y=0,z=0,t=0
( 5.55444052957163259E-01 , 3.65992082428807097E-02 )
( 1.70444670690064276E-01 , 6.42004712253638088E-01 )
( 2.71140647890155018E-01 , -8.43346366880787235E-02 )
( -7.55745846608374405E-01 , -5.24086629407804760E-02 )
( -2.29667254534563020E-01 , -2.00450001981777592E-02 )
( 6.99856368402415885E-02 , 5.70559874296325376E-01 )
( 1.80587317437803097E-02 , 2.44296931849777854E-01 )
( 2.68387142603731643E-01 , 7.84204648361162882E-01 )
( -3.12773151077045619E-01 , -4.14929590585768948E-01 )
( 7.06868627856996751E-02 , -5.88212278661059296E-01 )
( 2.54663281797621044E-01 , 2.87052448343679933E-01 )
( -4.54427493670577887E-01 , -4.01097127445535828E-01 )
x=2,y=0,z=0,t=0
( -3.21330590326992682E-01 , -1.47566084858197166E-01 )
( -5.16615668917285442E-02 , 3.55760513125638445E-01 )
( 3.95385337522411034E-02 , 6.32497215556677150E-02 )
( -1.99853876704826350E-02 , 8.11247002015934304E-02 )
( 3.06272258674233147E-02 , -7.90812050145350831E-03 )
( -3.93670464961875660E-02 , 5.22401871919859762E-02 )
( 2.60116960241373985E-01 , 1.97358231746203039E-02 )
( 1.90737175776592827E-01 , 1.17541734736413273E-01 )
( -1.46263541025552113E-01 , -4.51387719779040436E-02 )
( 3.56445568617322406E-01 , 7.21240438477667611E-01 )
( -3.44863164568515457E-02 , 5.59217865384358026E-01 )
( 7.34598895210024860E-01 , 7.90543616613692546E-02 )
x=3,y=0,z=0,t=0
( -2.24114019967770500E-01 , 2.60061244578504769E-01 )
( 2.86851497550521584E-01 , -7.06365002320692992E-02 )
( 2.36547908999962253E-05 , -1.02480078942228103E-02 )
( 3.08837707330472611E-01 , -4.97285506813656020E-01 )
( 3.31770162206091401E-01 , -4.25010826233780059E-01 )
( -3.93570039938372196E-01 , 7.46912597004340317E-01 )
( -4.44880313230110180E-01 , -2.57919196810001833E-02 )
( -2.20416691663806313E-01 , -3.50274189694751215E-01 )
( 7.30524731649676851E-02 , -3.91858012287201393E-02 )
( 3.31290999146128085E-01 , 1.49522009925023458E-01 )
( 4.83872319739537593E-01 , -4.12332230217857476E-01 )
( 2.10697381044884002E-01 , 6.99493264866376530E-02 )
x=0,y=1,z=0,t=0
( 4.91877700956434183E-01 , -4.39571529038161990E-01 )
( 6.71472749659953294E-01 , -5.81255982242850688E-01 )
( 4.39137857080800553E-01 , -8.92033937970602292E-03 )
( -5.05363917980471145E-02 , -1.03674730420127120E-01 )
( 8.08561439474612009E-01 , 2.45125629968596936E-02 )
( -1.62812652180500561E-01 , -3.04395256476769571E-01 )
( 3.42784717027904584E-01 , -5.12269045568022996E-01 )
( 8.39086736352483431E-01 , 2.59434131974966897E-01 )
( 4.62303738249179197E-01 , 2.34753895360741704E-02 )
( 3.22364008246052769E-01 , 7.01209712279854958E-02 )
( -2.87905394641204848E-01 , 9.46848539549680068E-01 )
( -1.38451345058815151E-01 , -2.12664317625726851E-01 )
x=1,y=1,z=0,t=0
( -1.52358777327705031E-01 , 2.43887721943166547E-01 )
( 2.67567460394145695E-01 , -9.92364746205262327E-02 )
( -9.12105787441030325E-01 , 4.52774721137576663E-01 )
( -2.32787026037222511E-01 , -1.03366136055378033E+00 )
( -2.11175125677648345E-01 , 2.93450540741587163E-02 )
( 9.78082528938624129E-02 , -2.10104165012902216E-01 )
( 7.15516585746520439E-01 , -2.66837968118159574E-01 )
( -2.12724525092871097E-02 , 2.84871512802574833E-01 )
( -3.92867736128690970E-01 , 2.47611305778894925E-01 )
( -3.71549543626595535E-01 , -7.44948152783398293E-02 )
( -1.37168565605822523E-01 , -6.01691196811670492E-01 )
( -1.69168410813906683E-01 , -1.92172801154194772E-01 )
x=2,y=1,z=0,t=0
( 4.60539839623782310E-01 , -8.30400466952100486E-02 )
( -1.60044603526365098E-01 , -3.38428363904212048E-01 )
( -1.71914998772109417E-01 , -1.28770376710607676E-01 )
( 2.60322513000782130E-01 , 1.86341497079398177E-01 )
( -2.12244209242928916E-01 , -8.49723616379115088E-01 )
( 6.13469823953955107E-01 , -3.92145657224040933E-01 )
( -1.01092528986396826E-01 , -4.80645444420323142E-01 )
( 3.93843651568515363E-02 , 1.38773356146621840E-01 )
( 9.94876529396944820E-01 , 3.93566973292185485E-01 )
( 4.07714987907845383E-02 , 3.10353776983500862E-01 )
( -9.58559129626567863E-01 , -1.63441791147650561E-01 )
( -3.13205181639120200E-01 , 2.56656316476782664E-01 )
x=3,y=1,z=0,t=0
( -2.68782875828889933E-01 , -2.94306945391532127E-01 )
( 1.90342607894233434E-01 , 8.75915232373181141E-02 )
( 1.25264025777827553E-01 , 5.20939966016000122E-01 )
( -3.77461660041560482E-02 , 6.00163682176511282E-01 )
