index: 0
( 1.78769483975186637E-05 , -3.18854888266683833E-05 )
( 9.36420825397034171E-06 , -1.64164742576717221E-05 )
( 1.01373065253355447E-06 , -1.10529901901398283E-05 )
( 9.28483775255657028E-06 , 4.72608517420474412E-05 )
( -3.41684236294292269E-05 , -1.87631104413054639E-06 )
( 1.35281351125719942E-05 , 1.65069909856804592E-05 )
( 2.23532790871422287E-06 , 2.30686140367254102E-05 )
( -1.84686112984309761E-06 , -3.24905068710827400E-05 )
( -2.56983766351150571E-06 , 4.64131630453608947E-05 )
( -1.23932749013112464E-05 , 2.29970697049171383E-05 )
( -2.40987398693033342E-05 , -1.89721721147580814E-05 )
( -3.09408919308744394E-05 , -2.63245821700554703E-05 )
index: 1
( -6.76527178370858210E-06 , 7.51357070043106985E-06 )
( -1.03743173905481367E-05 , 2.71316274854008093E-05 )
( -8.40963175330403846E-07 , 9.39501050202893467E-07 )
( 1.93659147678753317E-05 , 9.45782035673236167E-06 )
( 4.01604782576900291E-06 , -1.72893879393745499E-05 )
( -1.07460654489881786E-05 , -3.57679105650908556E-05 )
( 3.58272128609603188E-06 , -3.43089163250628491E-07 )
( -5.29472961558526150E-07 , 3.06149013736217539E-05 )
( 2.40525105793592750E-05 , 1.37252566662575665E-05 )
( 1.52630792005529655E-05 , 2.45134247161399503E-05 )
( -1.47778639183365992E-05 , -8.88123256573914981E-06 )
( 2.68668786805573188E-06 , 2.32857988196433282E-05 )
index: 2
( 1.93187895403933750E-05 , -1.95414234508436592E-05 )
( -2.22559277969433409E-05 , 8.97399802510722919E-06 )
( -2.82189226051204886E-05 , -2.75353198079565230E-06 )
( -3.39252326562111754E-07 , -3.04223530370752488E-05 )
( 2.52811941154254861E-05 , -1.82828552885681816E-05 )
( -1.26169877769736756E-06 , -1.93608905159081430E-05 )
( 2.39146715724907926E-05 , -3.73569483034695156E-05 )
( -3.53282565926937728E-05 , -4.44610725674649495E-05 )
( 2.88926479296825364E-05 , -1.70473306364968915E-05 )
( -1.87186155542527954E-05 , 7.07536839910804698E-06 )
( 1.34027424702303029E-05 , -1.29539909832225071E-05 )
( 1.06184493426220156E-05 , 1.77828336546492970E-06 )
index: 3
( 4.69739664407122469E-06 , -5.42934955825413893E-06 )
( 1.01325672960110946E-05 , 3.21022815292526813E-05 )
( 3.10676961788741678E-06 , -4.62498938689323522E-06 )
( -2.45791555352075123E-05 , -2.59198372013037496E-05 )
( 1.12066596949676990E-05 , -2.86070948693276129E-05 )
( -6.34289264063929839E-06 , 4.51539866301881184E-05 )
( 1.79907953453584501E-05 , 8.62825847984294166E-06 )
( 1.17200411569875195E-05 , -1.42026832943361062E-05 )
( -2.47675042773648186E-05 , -3.98840198286118153E-05 )
( -7.17182322828816619E-06 , -1.27946756687130009E-05 )
( 1.22079618711282655E-05 , -5.74492714233430281E-05 )
( -1.83900268207346643E-06 , 3.62268873912084871E-06 )
index: 4
( -8.66332107807659988E-06 , 3.58867574394101582E-05 )
( -1.77371903231411885E-05 , 3.04303428553896123E-05 )
( 1.15464987980352031E-05 , -1.18038052681549583E-06 )
( 3.36802907815846251E-05 , 3.03774618980379477E-06 )
( 1.28059939036738235E-05 , -2.39570657762340361E-05 )
( 8.86581453224946188E-06 , 1.07242245977215085E-05 )
( -1.23798775281692004E-05 , 2.62927063922341201E-05 )
( 1.63778298151785998E-05 , -8.84429267696516808E-06 )
( -1.88120161180497376E-05 , -9.94343616990158586E-06 )
( 1.51156039016657012E-05 , -1.84696756753751563E-05 )
( -3.01354543192682068E-06 , 2.66927735096851649E-05 )
( -3.03508712259472602E-05 , 6.14621386690181377E-07 )
index: 5
( -5.22253004842143036E-06 , -3.09093285022100177E-06 )
( 6.01726597918916735E-07 , -5.29958643109496033E-05 )
( 3.38081599759666292E-05 , 1.45027494359487048E-05 )
( -1.28461444387864440E-05 , -4.48698149479474160E-05 )
( 1.27376226640682826E-05 , -2.75707143825802506E-06 )
( 4.30856148064940974E-06 , 6.54913133922359296E-06 )
( -1.67248682783018962E-05 , 2.41801992604631055E-05 )
( -1.31746744052832356E-05 , -2.94067689405511989E-05 )
( -1.44087064090596740E-05 , 3.60916703552022398E-06 )
( -3.22242570071638436E-05 , 1.23103085850174724E-05 )
( 3.41531819323436035E-05 , 1.70808202213510702E-05 )
( -1.00038436991953741E-05 , -6.07096859638911083E-06 )
index: 6
( 6.41837979808680565E-06 , -1.18868870316291766E-05 )
( 1.09139507681443583E-05 , 1.90170359930337600E-05 )
( 8.19258764284487215E-06 , 1.55789298186532441E-05 )
( 2.97314502348190762E-05 , 4.64852925323153875E-06 )
( -3.35297288409304968E-05 , 1.02698211220349406E-05 )
( -1.06745963864993501E-05 , 1.00588867419456009E-05 )
( -3.11025677146066227E-05 , 8.13714669563482331E-06 )
( 8.93267719692574508E-06 , -1.96335348719280933E-05 )
( -3.50901462849800784E-05 , -2.26677747797988352E-05 )
( -3.85839322108472114E-05 , 1.06000960689755356E-05 )
( -1.50771588056094451E-05 , -5.29926180006654095E-06 )
( -2.34864932559448120E-05 , -1.92884417523883880E-05 )
index: 7
( -1.18673378629836231E-05 , -6.80614072583099540E-06 )
( 4.89846043667801633E-05 , 2.62211369827085271E-05 )
