index: 0
( -4.47208861568435839E-06 , -6.86082462534472493E-07 )
( -1.89189574464347003E-06 , 4.51830339554017847E-06 )
( 2.67632692755509124E-06 , 3.59372120260869528E-06 )
( -2.96156945802683242E-06 , 1.68671169556166866E-06 )
( 7.52548867272299723E-07 , -2.74137378757146562E-07 )
( 5.37102929906332121E-06 , 2.43200750752771888E-06 )
( 2.49647651898027451E-06 , 2.75331865140408084E-06 )
( 6.11586842784460630E-07 , -1.22107316412800373E-06 )
( -4.55640176973052195E-06 , -1.57996137332169811E-06 )
( 2.68977668041715289E-06 , 2.35244149755837364E-06 )
( -1.92911865715012230E-06 , 5.68749544399799440E-07 )
( -2.79013372780067931E-06 , 1.48300536154433058E-06 )
index: 1
( -3.53703787307861718E-08 , -4.83326343804079956E-07 )
( -1.76274300365865124E-06 , 3.36772322135640078E-06 )
( -2.81791628700514408E-06 , -5.86823145659510371E-07 )
( -1.88593621840820710E-06 , 3.28825337363891492E-06 )
( -3.61054893864346748E-06 , 6.81029056366044896E-06 )
( -1.25140467242408526E-06 , 6.17977476413537200E-06 )
( 3.96286313462551191E-06 , 6.47582240361243104E-06 )
( 1.62046555506235737E-06 , -1.99908287343369746E-06 )
( -1.17439812435864974E-06 , -2.24588258086640446E-06 )
( -1.01230122271267829E-06 , -1.94026770517990592E-06 )
( -2.66952920736866748E-06 , -5.09719197001692411E-07 )
( -4.46316914551106335E-07 , 8.32212578752988090E-07 )
index: 2
( 7.05462858428090377E-06 , -1.44073225846581978E-06 )
( -3.65060358260263208E-06 , -7.42359509966957750E-06 )
( 9.25086199142101169E-07 , -3.67087602587157788E-06 )
( 4.12743932614221705E-07 , -1.56271363591090611E-06 )
( -2.02074204467412179E-06 , 1.92667343956628559E-06 )
( -1.89762626553629185E-06 , 2.74847100314707200E-06 )
( -8.34732010534929784E-07 , -1.06705883618810493E-06 )
( -4.75166179689089885E-07 , -1.44785839112236332E-06 )
( 1.36736759329039032E-06 , 5.46776913794499542E-06 )
( -2.49108320755191897E-06 , -1.35269863302150659E-06 )
( 4.87771100107777488E-06 , 4.83531858625941525E-07 )
( -8.76419839333581328E-07 , -3.59981182780974195E-07 )
index: 3
( 1.33381005685510210E-06 , 4.28269023632894295E-06 )
( -6.06037478991086064E-06 , 4.25760150982564365E-06 )
( -8.50346970475029351E-06 , -3.93177454483547537E-06 )
( 1.54300982848834600E-06 , -1.60330726456708057E-06 )
( 2.35849972975229626E-06 , 4.90373508543778163E-06 )
( 4.71458041029672625E-06 , -3.15652620480068071E-06 )
( -1.56789163039395119E-06 , -3.02638895063974989E-06 )
( -3.57377426508296573E-06 , 6.43344249399032041E-06 )
( 4.85533659403183096E-06 , 3.02207371464102986E-06 )
( 6.12106917555552849E-06 , -2.47547700984894659E-06 )
( -4.12892528151315298E-06 , 4.29313258669984474E-06 )
( -1.83935962880308803E-06 , -3.63615444402162384E-06 )
index: 4
( 2.94051878478752254E-06 , -2.42951250939511180E-09 )
( 2.94031548087841115E-06 , -2.43330712809285607E-06 )
( 2.30217131984220697E-06 , -1.28175806389079869E-06 )
( 1.46674160524985388E-07 , 3.73973104569864402E-06 )
( -6.79833990273489245E-06 , 2.66058578733847796E-06 )
( -6.20198455269108312E-06 , 2.10992756296629491E-06 )
( 1.02719352174182170E-06 , 4.73231216948063697E-06 )
( 1.20783643575976678E-06 , -6.20342988853843298E-07 )
( 2.04023396407868632E-06 , 1.75201241499894306E-06 )
( -3.61281712230894597E-06 , -1.58378297219166963E-06 )
( 6.65725311371673243E-07 , -2.56808573197903630E-06 )
( 4.19474353224286953E-06 , 2.19228018149629583E-06 )
index: 5
( 2.98752960030877188E-06 , 3.53089015264516065E-06 )
( 2.74247165844256868E-06 , -3.41263729221746927E-08 )
( -5.12507584502906573E-06 , -7.09431065412626539E-06 )
( 3.84224614197487628E-06 , -1.46990612821257721E-06 )
( -1.48137970224408628E-06 , -3.23445241826333788E-07 )
( -1.26344694675988097E-06 , 2.59836416004629753E-06 )
( 2.28105591387930037E-06 , 3.52837279807120262E-06 )
( -2.21682265668321732E-06 , -1.28390701023813942E-06 )
( 1.49187691278756738E-06 , 1.17065803405928245E-06 )
( -6.70408818522640738E-06 , 2.17065813655545371E-06 )
( 9.50170599681987936E-07 , 1.19071398204057329E-06 )
( 3.19710226156733748E-06 , 2.03008511512588620E-07 )
index: 6
( 1.77029482259281515E-08 , 1.94684679079111633E-06 )
( 2.84778240620563926E-07 , -1.16363039822086142E-06 )
( -2.36394911154142716E-06 , -2.83029062745778723E-06 )
( -5.32018729808844780E-06 , 1.13426713163931948E-06 )
( 4.09670193598042118E-06 , -2.84989586320579507E-06 )
( -6.73061518383574973E-06 , -3.73205113342463106E-06 )
( -1.82818244685345577E-06 , -8.96603123825368830E-07 )
( 1.63230277432092483E-06 , -4.03218601156100378E-06 )
( -2.65082094334514258E-06 , -3.19724810102729051E-06 )
( -2.84582137282890173E-06 , 2.21095893241184667E-06 )
( -1.24643742084974202E-06 , 2.73046864960380917E-07 )
( -1.39033537612736459E-06 , -3.68970707240959193E-07 )
index: 7
( -1.36391518149705470E-06 , -2.37872207782332886E-06 )
( -6.65959072712761534E-07 , 4.65619410485669864E-06 )
( 6.43788489566629027E-06 , -1.10729878361904323E-07 )
( -4.02460805622369036E-06 , -3.36506303726139801E-06 )
( 3.30356748088606359E-06 , -2.67220341935557196E-06 )
( 1.82208462305419794E-06 , -2.17776284592137527E-06 )
