index: 0
( -3.07904862314761663E-01 , -1.12697281440698749E+00 )
( 8.59785214887920368E-01 , -2.57966843734763751E-01 )
( -1.47035980811566791E+00 , -3.56148866594587887E-01 )
( 7.10948646568182130E-01 , -1.01755302556560179E-01 )
( -1.43059327021933824E+00 , -3.40801657643179434E-01 )
( 9.43585614490382807E-01 , 4.96208502907575066E-01 )
( 6.54840859211944792E-01 , 5.97893429257749607E-03 )
index: 8
( 7.23373911136515280E-01 , -8.35889511509683047E-01 )
( -5.58682130012838174E-01 , -1.81376317624747568E-01 )
( -2.58234369742832148E-01 , 6.21546681133322898E-01 )
( -1.65734243210373866E+00 , -6.71167102132151083E-02 )
( -3.03472447587300187E-01 , 1.02932935920783897E+00 )
( 3.98835030668179880E-01 , -1.50915450928058026E+00 )
( 9.08540940540884939E-02 , 8.63287935510546722E-01 )
( 1.53103208473978736E+00 , 7.36982059907910769E-01 )
( 1.50372340887721712E+00 , -7.74269264152268266E-01 )
( -3.70037377710017296E-02 , -4.19181003611473035E-01 )
( 8.53920857230757502E-01 , 3.23001768485976615E-01 )
( 5.51876900864414432E-01 , 5.91513151617447039E-02 )
index: 9
( 2.01819669198202128E-01 , -1.00681024624788518E+00 )
( -3.43703605055915407E-01 , -1.24345182090003975E-01 )
( -8.24999640177864341E-02 , 1.10934037131424823E+00 )
( -2.86948235025020038E-01 , -4.26226537004031514E-01 )
( -1.25527948095073971E+00 , -6.34454285801022366E-01 )
( 2.80869136312429046E-01 , -6.41828918745581900E-01 )
( -1.30617996221018040E+00 , -8.83460517193831563E-01 )
( -5.07905754787704611E-01 , -1.04359351174457671E+00 )
( -6.42143244075583097E-01 , -2.83736064501758256E-01 )
( -7.40824766250050448E-01 , 4.40174236040083433E-01 )
( -4.59971229048083075E-01 , 1.20161815207218736E+00 )
( 2.36547926786587148E-01 , 1.82786252742663113E+00 )
index: 10
( 3.82683657979616620E-01 , -4.15739050271423327E-01 )
( 5.16765685639563932E-01 , 8.85516469622737667E-01 )
( -2.13496296960280330E-01 , -1.36450488257928937E+00 )
( 3.36473195231465960E-01 , -2.97677895428871742E-01 )
( -2.06604098805815228E+00 , -1.44534925960432581E+00 )
( -1.11714002802950341E+00 , 3.48229965333829217E-01 )
( 9.60214971596799471E-02 , -7.05124279003006116E-01 )
( 1.64766177871346009E-01 , -6.91571756042313468E-01 )
( 4.98155184546245466E-01 , 1.30077121985315847E-01 )
( 5.01288394765000644E-01 , 9.49092883758994255E-01 )
( -2.61526726939851928E+00 , 6.75145725620184822E-01 )
( -1.46363676923780162E-01 , -5.10885709511349040E-01 )
index: 11
( 2.87726640317935878E-01 , -9.67755536379169667E-01 )
( -1.60160169380371742E+00 , -9.58930036131302010E-01 )
( 8.25306363448925384E-01 , -3.74905689758094407E-01 )
( 7.91437704325252733E-01 , 6.15419206303829625E-01 )
( -7.96644814785878175E-02 , -4.07084314088695332E-01 )
( -4.42476599433239692E-01 , -5.95972624654560912E-01 )
( -5.64935488667377209E-02 , -8.28224839690414383E-01 )
( -1.71412001759498833E-01 , -6.07290302014431016E-02 )
( 2.50275667418076830E-01 , 4.39010649989889534E-01 )
( 2.62452365608644267E-01 , 1.12288292076353247E+00 )
( 8.59352300807087799E-01 , -2.28657075087233097E-01 )
( 7.49162080055915003E-01 , 1.73379356849755450E+00 )
index: 12
( -1.76362790496569277E-01 , -2.08830027685376229E-01 )
( -1.83040305658037500E-02 , -8.66993180599422764E-01 )
( 6.35863748145522600E-02 , 4.81207887920695576E-01 )
( 2.16009693638597788E-01 , 2.79069633841726727E-01 )
( 8.24867461376976308E-01 , -2.64886577706150650E-01 )
( -3.58166371554026586E-01 , 1.27452064508938506E-01 )
( -1.79890160018532835E-01 , 1.02694453615447645E+00 )
( -2.81253202875393171E+00 , -8.06740019203096792E-01 )
( -2.06405825488785236E-02 , -8.47867061582252668E-01 )
( 8.43968514557111443E-02 , -1.29935605806208510E+00 )
( -4.13780131660112682E-01 , 3.89683885556735998E-01 )
( 1.42815182624592557E-01 , -9.35082340230624975E-01 )
index: 13
( 9.40048498378070807E-01 , -3.19827240217503278E-02 )
( 3.24209541605400997E-01 , -1.39215027087819609E+00 )
( -5.18476439972103798E-01 , 3.99198137477128401E-01 )
( 5.94751796461216897E-01 , 1.52883734627873191E+00 )
( 1.15738825907795162E+00 , 1.46004819491348758E+00 )
( -1.65107519500016586E+00 , 4.04850809653504562E-01 )
( -1.55041621103856841E+00 , 2.55691255954176244E-01 )
( -1.52718431007406674E-01 , 2.41570443994895134E-01 )
( 6.59511419439237745E-01 , -1.99096202694267782E-01 )
( 1.38136737894724559E+00 , -1.11996371725777658E-01 )
( -6.94094864220976326E-01 , -4.09615298331313271E-01 )
( -1.37060373073932196E+00 , 3.62500689784396424E-01 )
index: 14
( -4.60843473592109643E-02 , 5.15141561012072424E-01 )
( 1.64716928236171922E+00 , 4.56701677685441898E-01 )
( -3.91610489979644649E-01 , -5.84944609422420325E-01 )
( 4.32441666343989506E-02 , -2.94540854083498227E-01 )
( 5.27612447684389863E-01 , 3.18293882467217126E-01 )
( -1.29402607260884883E+00 , 1.61973081958254572E+00 )
( -1.01630454145154564E-01 , -1.35650832582005110E-01 )
( -2.82972515524364865E-01 , 5.54371679713420384E-01 )
( 3.78271402260225154E-01 , -5.57212238540629845E-01 )
( -1.52049157516101235E-01 , 5.83663201200608772E-01 )
( 1.23483717165326201E+00 , -4.68856488310701383E-03 )
( -3.61033159440084406E-01 , 4.74371309085231951E-02 )
index: 15
( 2.19189410025064063E-01 , 5.72170658533853516E-01 )
( 4.40402695261283506E-01 , -6.18490914571772188E-01 )
( -1.85941458116560288E+00 , -6.75155772268795751E-01 )
( -1.53515436598737065E-01 , -6.44597699662788903E-01 )
( 1.64040159478169212E+00 , 7.85470404810258316E-01 )
( -1.05927044645129542E+00 , 6.86342012395230294E-01 )
( 1.50576597637706505E-01 , -8.99570204786420913E-01 )
( -6.57362956031843693E-01 , -1.81419186650469161E-01 )
( 1.41464332911315355E-01 , 4.53655337146761539E-01 )
( 9.68268657563147839E-01 , 1.68975637979170978E-01 )
( -6.19176230261998972E-01 , 1.10923171939813958E+00 )
( 3.89069344910729642E-01 , -3.84400449239739150E-01 )
index: 16
( 8.54849854177535257E-02 , 1.21018087556241571E+00 )
( -7.41910665141261805E-01 , 1.78427430725030423E+00 )
( -1.23342097759423330E+00 , 4.62958289315631044E-01 )
( -2.32999568330794549E-01 , 6.24163334595143685E-02 )
( -5.58336160606732856E-01 , 1.08222130126406424E+00 )
( -1.19176880446703062E-01 , -1.56071122239796217E-01 )
( 1.87238037545957775E-01 , 1.72997305608856428E-01 )
( -2.93808033987909056E-01 , -1.30563066147591833E-01 )
( -6.19250347202344953E-01 , -5.63713093374611396E-01 )
( -3.11974694136143704E-02 , 2.06419282530781213E-02 )
( 1.00531753663755974E+00 , -3.95869660709977755E-01 )
( 7.07681157422859336E-02 , 5.17918045132363392E-01 )
index: 17
( -5.22635066391637926E-01 , 8.39250686257169698E-01 )
( -3.80695297786081632E-01 , 2.74702644641255767E-01 )
( -1.01453364424251707E-01 , 1.20728313207879268E+00 )
( 4.95599697791569538E-01 , 1.39349238908297357E+00 )
( 1.84880614615275851E+00 , -1.29716432223402500E+00 )
( 6.62663309104721709E-01 , 1.58387126119865856E-01 )
( -1.29639062135876310E-01 , -7.61402566400500302E-01 )
( -1.19779067963809638E+00 , 6.91174285724586057E-01 )
( -1.34624007255234690E+00 , 3.73222790153681705E-01 )
( -6.28934687323632002E-01 , -3.20999315611617098E-01 )
( 2.49942787510670589E-01 , -1.81380350468978185E-01 )
( -5.67766437820122483E-01 , 4.20601767165969642E-01 )
index: 18
( -5.28491971845171937E-01 , -3.81297741701908222E-01 )
( 6.00153940302611932E-01 , 2.56022117515752212E-01 )
( 4.83917425759634479E-01 , 6.67353546434948042E-01 )
( 3.57736662406761330E-01 , -2.06563436662912103E+00 )
( 3.83637530936439375E-01 , -8.86784901400841430E-01 )
( -6.70216460995443519E-01 , 3.03835020507013165E-01 )
( -2.61032855590219992E-01 , 4.62464157455561464E-01 )
( 6.01865639643848094E-01 , -2.97422275367020122E-02 )
( -7.73495974145485876E-01 , -2.14492828492620724E+00 )
( 8.43964144439228070E-01 , -8.02730435075443838E-01 )
( -1.25724841191158698E+00 , -3.76112794470906675E-01 )
( 1.22654732841685037E-02 , 3.35859201917313721E-01 )
index: 19
( -2.22136801728578054E-01 , 2.37517381144047135E-01 )
( -4.05862886065941120E-01 , 1.55401762162867896E+00 )
( 7.68816932623538341E-01 , 3.57250743753588174E-01 )
( -1.44590352866269423E-01 , 7.30284688899210721E-01 )
( 7.87601611065276042E-01 , -1.06771497788051506E+00 )
( -4.13336360159899996E-01 , -8.39832501438687373E-01 )
( 1.41486847516769232E+00 , 3.46408223851293995E-01 )
( 5.86848739527796592E-01 , -1.18531972949951458E+00 )
( 1.29645410030856145E+00 , 4.69381012966126276E-01 )
( -1.07584090980433600E+00 , -6.46560045156123642E-01 )
( 4.64357295289181016E-01 , 1.77794369525829284E-02 )
( 1.92581756984167929E+00 , -3.93464016503048297E-01 )
index: 20
( -1.02974257210964359E+00 , 7.71837322007123822E-02 )
( -5.98836432649386241E-01 , -3.69192589531840976E-01 )
( 1.00855796286937238E+00 , 9.36450840771936854E-01 )
( -8.02637331549913013E-01 , 1.03864580086976699E+00 )
( -9.07594108395229360E-01 , -3.88106532453880215E-01 )
( -2.30066841293816493E-01 , 2.70829888653972561E-01 )
( 4.92131341509809625E-02 , 3.81831035524573606E-02 )
( 1.75852252485914268E-01 , -3.64013198076075684E-01 )
( -7.02904609767967203E-01 , 1.94850132221431716E-01 )
( -9.89127715106360328E-01 , 5.19469840370886504E-01 )
( -3.44914550303091483E-01 , -2.10131971969340164E-01 )
( 3.80134937970141029E-01 , 1.51965695424743447E-01 )
index: 21
( 8.45426900516434099E-01 , 4.99167057466691322E-01 )
( 3.52929319203876601E-01 , -2.43373694924493039E-01 )
( -5.97630931135883947E-01 , -5.76534184084270485E-01 )
( -8.75734952723553950E-01 , 6.17115262749018734E-01 )
( -1.03029405011357955E+00 , -4.35647763016677292E-01 )
( 9.70268143322666643E-01 , -5.74138481374936616E-01 )
( 3.42583566781428039E-01 , 4.40478342560133518E-01 )
( -5.35696145765684584E-01 , -4.04782506222109761E-01 )
( 3.64783723087739931E-01 , -1.34829737961556173E-01 )
( -1.88733560161141151E-01 , 3.06991784591962469E-01 )
( 1.14512702917034859E+00 , -2.39988157074719460E-01 )
( 5.82921560911650816E-01 , 1.99532985902863197E-01 )
index: 22
( -4.01696377022325357E-01 , 3.04409129494571801E-02 )
( 6.19028355833786681E-01 , -4.56172702384284923E-01 )
( 1.05091753850908354E-01 , -6.65307554115662447E-01 )
( -1.48127003481278663E-01 , 5.33864841417532987E-01 )
( 5.05151666214008643E-01 , 1.34713597009215924E-01 )
( -7.85409857175914272E-01 , 8.14525656969207534E-01 )
( 4.14790653705627219E-02 , 2.29225496663383099E-01 )
( -3.23858080322976416E-01 , -5.30845537525462596E-01 )
( -3.60848980640477490E-01 , 1.10959321878072087E-01 )
( 5.30147588777711842E-01 , 7.04938481150683360E-01 )
( -2.25971820403870927E-01 , -5.34001004254314626E-01 )
( 8.94671802534216409E-01 , 3.34669478778689911E-01 )
index: 23
( 6.25859854259432913E-01 , -3.99493096785880242E-01 )
( -1.03424914927228961E+00 , -1.64178565005770682E+00 )
( -4.15743293370889888E-01 , 1.14565944482353044E+00 )
( -1.02642155692920278E+00 , -6.42335339565339614E-01 )
( 3.29341119931204074E-01 , 7.25603019853856779E-01 )
( 9.22409549999842149E-01 , 5.36229120069120158E-01 )
( 8.38950778169492928E-01 , 3.54678404984700657E-01 )
( -6.30121271666029270E-02 , -5.15931894658322787E-01 )
( 6.65685165075708074E-01 , -1.29366109291531295E+00 )
( 7.05843744200990497E-01 , 2.23183059180580678E-01 )
( -4.99191532254084691E-01 , 1.19796802666472732E-01 )
( -1.15043828288832328E+00 , 8.40386073175773296E-01 )
index: 24
( 4.74641290897572399E-01 , -6.75061972239354602E-01 )
( -1.46094254427733050E-01 , 2.17318217528577634E-01 )
( 5.17487549072357389E-01 , -9.12695000022250347E-01 )
( -1.28551239811479023E+00 , -1.53468191025882250E+00 )
( -2.60947995693307955E-01 , -1.01519717902614426E+00 )
( 9.17466297156785515E-01 , -7.16711943358559478E-02 )
( 9.99205895829781032E-01 , 5.72214663985186500E-01 )
( -3.44370786635612380E-01 , -8.81631995297353477E-01 )
( -6.26483916488810411E-01 , 7.90713727083348528E-01 )
( 2.06063068498265368E-02 , 8.95352887374670364E-02 )
( 1.86288412818840544E-02 , -1.05046568139284036E+00 )
( -7.51066769016477398E-01 , 8.89948443804609995E-02 )
index: 25
( -9.89419295765935791E-01 , -8.35370687897747599E-01 )
( 9.77316747356854809E-01 , 4.16441331478639987E-01 )
( 1.29785710350124511E-01 , 4.39139441767190053E-01 )
( 1.65212832757262382E-02 , 9.56760979712769521E-01 )
( -4.14409594274066984E-01 , 6.20576775503337910E-02 )
( 6.58257939815210576E-03 , 3.80582251531519256E-01 )
( -6.07726209160898478E-01 , -6.75535216819208695E-01 )
( 3.40915238235722340E-01 , 7.75596571982411831E-01 )
( -4.36910283950749045E-01 , -8.77715487324212673E-01 )
( -8.07671171924328246E-01 , -1.94528094787013961E+00 )
( 2.44424675012045928E-01 , -1.08322883995855412E+00 )
( 5.50046569439193722E-01 , 6.95659805513010210E-01 )
index: 26
( -9.25860759830518631E-01 , 2.88646496477201961E-02 )
( -4.76090585333388938E-01 , 7.12010558038873309E-02 )
( 3.47936833936158874E-01 , 1.48569426602367022E-01 )
( -2.45280089189053169E-01 , 2.25430192388327483E-01 )
( -9.77265879537484228E-01 , -6.61810632361099604E-01 )
( 1.37890290285319100E-01 , 8.25823111556825140E-02 )
( 9.43829436691199009E-01 , -3.96054219280094766E-01 )
( 1.19398890093351873E+00 , -1.12319860996016888E-01 )
( -1.26169053467652503E+00 , -3.73139288177701867E-01 )
( -4.16568360366243562E-01 , -4.39507241536834625E-01 )
( 1.36720169413496767E-01 , 4.66722166748063216E-01 )
( 7.68643182407445114E-01 , 4.70635022419826042E-04 )
index: 27
( 4.27406766983018049E-01 , -2.06539376217210330E-01 )
( 1.01928425609658491E+00 , -1.54185604787652440E-02 )
( 1.31132889033834577E+00 , -4.23890385833839645E-01 )
( 1.08804156006264652E+00 , -1.78422113733010312E+00 )
( -1.12739907171799159E+00 , 7.97751737025600649E-01 )
( -8.61103542735349059E-01 , -1.44440679335069933E-01 )
( 7.53315265323225458E-01 , -1.73488104496233586E-02 )
( -6.21017023753928310E-01 , 6.18085211632736914E-02 )
( -3.29419334564210020E-01 , -9.08601732215340019E-01 )
( -1.60919586031228301E-01 , 1.15025930609980231E+00 )
( 1.05960907132634263E+00 , 1.30057751518865672E+00 )
( -2.03078185654556903E-01 , 4.33614184415371084E-01 )
index: 28
( -1.51529622213163440E+00 , -8.87873381314664145E-02 )
( -9.86621138928711394E-01 , -1.33065515744943941E+00 )
( 5.34939359024195982E-01 , -1.32393531644397489E-01 )
( -5.39354959217970609E-01 , 1.19434489981715419E+00 )
( -1.46160612261211931E+00 , -4.17069597084589239E-01 )
( -1.46955246727030003E-01 , -7.32816800972714844E-02 )
( 3.17613426236166785E-01 , 5.10718931460960701E-01 )
( 1.78531860043911261E+00 , 4.47449702673581473E-01 )
( -5.00112229609654624E-01 , -1.03630651335244983E+00 )
( -2.08853700734198261E-01 , 5.42161886646204683E-01 )
( 6.00723921908904446E-01 , -5.13625443279704497E-01 )
( -1.26234054098073867E+00 , -1.23246581733840038E-01 )
index: 29
( 1.25587389747497502E-01 , 8.46786700060582542E-01 )
( 3.23562317420414247E-01 , 1.71515572307216746E+00 )
( -7.48662297165546442E-01 , 1.14681972171655389E+00 )
( -1.07104185126964557E+00 , -6.57104196949453656E-01 )
( -2.29727709666877972E-01 , 5.51967559167510502E-02 )
( -1.62871345739556195E-01 , 4.31251150479442069E-01 )
( -1.14555009830684162E+00 , 7.46853632750907104E-01 )
( 1.09640386272971901E+00 , 9.20461863233658528E-01 )
( 3.16758896333432349E-01 , 1.01081049243691545E+00 )
( 3.52484352542241156E-02 , 3.85169344566472574E-02 )
( -4.68203823267002217E-01 , -6.58593158971111592E-01 )
( 7.92723678699165712E-01 , -4.04040284654583366E-03 )
index: 30
( -1.42963194347949729E+00 , 1.04880485794250822E+00 )
( -5.20051999096263429E-01 , -2.86727368642002600E-01 )
( 8.14256554499701912E-01 , -1.90008388791309379E-01 )
( 1.79666799484148321E-01 , -8.03602465531714216E-01 )
( 3.01966916251033335E-01 , 4.73691712230471462E-01 )
( 1.39861483960652011E+00 , -3.65935449749439257E-01 )
( -4.77423387362275464E-01 , -5.20158401962052319E-01 )
( 6.19706361034127462E-01 , -3.83629295753043442E-01 )
( 7.17557801153971830E-01 , -1.13713891689612367E+00 )
( 1.69150980908762794E-01 , 6.32726344573826149E-01 )
( -6.47941112053321833E-01 , 1.35815169432264771E+00 )
( -1.95955851058676106E-01 , 6.03184012622518972E-01 )
index: 31
( 3.28207109474904501E-02 , -2.91781696728276918E-01 )
( 1.16888062546286711E-01 , 8.69858075588137769E-01 )
( -7.04227393577030347E-01 , 3.17415183099049314E-01 )
( 7.08373525342105848E-01 , -2.50126665568734252E-01 )
( 3.81545335136584618E-01 , -1.40321432427480564E+00 )
( -1.59000940958177350E-01 , -8.85275430735385505E-01 )
( -2.83252807302407039E-01 , -8.81505303068929158E-01 )
( 1.42264017283774957E+00 , -3.96358035267491485E-02 )
( 1.19037013232411004E+00 , 3.94915158981676284E-01 )
( 1.84191537730471810E-01 , -4.02428401352190768E-01 )
( 4.83574168174647712E-01 , 9.76429308551955977E-02 )
( -3.60558343615482779E-01 , 6.81698963476689679E-01 )
index: 32
( -4.16037979967075366E-01 , 4.53011558272507109E-01 )
( -3.29773528318360876E-01 , 5.91800658492708243E-03 )
( -1.64711821161680838E+00 , 1.52572174567740726E+00 )
( -3.98961625201091838E-02 , -3.05504305741069127E-01 )
( -3.42445928447006775E-01 , 6.91582456102145082E-01 )
( -1.11879499623920159E-01 , 4.06207461403313430E-01 )
( -7.71766764851974374E-01 , 2.51086986584844407E-01 )
( -8.41269028888204928E-02 , -8.12857166424637567E-01 )
( 9.08074148300183404E-01 , 8.58768097593944235E-01 )
( -5.82521839298311486E-02 , 1.23726846655069145E+00 )
( 8.99010065826930327E-01 , 3.78956457934007784E-01 )
( -2.50106906042816213E-01 , -1.51776068390404828E+00 )
index: 33
( -5.97666509523467546E-02 , 1.34906502812121154E+00 )
( -3.50082261406388762E-01 , -3.03403917415690283E-01 )
( -1.33065143731596103E+00 , 8.18700718649170156E-01 )
( 8.00632146223197672E-01 , 2.40894654092799781E-01 )
( -1.05522944610293434E+00 , 1.93910765182604417E-02 )
( 4.39009517585327635E-01 , -7.75408318007001052E-01 )
( 4.57668822760313176E-02 , 1.09135308541305842E+00 )
( 3.21042971444691683E-01 , 7.67912449685149823E-01 )
( 4.66345696395288722E-01 , 5.90124365957083952E-01 )
( 2.16130072971302024E-02 , 9.68916909130381532E-01 )
( 1.09986830254026668E+00 , 9.27399026501810941E-01 )
( 7.17290088426356387E-02 , -1.14890934648316034E+00 )
index: 34
( -3.52430678738913539E-01 , -1.15722647203942430E-01 )
( -2.86393638173955190E-01 , -5.41794105413992089E-01 )
( -1.57363100668267364E-01 , 7.09562315647572439E-01 )
( 4.32586601492469025E-01 , -3.70554461484885259E-02 )
( -1.01751263143381759E-01 , -2.90966160350801029E-01 )
( 1.79629818999167523E-01 , -3.80123698725758241E-01 )
( 1.86861466035124235E+00 , 8.47655256179103561E-02 )
( 8.06004214728322954E-01 , 7.16875224832751567E-01 )
( -1.07134841829333438E+00 , -5.19647593577467815E-01 )
( 1.16241499595458486E+00 , -3.12889311475938903E-01 )
( 3.25064464173926482E-01 , 4.92856756173517485E-01 )
( 5.14676350285956596E-01 , -3.71360868375430031E-01 )
index: 35
( -4.11418896515909183E-01 , -1.36757203092572355E+00 )
( 1.87735730506968262E-01 , 4.21425057218401899E-01 )
( 1.91014342342783194E-01 , -2.39036284516226827E-01 )
( -2.22660841096000400E-01 , -1.05957442591012874E+00 )
( 1.96344357272889347E-01 , 4.76639769913974221E-01 )
( -3.73192424377646770E-01 , -6.40261821971391587E-01 )
( -3.71511979939771531E-01 , 1.33924215398725877E+00 )
( 1.70929544405256408E-02 , -3.75254530318197388E-01 )
( 8.76869614048456980E-01 , 1.97142631533736484E-01 )
( -2.48035884665744749E-01 , 1.80553861339359023E+00 )
( 2.62051434398589245E-01 , -5.60488317620823739E-01 )
( -2.44521882436549348E-01 , -4.58329905930128567E-01 )
index: 36
( 1.19571700941452606E-02 , -1.16865835788278749E-01 )
( 4.64643180229662944E-01 , 2.53234241957103756E-01 )
( -4.28064490829944300E-01 , 1.72284241382543252E-01 )
( 2.52505642904857878E-02 , 1.62792468863947848E+00 )
( -1.41081776252858782E+00 , 4.55022294825800921E-01 )
( -4.04432024595106465E-01 , -4.69148970322709635E-01 )
( -7.32152606955764007E-01 , 6.74588640304515597E-01 )
( 5.29786087075629797E-01 , 6.78465848425755302E-01 )
( 2.21842918582171367E-01 , -2.26032542881696996E-01 )
( 6.35874398946957436E-02 , 2.90307116440366830E-01 )
( 6.01113724052311227E-01 , -4.94235829606162413E-01 )
( -5.00398062779846969E-02 , 1.36099353108893295E+00 )
index: 37
( -1.11768420860060322E-01 , 2.26624196202164424E-01 )
( -2.28204089350632050E-01 , 3.02014314948751139E-01 )
( 1.43457696492153386E+00 , -1.06957528416683756E+00 )
( -5.46440612312137697E-01 , -4.56440128044217186E-01 )
( -2.25724060967842477E-01 , 4.55667523493964666E-01 )
( -8.90083887619365702E-03 , 8.23670374451806353E-01 )
( 1.11606786715813788E+00 , -1.47460953631763342E-01 )
( -1.14242473456862892E+00 , -1.01257043781803580E+00 )
( 6.81551233249397925E-01 , -7.61231351034445392E-01 )
( 6.69221930355439643E-01 , -3.74735039515049884E-01 )
( -8.01271669268253550E-01 , -8.63300869451312236E-02 )
( 2.34630529832418666E-01 , 6.49757849203327797E-01 )
index: 38
( 4.85389984997309398E-01 , 7.64044908869261685E-01 )
( -5.18595643400292100E-02 , -1.49264727200263669E+00 )
( -6.30152553375418756E-01 , 3.52092098488898053E-01 )
