x=0,y=0,z=0,t=0
( -2.71690855028579564E-04 , -5.61039758108075387E-04 )
( -1.31348561460951045E-04 , 1.21273154537248403E-03 )
( 6.26830942640510232E-04 , 1.33107721651685475E-03 )
( 5.87020683399994202E-04 , 5.93169251677465813E-04 )
( -3.51917219060722563E-04 , 1.27356645611815329E-04 )
( -6.41031062592142212E-04 , -8.15764081176041113E-04 )
( 5.50145762445457178E-04 , 9.10487630123114357E-04 )
( 9.57703539346259889E-04 , -1.96820429359100641E-03 )
( 8.12645044997715917E-04 , -3.51965717691171015E-04 )
( 1.52184047426586399E-03 , -9.99206771767715044E-05 )
( -1.05718969971640639E-04 , 3.02796556996967896E-04 )
( 1.87421813329092233E-04 , 7.05561068248161411E-04 )
x=1,y=0,z=0,t=0
( -5.46125637679618155E-04 , 1.78722813089586628E-04 )
( 2.65487775991915162E-04 , -2.07333400564058839E-04 )
( -2.62171126861686094E-04 , -9.08652566267208824E-04 )
( -1.78633937950039103E-03 , -4.71273012658263461E-04 )
( -5.90307698284872617E-04 , 8.72865366463068237E-05 )
( 1.33182994207655791E-04 , 3.37936856535134918E-05 )
( 1.65388743181944299E-04 , -5.80365845770103913E-04 )
( -3.97232384385050557E-04 , -7.19135172767619200E-04 )
( 1.98105701514063488E-03 , -2.57022270991584783E-04 )
( 1.65593662629138138E-03 , -4.65483686738755748E-04 )
( -1.56010709719339767E-03 , -7.53660671867507881E-04 )
( -5.05955802972129641E-04 , -8.27032144846477049E-05 )
x=2,y=0,z=0,t=0
( 3.37913809913223525E-04 , 5.60252818408159183E-04 )
( 3.56618374695478969E-04 , -6.98208617674140426E-04 )
( 4.10465202910145169E-04 , 1.33116056564120061E-03 )
( 1.63662979231291614E-04 , 4.56229068759591606E-04 )
( 1.84933101919169322E-03 , -3.48087598223847158E-04 )
( 6.73887502881472108E-04 , -5.72845757159523225E-04 )
( -3.49418763863733003E-04 , 4.64326281024752445E-04 )
( 5.51397896307784631E-04 , 1.54898941928595249E-03 )
( 5.81345733099362504E-04 , -5.93145728276253648E-04 )
( 1.35077396109142345E-03 , 8.79458480861406420E-04 )
( -4.00968345042053225E-04 , 7.83544767733501723E-05 )
( -6.71642546064762707E-04 , 2.01813483206869551E-04 )
x=3,y=0,z=0,t=0
( -8.63780714436072775E-04 , -3.26825418879215536E-04 )
( -1.52176843540152056E-03 , 1.56232601523934657E-04 )
( 3.92553186770460772E-04 , 7.73747667727417714E-04 )
( 1.02475303964754154E-03 , -2.02882707236163792E-03 )
( -4.40386911524114674E-04 , 1.09304812889561109E-03 )
( 3.06485680059929164E-04 , -7.08135573843116832E-04 )
( 1.33070938775394182E-03 , 9.19610733534842201E-04 )
( 4.87744878552175045E-04 , -3.65678782223867308E-05 )
( -4.54234024576578269E-04 , -4.67886756676121215E-04 )
( 7.01071214403839243E-04 , 3.85984534832125713E-04 )
( -6.24536988321556619E-04 , -1.71656505693300711E-03 )
( -1.13851486815641501E-04 , -1.19052135171360870E-03 )
x=0,y=1,z=0,t=0
( 9.59523356702601153E-04 , -3.74137041315869860E-04 )
( 1.12198682288899452E-03 , -1.44598086678011158E-03 )
( -2.10646707285523432E-04 , 1.85736567044853169E-04 )
( -5.85810472161651767E-04 , -3.53638762236714317E-04 )
( 1.09389876097032543E-03 , 3.42653659931829615E-04 )
( 1.35033793238386289E-03 , 6.15709760400927320E-04 )
( -6.35144140090201188E-04 , -1.46663364048034612E-04 )
( -6.85036176578137615E-04 , 4.34485696996578371E-04 )
( 1.89604534458343542E-03 , -8.36803076888791887E-05 )
( 2.69378115862758049E-04 , 1.60504154977923709E-03 )
( -1.15668286910174036E-04 , -1.31324924003516563E-03 )
( 5.50923892259906080E-04 , -5.52414534502054799E-04 )
x=1,y=1,z=0,t=0
( -5.03119836004470083E-04 , -5.45549635671347148E-04 )
( 1.00426150753706207E-03 , -1.06449603429748787E-03 )
( -7.44674238270798781E-04 , 5.30654374848938543E-04 )
( 2.10293676801569365E-04 , -6.49550719774733996E-04 )
( 4.49494417092525383E-04 , -1.71756710050735019E-04 )
( 4.14075978176462758E-04 , 2.90113547906493984E-04 )
( 1.38959880588185075E-03 , 1.16405877790778088E-03 )
( 1.39427398510933364E-05 , -3.20344835900479824E-05 )
( -1.07908894210028035E-03 , -1.83878239839080999E-04 )
( -4.24104396662214052E-04 , -6.84381969767621314E-04 )
( -1.04221525474251005E-03 , 2.37411663058889025E-04 )
( 4.39379553235375313E-04 , -1.81210401756555766E-04 )
x=2,y=1,z=0,t=0
( -1.14196743306626972E-03 , -8.84956392825425077E-04 )
( 1.39572922968127667E-03 , -1.53388922698977949E-04 )
( -1.93681635443212498E-03 , 1.36568925759418622E-03 )
( -9.74412759046826933E-04 , -1.37788895056392149E-03 )
( -9.41707178305646901E-04 , 9.54819341089152454E-04 )
( -1.05973726363928461E-04 , 1.03133723353621945E-03 )
( 1.33948214813407729E-04 , -5.26297047430338200E-04 )
( -4.53163706715226837E-04 , 2.63529143617312941E-03 )
( 1.03375231995945192E-03 , -2.58194060399282257E-04 )
( -9.15916547464150311E-04 , 1.57209883838363147E-03 )
( 3.90620586107575123E-04 , 6.13828973954127165E-04 )
( 1.67858348112365457E-03 , -2.66361653628894614E-04 )
x=3,y=1,z=0,t=0
( 1.46788311711639700E-05 , -2.28429997355960451E-04 )
( -7.63384207233044291E-04 , -5.91153953244647357E-04 )
( 1.00504576982262436E-04 , 5.17312480325956441E-04 )
( 1.07087524947284884E-03 , -1.78968047419627630E-03 )
( -3.34428199339280221E-04 , 4.03847205633454367E-04 )
( 3.98148948555108128E-04 , 4.89371477581841425E-04 )
( 4.16944139263495956E-04 , 3.55598001598031108E-04 )
( 6.78330062357808145E-04 , 9.96029723816949520E-07 )
( 6.40618877497118504E-04 , 5.85436768520608206E-04 )
( -5.89533336779655536E-04 , -1.03561449859149971E-03 )
( 2.74105494071189850E-04 , -2.45097774569538014E-04 )
( -2.25434555184687879E-04 , 8.87321122036559295E-04 )
x=0,y=2,z=0,t=0
( 8.61351057565080849E-05 , 1.33982675770409339E-03 )
( 8.62212106397463869E-04 , -1.62433586211132718E-04 )
( 5.83501627135395856E-04 , 9.48381419407676868E-04 )
( -1.67630652832493243E-04 , 3.51967321295073026E-04 )
( -5.71247933581383194E-04 , -1.13675423540781826E-03 )
( 1.69972255029462831E-04 , 2.89462249822986504E-04 )
( 1.69957307025759918E-04 , -4.12040024670732165E-04 )
( -1.06930360893087612E-04 , 3.16613636426991767E-04 )
( 1.24567001621320650E-03 , -9.12860852480010341E-04 )
( 2.98341682964398613E-04 , 1.33326927591005673E-03 )
( 6.19121834389042489E-04 , 8.62916773277852696E-04 )
( -1.39585034004277922E-03 , 9.77101773191661434E-05 )
x=1,y=2,z=0,t=0
( -1.58637251953723741E-03 , 1.96354277565216747E-03 )
