x=0,y=0,z=0,t=0
( -1.40655102742013588E-06 , -3.68164883086613315E-07 )
( 1.13257648886972582E-06 , -7.89254923600744004E-07 )
( -4.74055390925948046E-07 , 6.32493468499321371E-07 )
( 6.74361787014706645E-07 , -1.03849356787471224E-06 )
( 1.97346301890113435E-06 , 1.02787077313268909E-07 )
( -5.49783106765752547E-07 , -6.37725921466106515E-07 )
( 1.86439190087186493E-06 , 2.61643500933635201E-06 )
( 1.03881654573407930E-06 , -2.22730784301907986E-06 )
( -3.32975025769091530E-07 , -1.27948941494521097E-06 )
( 1.46591653990238251E-06 , -8.16202968003684576E-07 )
( -9.26596428684600733E-07 , 1.16617135458142100E-07 )
( 1.22375676597622899E-06 , 3.73150279893072506E-07 )
x=1,y=0,z=0,t=0
( 1.55801691505879912E-06 , -9.82512897677344933E-07 )
( -1.19530663021808402E-06 , -5.88152271801490859E-07 )
( 2.05956930052506997E-06 , -2.75362144264389893E-07 )
( 9.59517953825135337E-07 , 3.95987148796024800E-08 )
( -1.30327646512854100E-06 , 1.00157566647884943E-06 )
( 1.76537138567107088E-06 , -3.83367382952346939E-07 )
( 5.94455645469240075E-07 , -1.99060132975533327E-06 )
( 1.41583867848380444E-07 , 3.21369877987694629E-07 )
( 9.69297243690536234E-07 , -8.35406206383626452E-07 )
( 1.11017274379740454E-06 , -5.41246832548096652E-07 )
( -5.09198886971530924E-07 , 4.50168088520702294E-08 )
( 1.31899760925377520E-06 , -4.50633150703355352E-07 )
x=2,y=0,z=0,t=0
( 4.65141907366734009E-07 , -8.25176363229038897E-08 )
( 5.81286464257902445E-07 , -1.12604048640457005E-06 )
( 2.78335250944789101E-06 , -2.35329968037114860E-07 )
( 1.12056038698341779E-07 , -1.64613677784384652E-06 )
( -1.17088909687638595E-06 , -1.02861808962265398E-06 )
( -6.65836001636844988E-08 , -3.32816385876673903E-06 )
( -4.66726770326260502E-07 , 7.06500839669419568E-07 )
( 1.85246772395464167E-06 , 1.22770637206794151E-06 )
( -1.67864532318342296E-07 , -6.98156939923255655E-07 )
( -1.36052439404236257E-06 , -8.90620353181746828E-07 )
( -2.05503183299736147E-06 , 2.14419506000495400E-07 )
( -1.23255461739336938E-06 , -1.85166707792420114E-06 )
x=3,y=0,z=0,t=0
( 5.92335382760121172E-07 , 8.33691968773714452E-07 )
( -8.45977394380070121E-07 , -1.01666839501547038E-06 )
( -2.12564916634240319E-06 , -5.08900615679645597E-07 )
( -3.41887761932286314E-07 , 6.17152924122712849E-07 )
( 5.22529614446458927E-07 , 1.94536852508323116E-07 )
( -2.06488867402133667E-07 , 1.23459325418534509E-06 )
( -2.07792885110916972E-07 , 9.91551794159960906E-07 )
( 1.90189278138893119E-06 , -1.46181666097791500E-07 )
( -2.11402637404352623E-06 , -7.59314340734302823E-07 )
( 1.14184306578912116E-06 , -2.12755766237767560E-06 )
( 8.82035475204047933E-07 , -2.05409257281428433E-07 )
( 5.77799799352925182E-07 , 8.94809423014404829E-07 )
x=0,y=1,z=0,t=0
( -7.60360506630127764E-07 , 4.00300604338515842E-07 )
( 1.78653292811728090E-07 , -4.78877226546684017E-07 )
( 2.47075112625089293E-06 , -5.91483912116842004E-07 )
( 8.55433439369796333E-07 , 1.75408540329243008E-07 )
( 1.31748113865298798E-08 , -3.35532084243956054E-07 )
( -2.61452210892279270E-06 , 7.22072917990493276E-07 )
( -7.87767758757522171E-08 , 8.28262506231312540E-07 )
( 1.07784693497999094E-06 , 2.57216865395737150E-06 )
( -7.39794464312471436E-07 , -1.01124379765642767E-07 )
( 1.67481717983096409E-06 , -2.21015032555189791E-07 )
( 3.63552641845273760E-07 , 5.50385153609231717E-07 )
( -1.29971356553032944E-06 , 3.48238987040363692E-07 )
x=1,y=1,z=0,t=0
( 1.08035429427101017E-06 , -6.98244843597195791E-07 )
( -5.05930143352964526E-07 , -8.82099168022502321E-07 )
( 5.22386628616778639E-07 , -5.82993908505976927E-07 )
( 1.63526626773589499E-06 , -1.19678857379698058E-06 )
( -1.00397421573095174E-06 , -1.15554553361983615E-06 )
( -7.02141530866632023E-07 , -4.45851496388228988E-07 )
( -2.62993999617412005E-07 , 1.05453442872240388E-06 )
( -1.79852133095970177E-07 , 1.85583170637208125E-07 )
( -7.92136834966339868E-07 , -2.09154758327144339E-07 )
( -4.16072760848388834E-07 , -8.09376983119925016E-07 )
( -4.50079979107973825E-07 , -3.67209472486110734E-08 )
( 2.51956683404738785E-07 , -1.45558382524925995E-06 )
x=2,y=1,z=0,t=0
( -1.55868115589504461E-06 , -2.98376209282061722E-07 )
( 3.54741661233536388E-06 , 5.17219996881092996E-07 )
( 6.90216558186953410E-07 , 5.96003772838465329E-07 )
( 6.37307935790569209E-07 , 3.79802111139450880E-07 )
( 1.76352232184028560E-06 , -3.61124438456060325E-07 )
( 2.45069653030701155E-07 , -7.46981098511017328E-08 )
( -1.75984011743751900E-07 , -2.74493759577157393E-07 )
( 9.06106900945376050E-07 , -2.48279407164245422E-07 )
( -3.24379122220376997E-07 , -9.71070289056399916E-07 )
( -2.80271560566032363E-07 , -1.80265597013127472E-06 )
( -6.01429066959140676E-07 , 6.66577976559269009E-08 )
( -4.03213424869047335E-07 , -8.85660902465531843E-07 )
x=3,y=1,z=0,t=0
( -5.24082799884343009E-07 , -1.89955318538865842E-06 )
( 2.07320361447700246E-06 , 1.56263809299431057E-06 )
( 1.35020655842978184E-06 , 1.07522130426587399E-06 )
( 1.25978801576084229E-06 , 2.00258983434272718E-07 )
( -7.22824589681657209E-07 , 2.99575889815937947E-07 )
( -1.67227183063601263E-06 , 2.00381204451962988E-07 )
( -1.38716954055483546E-07 , 7.60942477938542385E-07 )
( -6.16914821868125922E-07 , 4.49788808365282664E-07 )
( 6.54722473382176977E-07 , 2.00306777478754569E-07 )
( -1.91223128067986597E-06 , 1.97577421965206102E-07 )
( -3.15167371282899556E-07 , -1.34820790519824404E-07 )
( 4.04168088276959814E-07 , -5.63802689528946684E-07 )
x=0,y=2,z=0,t=0
( -4.89366498861567552E-07 , -1.02001072854832491E-07 )
( -1.14714724754030598E-06 , -1.03994196845859843E-06 )
( 3.66089262234696935E-07 , -1.03813671587927732E-06 )
( 5.54399390746667430E-07 , 9.94274923382053721E-07 )
( 1.36313393091828257E-06 , -2.03313272470972359E-06 )
( -2.96677805399184300E-07 , -8.47428941248474133E-07 )
( -9.44608029644139370E-07 , 2.05670013953071052E-07 )
( -5.71071079980676046E-08 , 2.99357648858322990E-08 )
( -6.14414343536405569E-07 , 6.82695473646650927E-07 )
( 2.52280669026338355E-07 , 1.37360011105028347E-07 )
( 5.65464298050464432E-07 , -7.15684790576746400E-07 )
( -4.81748242553299667E-07 , -2.88097948611140532E-07 )
x=1,y=2,z=0,t=0
( -2.96896395338911875E-07 , -8.98075763119442751E-07 )
( 9.13321324473854861E-07 , 1.48310795495587084E-06 )
( 1.61588995518731789E-06 , 3.20276875973262879E-08 )
( -3.43440028420417927E-08 , -6.96658731238372272E-07 )
( 8.47228811973197471E-07 , 1.11069616758424646E-06 )
( 5.98695720613072938E-07 , -1.02200025434312605E-06 )
( 9.48090624122491819E-07 , -2.18489517318948317E-06 )
( 1.12989405803860397E-06 , -3.82130875508203879E-07 )
( 1.46062199647924870E-06 , 1.24842367456427418E-06 )
( -2.20345322491922715E-06 , 1.77352660990064305E-07 )
( -1.38897978915943131E-06 , -2.12200883583799547E-07 )
( -6.26823914496568308E-07 , -1.39371653765642899E-06 )
x=2,y=2,z=0,t=0
( 1.48772276069200277E-06 , 6.98347233773089378E-08 )
( -1.26490626282248827E-06 , -4.81553258499396471E-07 )
( 4.85924837854232697E-07 , 1.87806576697177102E-06 )
( -2.34876545555889946E-07 , -1.05294979433576186E-06 )
( -6.21785773113406360E-08 , -1.47932073029523999E-07 )
( 5.20408552023859887E-08 , -1.81080294681566433E-06 )
( 1.22300727249834749E-06 , 5.63988044095698479E-07 )
( 2.31126792239473821E-06 , 9.35425389673417724E-08 )
( -7.45739508130774973E-07 , -1.88210228098491970E-06 )
( 1.17215387366875903E-06 , 1.05736297417412629E-08 )
( 4.46344242999092561E-07 , -4.15163309533063409E-07 )
( -2.72203503377494353E-06 , -1.53176428283918997E-07 )
x=3,y=2,z=0,t=0
( -1.22710653789440297E-07 , 5.43398656159993198E-08 )
( -3.05981844316404614E-07 , -1.11081583898226280E-07 )
( 2.75883610615043565E-07 , 4.48348187157462580E-07 )
( 6.56268961356101256E-07 , -6.04944725980782470E-07 )
( 3.15462061257155873E-08 , -3.15345842225868885E-07 )
( -5.40395437251643761E-07 , -3.27754508138041490E-07 )
( -5.07146267414655764E-07 , -9.21152897907490414E-08 )
( -7.20322905988342696E-07 , 1.44150386551942901E-06 )
( 1.70319984013455913E-06 , 1.21587106508564143E-06 )
( -2.16211009296912850E-07 , 8.45440288690532299E-07 )
( 1.95707639847041077E-06 , 1.18302990183188174E-07 )
( -1.52064021131718680E-07 , -4.09378844528831540E-07 )
x=0,y=3,z=0,t=0
( -9.89961408096700488E-07 , -7.62915851942161672E-08 )
( 6.24779273096525780E-07 , -7.59238759378261051E-07 )
( -1.62704330956573132E-07 , -9.70684983704733666E-07 )
( 1.01428345824893928E-06 , -2.66412825757369261E-07 )
( -8.39760243194186940E-07 , 1.64460512813970439E-06 )
( -2.13381387170841699E-07 , -7.10571468627257511E-07 )
( 1.02850523739885725E-06 , 9.39261811070676759E-08 )
( 9.75898579983268751E-07 , 1.26566952983824997E-06 )
( -1.02271954599579166E-06 , -2.31331520197949484E-07 )
( 1.20305371212679785E-06 , 3.17977296585004659E-07 )
( 8.12469132156129239E-07 , 1.55958858891605339E-06 )
( -8.81457273902771911E-07 , -2.61845049155560161E-07 )
x=1,y=3,z=0,t=0
( -2.19152611941964817E-06 , -3.92891590071181066E-07 )
( -9.91873046781598737E-08 , 1.62775890036923224E-07 )
( 1.05353618123134927E-06 , -2.81357764009877795E-07 )
( 6.89057088865691471E-07 , -9.65146453099701424E-09 )
( 9.23822187820373501E-07 , 7.60172130101555923E-07 )
( -1.08267418758833838E-06 , -1.51555025515393131E-06 )
( -1.68855296218734343E-06 , -8.35229381953648587E-07 )
( -4.72498131464052108E-08 , 1.63088235865590598E-06 )
( 6.03101844211046212E-07 , -1.48062448680981723E-07 )
( 1.85423030325019309E-06 , 2.67149483231781550E-07 )
( -3.02085478087924913E-07 , -1.80528103031424701E-07 )
( -1.54576194678865576E-07 , 5.89354222539817150E-07 )
x=2,y=3,z=0,t=0
( -2.09705485547628836E-06 , 1.14743978167374463E-06 )
( -1.02999456949467442E-06 , -7.24755741507417835E-07 )
( -3.71461997219439301E-07 , 1.43429767888979034E-06 )
( 3.39699052374914471E-07 , -2.00122250932078791E-07 )
( -1.19717799864723796E-06 , -3.80443058736100337E-07 )
( 8.09014343433244377E-07 , -2.92571871570858797E-06 )
( -4.65824731376582306E-07 , 2.26027643737296402E-06 )
( -6.62191063271278151E-07 , 6.85627261143480548E-07 )
( -8.56703747574816174E-07 , 1.41468359705054170E-07 )
( 2.32796653968770293E-06 , -1.46051329257328690E-06 )
( 1.48539636330716638E-06 , -7.59707842162109796E-07 )
( -6.14630715595650766E-07 , -8.14452918262784019E-07 )
x=3,y=3,z=0,t=0
( 2.51502430376306797E-07 , -8.14989389939987165E-08 )
( 1.07098226336123660E-06 , 1.85549453407924336E-07 )
( 5.72661480869642655E-07 , 4.02881557830149041E-07 )
