index: 0
( -3.97544352674161178E-11 , -2.61643023901925772E-11 )
( 6.10239602748814278E-12 , -1.51008420424615716E-11 )
( -5.37720787158439791E-11 , -4.56288350440789116E-11 )
( 2.19907263149496051E-11 , -2.32130373414879111E-11 )
( -1.30893810507512544E-11 , -4.89689417009307653E-11 )
( 8.29277139425763950E-13 , 2.32357945381191783E-11 )
( -1.19155365075680679E-10 , 2.85748325637574199E-11 )
( 5.04713084195785125E-11 , -4.70481850838560817E-11 )
( -8.34748379697430465E-12 , -4.63681109595205845E-11 )
( -1.61940739640495712E-11 , 6.06664451965250776E-11 )
( -1.97800556368133871E-11 , 8.15964240559424301E-12 )
( -1.41009207900582617E-11 , -5.36684805683551546E-11 )
index: 1
( 2.96291881225829405E-11 , 4.79168795504297957E-11 )
( -2.49135670684456595E-11 , -2.80643519567433036E-11 )
( -3.38363673873188604E-12 , -2.28712872629345966E-11 )
( 9.45448525796461811E-12 , -1.94639036604428252E-11 )
( 7.44417075593477892E-11 , -1.79465891985162598E-11 )
( 2.29104165057425782E-11 , 2.99596764803614428E-11 )
( -6.71905628031067139E-11 , -8.99954599576051219E-11 )
( -6.59045392889077437E-12 , 1.13356731653692497E-11 )
( -1.94434129514111769E-11 , 1.33596226706721908E-10 )
( 2.72149107326110593E-11 , -2.45447481943077398E-12 )
( -5.06920748008713383E-12 , -2.80028497870784798E-11 )
( -1.10357182883431915E-12 , 5.49742228522916247E-11 )
index: 2
( 9.37534586305321660E-11 , 2.15914896702966425E-11 )
( 2.82435569547729847E-11 , -1.20170459883878205E-12 )
( 4.02268139092685448E-11 , 6.43171330275234994E-12 )
( -1.59432689427435682E-11 , -4.42770484035124772E-11 )
( -2.59092625950945396E-11 , 5.22211988347426025E-11 )
( 5.09799588274619150E-11 , -4.51561461167657399E-11 )
( 6.05755663925348360E-11 , 3.53321497965267229E-11 )
( -1.59709496574112488E-11 , 9.02015259707223540E-12 )
( 3.91415025737744857E-12 , 1.08274099628459943E-11 )
( 4.39220029902865099E-11 , 3.51093582767368022E-11 )
( 3.51570970634313460E-11 , 6.09740466863380624E-11 )
( 1.92348043899641913E-11 , -5.21881302635398685E-11 )
index: 3
( -4.70012634668182976E-11 , 7.88655528944870704E-11 )
( -5.66656047652875909E-11 , 3.59412157075814413E-11 )
( -4.18223481971301122E-11 , -7.39364569609998127E-11 )
( 5.70857341882192353E-11 , 1.00630021180146849E-11 )
( -1.16848424340044360E-11 , 5.57858859555197249E-11 )
( 6.31041092517442842E-11 , 1.64958225677776899E-11 )
( -3.44500579729228525E-11 , -9.98390101803347810E-12 )
( -3.89564766867934271E-11 , -3.92935234486793455E-12 )
( 2.34075263147053649E-11 , 1.86923235288701471E-11 )
( 5.37222325008471646E-11 , 5.26805618507927675E-11 )
( -1.19487103180455057E-11 , -3.30368429192004967E-12 )
( -6.94018145012954534E-11 , -8.03199973713588119E-11 )
index: 4
( 3.00215189078310203E-11 , -2.33863300520423305E-11 )
( -2.61978190692546258E-11 , 7.36453376267080358E-12 )
( -2.10308760991023563E-11 , 4.86152080341857354E-11 )
( -4.81207983765635884E-11 , -9.68301646758784583E-12 )
( 1.27472413198649283E-11 , 1.28020339993124594E-11 )
( -1.25397299173272062E-11 , 1.88053891371512937E-11 )
( -5.07868980795052199E-11 , -6.43684608858919498E-11 )
( -3.24615642546262403E-11 , 2.07865514008751988E-11 )
( 3.47009250131213831E-11 , 4.66990087363127804E-11 )
( -9.50373193640763853E-11 , -7.52742269266907752E-11 )
( 5.80528842872758201E-11 , -4.41525721976353386E-11 )
( 3.32538627941898852E-11 , 6.12895227945377887E-12 )
index: 5
( 2.81140572436825582E-11 , 2.55004031211519445E-11 )
( -1.82650248542673642E-11 , 5.00353548361994750E-12 )
( -9.01143403725617189E-11 , 3.64013885903733482E-11 )
( -4.10289190970776605E-11 , 2.19470679655525866E-11 )
( 9.29880663960985594E-12 , 5.42391991303608029E-11 )
( -3.25727633346325006E-11 , 4.24401821567975581E-11 )
( -1.34219266287905120E-11 , 5.47799408700454687E-11 )
( 1.47113595456378386E-11 , -4.48494180777251205E-12 )
( 3.56255458932930530E-11 , -5.81419605234948147E-11 )
( -4.48307102918144936E-11 , 4.26436557846234763E-12 )
( -2.11546268100058462E-11 , 1.06953562246861266E-11 )
( -7.52234498971607454E-11 , 2.46331467962424776E-11 )
index: 6
( -4.23736204361250849E-11 , -2.10018463787832032E-11 )
( 2.31757073908900835E-11 , 2.73697168952043457E-11 )
( -4.88065023465387623E-11 , -5.19485595896212820E-11 )
( 2.87412075009052569E-11 , 4.18759274275537188E-11 )
( -3.53220007073366739E-11 , -5.14035403139074037E-11 )
( 4.49375924721149321E-11 , 3.94968825992719545E-11 )
( -3.46428112558898961E-11 , 5.36991561890213974E-12 )
( 4.02623033738917663E-11 , -1.89696124688359504E-11 )
( 4.62535978116574413E-11 , -6.77308647925765871E-11 )
( -1.32577051806883972E-11 , -2.52939772065611377E-11 )
( -2.77817863381480645E-11 , -6.27377305374071492E-11 )
( -6.33838951875050667E-11 , 2.71382036403250901E-11 )
index: 7
( 6.20579791821134988E-11 , 2.01654897594844551E-11 )
( 1.56837247203234294E-11 , 2.82058551219339351E-11 )
( -7.99318706245127118E-11 , -4.20250434853723069E-11 )
( -1.88497107594992623E-11 , -8.61735108639507376E-11 )
( -2.94958744341867524E-11 , 6.64035622871927912E-12 )
( -3.37178894869614436E-12 , 3.48347773983153264E-11 )
( -8.76291513355920534E-12 , -4.77564777206179138E-11 )
( 1.67382433120779411E-11 , 7.02268409326452336E-11 )
( 4.51534839858176542E-11 , 3.21059588118557208E-11 )
( 2.72362544094272196E-11 , 6.21494544744032240E-11 )
( -4.37419575611767963E-12 , -4.36276701397863386E-11 )
( -2.16268673849063078E-11 , -6.81874831791870053E-11 )
index: 8
( -1.12834057514897865E-11 , -7.74765639109280485E-11 )
( -2.03569023879284945E-11 , -8.16201420252201580E-12 )
( -3.78592768699933949E-11 , -2.93624326985206534E-11 )
( 3.16288014131095181E-11 , 5.87505566034088328E-11 )
( -4.13992821739996177E-12 , -6.04682516926839957E-11 )
( 5.51799391750446338E-11 , -8.54781857216432531E-12 )
( -2.88673417942249286E-11 , -7.56229342936685694E-12 )
( 2.72905349885062823E-11 , -4.96575801223628943E-11 )
( 1.03555102598884998E-11 , -3.94405182817589876E-12 )
( 4.43859359659748637E-11 , 1.13089736365053994E-10 )
( 2.18754303550775190E-11 , 1.03061651860017105E-11 )
( 1.08788748448615997E-11 , -6.52264670122706169E-11 )
index: 9
( -1.86302488380119794E-11 , 4.57175386440850228E-11 )
( 2.28899106292578546E-11 , 4.92605149560252883E-11 )
( -1.03931344986340040E-12 , 1.37912675629441324E-11 )
( -3.58533621172855640E-11 , 8.50067798956172010E-11 )
( 2.80477072369850165E-11 , 3.55870075106179468E-11 )
( 1.87356888641419215E-11 , -7.02930890047028352E-12 )
( -1.92991718997116475E-11 , -3.31528533938675245E-11 )
( -2.15796227872011346E-11 , 5.38186037322621181E-12 )
( -1.49232054508973027E-11 , -1.34982480002731912E-13 )
( 1.90281484004831786E-11 , 5.44752367146798279E-11 )
( 9.03454622820287075E-12 , -2.90611700989010464E-12 )
( 4.48321785967726831E-11 , -4.41255616164995558E-11 )
index: 10
( 7.50605006755055716E-12 , -1.90459608383673239E-10 )
( 2.06187761598006703E-11 , -2.27937745767715801E-11 )
( -1.01694510559834451E-11 , 8.76821295918096480E-12 )
( -1.69972834234481001E-11 , -7.06517160139031143E-11 )
( 3.49004057007467909E-11 , -4.92461808824647535E-11 )
( -1.83673126129954209E-11 , 6.88292141587636782E-11 )
( 2.59762563855091699E-11 , -2.66391074531094605E-11 )
( -1.11883204624805306E-11 , -2.98362209960235425E-11 )
( 6.19965534788580746E-11 , -1.23740096530716271E-10 )
( -4.83042759344088979E-11 , -6.81664733535405693E-11 )
( -5.72078108194932139E-11 , 5.99994954378780469E-11 )
( -7.22206873736589373E-11 , -4.72493526591540891E-12 )
index: 11
( -6.99539251488004983E-11 , 5.93149846396223019E-11 )
( -1.16843442636722965E-10 , -1.72863262048558004E-11 )
( -8.45779679319883281E-11 , -6.59874326034264607E-11 )
( -2.80544592624017186E-11 , -3.88623635005622239E-11 )
( 6.41262581967663644E-11 , -2.88980286617952040E-11 )
( 1.08939004701717690E-10 , 4.01512860286595504E-11 )
( 8.09144334292632866E-11 , -5.64638020644173644E-11 )
( -3.11424145540304066E-12 , -6.96094601973813379E-11 )
( -5.09320698148707281E-11 , -7.04029545545451378E-12 )
( -5.24725386742599901E-11 , -1.86006024051380335E-11 )
( -2.03663101930638959E-11 , -6.97751139139307205E-11 )
( -7.08259030850371617E-12 , 1.09246171085977790E-11 )
index: 12
( 9.54363661580911057E-12 , -3.01472462990272654E-11 )
( -2.08383008535411948E-11 , -6.79240826944432505E-11 )
( -3.62832577645557144E-11 , 3.23967121454179328E-11 )
( 2.17394111608629736E-11 , 1.37627810149341181E-11 )
( 5.45480795592904723E-11 , -4.04174731731431415E-11 )
( 4.97826767071335157E-12 , -2.28434775430958737E-11 )
( 2.11233860273809807E-11 , 1.71483906592224372E-11 )
( 2.12062707687475036E-11 , 5.61123071751274557E-11 )
( -5.36009222507153709E-12 , -2.76828403058300560E-11 )
( -2.95091230123756312E-11 , 9.82070094799078848E-12 )
( 2.43016337138796147E-11 , -5.98458123942656366E-12 )
( -5.00400630661662225E-11 , 2.99397081370915913E-11 )
index: 13
( -2.72663404036986934E-11 , -4.00368832275394489E-11 )
( -1.86155837318209041E-11 , -1.68860567652046324E-11 )
( -7.57622103910931534E-11 , -6.88525015736943606E-11 )
( -1.56163740300890994E-11 , -2.86725696420820154E-11 )
( -3.63914274084435429E-11 , 5.76924522192535628E-11 )
( 3.54120029501803301E-11 , 7.70870933616914027E-11 )
( 5.45155215354597683E-12 , 1.12058191932368448E-11 )
( -4.70368889413020946E-11 , 3.01342870228452712E-11 )
( 1.38643620233744912E-11 , -8.08997051676669292E-12 )
( -8.88414514782089621E-11 , 4.89861453346027274E-11 )
( 6.48699668730856576E-11 , 7.52335792471781103E-12 )
( -1.80894438163967306E-11 , -3.36841998475235114E-11 )
index: 14
( -2.48196603312540524E-11 , 5.50261707916018316E-11 )
( 3.05939803575538649E-11 , 1.00415356886768515E-10 )
( 1.08779531595223916E-11 , -1.85730360301476588E-11 )
( 2.94944878863323161E-11 , 1.71189385117796716E-11 )
( -6.75806421853901453E-11 , -3.65619956294076305E-11 )
( -4.35723915731547147E-12 , 3.85062859172228660E-11 )
( -2.22395370108811569E-11 , 4.01646830440297535E-11 )
( 6.34600089833616418E-11 , 3.84290279619668796E-11 )
( 2.59760677014210303E-11 , -1.29450743336048042E-10 )
( -1.20662510188887121E-11 , 4.72496378001632350E-11 )
( -5.97195888526588834E-11 , 4.48391720575641748E-11 )
( 3.31118969792124784E-11 , -2.38953821620884509E-11 )
index: 15
( 4.38094937019964427E-11 , -2.03822103771795939E-11 )
( 4.95745004838227318E-11 , 2.31943491057702499E-11 )
( 2.81749737288836574E-11 , -7.05075681619392705E-11 )
( -1.71154393309078383E-11 , 3.47574918399320901E-11 )
( -1.88963410671575677E-11 , 5.02750043524115674E-11 )
( 2.22336236365361848E-11 , -3.25935010454497867E-11 )
( 4.28367450545820224E-11 , -6.72242380414852778E-12 )
( 5.13910364821581701E-11 , -3.86608973635870699E-11 )
( -6.44841379133138410E-11 , -4.96037238713282685E-11 )
( -3.06532098967064903E-11 , 2.35811262025366188E-11 )
( -1.30331672577839298E-11 , -7.16999536431162281E-11 )
( -9.59049348362902020E-11 , -4.62749617489101269E-11 )
index: 16
( -7.95331561179453911E-11 , 1.09395374934211105E-12 )
( 2.14743236382164901E-11 , -1.82273531451596784E-11 )
( 4.87940362213677463E-11 , -2.31039805965495391E-11 )
( -1.14941924369638457E-11 , -3.06820591846456446E-11 )
( 1.00081298813336250E-11 , -8.65161405321066605E-13 )
( -3.16692977523409751E-11 , 3.48836677624639955E-11 )
( 9.21065607166770089E-12 , -4.59426395768137498E-12 )
( -3.16735211160018146E-11 , 1.98333785622223121E-11 )
( -2.15925028396064517E-11 , -4.92335773429921772E-11 )
( 4.26595641660237099E-11 , -9.47761408106745620E-12 )
( -2.11028636810062777E-11 , -1.12479480151773793E-12 )
( 2.12740855604819383E-11 , -1.00652091209250983E-10 )
index: 17
( -7.97504202099992301E-11 , -4.45569858924744344E-11 )
( -3.21458536557594026E-11 , 2.51106860682050639E-11 )
( 3.82155096902630898E-12 , -1.33560582350836868E-11 )
( -5.21521200523119146E-11 , 1.50650884524156577E-11 )
( -1.02821231424113627E-11 , 4.30912735112118435E-11 )
( 3.20269193408925527E-11 , -5.37220033734598610E-11 )
( -5.23866706534175631E-11 , -3.27774607206936420E-11 )
( -3.23995081201413661E-11 , -3.19166012196780393E-11 )
( -4.92739257000063486E-11 , -3.35632033455433263E-11 )
( 1.76146993372140605E-11 , -9.05267918581652073E-12 )
( 5.98763628493574390E-11 , 6.39960221117182151E-11 )
( 9.01905906122325659E-11 , -1.15107125394705429E-10 )
index: 18
( -2.09402203919839240E-12 , -1.25754045320425892E-11 )
( -5.23759452823203777E-11 , -4.38720976691438548E-11 )
( -1.01238192892740357E-10 , 6.16326967637980567E-11 )
( 2.43049464346329101E-11 , 5.37969193085762536E-12 )
( -1.70780722141594768E-11 , 1.33755300613181714E-11 )
( 4.26340435722594840E-12 , -3.41997719758313073E-11 )
( -6.52215638984869025E-11 , 4.01940815799533421E-12 )
( -6.46872038100235354E-11 , -2.33010037477362449E-11 )
( 4.10903509202124969E-11 , -9.30852039687649709E-11 )
( 2.42805409271766163E-11 , -2.33842863325568630E-11 )
( -3.20175102921007454E-11 , -4.24855983567915605E-11 )
( -3.99178347173762698E-11 , -4.72541737923784392E-11 )
index: 19
( -2.98196245768163213E-11 , -1.05946291940197887E-11 )
( -3.44539728056835391E-11 , -1.41574060908257395E-11 )
( 3.31472890494376598E-11 , -6.81469756893996764E-12 )
( 2.66279939695509176E-11 , -4.32226943501451088E-12 )
( 2.34252307816484197E-11 , -9.80755073599469423E-12 )
( 9.85769778657511173E-13 , -2.15415739747071156E-11 )
( -3.16548192150056946E-12 , 5.58002436074119282E-11 )
( -3.01197232804558356E-11 , -4.56225258417476673E-11 )
( 4.02754610183086984E-11 , 3.01691187492404877E-11 )
( 2.09600825857586644E-11 , 3.99602401238117799E-11 )
( 2.00818743050131600E-12 , 3.35354165441684414E-11 )
( -4.33775968932717794E-11 , 1.89467797894053339E-11 )
index: 20
( 3.90273153005915160E-11 , 1.27606090175174194E-11 )
( 9.01106783004647528E-13 , 3.75179017060942375E-11 )
( 4.20546053293228859E-11 , -4.91999671418543106E-11 )
( -1.43675023721441538E-11 , -3.85300276198163828E-12 )
( -4.92260124076619280E-11 , 5.46563432005441725E-12 )
( -1.89969422164776104E-11 , 6.40566349338285357E-12 )
( 4.63043504432191354E-11 , -1.80360263536637269E-11 )
( 8.22736636456522780E-11 , -2.72346959968041578E-11 )
( 2.22621269301876875E-11 , -1.11937645565123469E-11 )
( -2.49823228466551164E-11 , 1.66819205893109569E-11 )
( -1.79927512609693786E-11 , -2.20827655394396903E-11 )
( -4.53377514581635484E-12 , 6.45725666255768816E-12 )
index: 21
( -2.57827837233146234E-11 , 6.89880701731838028E-11 )
( -7.76514915840642230E-12 , -9.15421271863241210E-12 )
( -1.80919537631242940E-11 , 3.37536646379996260E-11 )
( -1.84464674896073274E-12 , 8.72860774350737962E-13 )
( 2.51038691033682181E-11 , -4.03053166170593321E-12 )
( -3.82978673303950872E-11 , -2.44751581971387135E-11 )
( 1.34757733248177007E-11 , 3.03328274579108668E-12 )
( 9.32230433250829059E-12 , 3.17058106927636897E-11 )
( -8.62338662400031893E-11 , 4.03617107975662946E-11 )
( -3.53722786131930332E-12 , -8.09994498637417403E-12 )
( -3.08668664042578020E-11 , 3.35843696494289441E-11 )
( -3.86340705788116950E-11 , 3.26871512549576432E-11 )
index: 22
( -1.35855763993662293E-12 , -2.65878647068323378E-11 )
( -8.37379086576094988E-11 , -2.82957359921228714E-11 )
( -1.02916056680323648E-11 , -6.80508882148918643E-11 )
( -8.12354723813649577E-12 , -1.56550995332274340E-11 )
( -9.72507833957661860E-13 , 2.58949904993618713E-11 )
( 5.38689966225782693E-12 , -4.23093341815936261E-11 )
( 1.57480189807000095E-11 , -1.25032944908980478E-11 )
( -7.44214400657751187E-11 , -6.90340020617155606E-11 )
( -5.38878650260201062E-12 , 1.02376704789078825E-11 )
( -7.31241939853432186E-11 , 5.35737607681432989E-11 )
( 4.42320403209892076E-11 , 4.49326055087363086E-12 )
( -6.26956439996206956E-12 , 2.42855531387000063E-11 )
index: 23
( 4.99738701532813119E-11 , -4.37195624312090573E-11 )
( 6.21952249634019290E-11 , -4.96294591319076798E-11 )
( 4.65735527271255395E-11 , 9.04109683927454365E-12 )
( 4.43179612409040823E-11 , 1.71854903547780556E-12 )
( 8.53077681354969065E-11 , -4.70108498548648807E-11 )
( -8.78125810935509627E-12 , 2.04709760557414907E-11 )
( -5.37351019262435778E-11 , 3.29370694964397077E-11 )
( -2.12594051091479279E-11 , -1.19481484867300217E-12 )
( -3.00153869183156654E-11 , -5.80160331907769375E-11 )
( -7.87512597790052349E-11 , 3.26501026959038625E-11 )
( -2.03244653473009887E-11 , 6.47113253215669004E-11 )
( 4.03827119392502617E-11 , -4.12457365950423778E-11 )
index: 24
( -3.47184062433339453E-11 , 1.84975349038218162E-11 )
( 1.13277725725349749E-11 , -5.11850934890812235E-11 )
( -5.32492206039919473E-11 , 2.07790990016186196E-12 )
( 4.72283090731573924E-11 , 2.98807558479020369E-11 )
( -3.32680405277770561E-11 , -2.48479893781186230E-12 )
( 4.83974920313361174E-11 , -1.18421429949702289E-11 )
( 1.93294757478492421E-11 , -4.56202585183665669E-11 )
( -5.14177489781691088E-11 , 1.27084474306182642E-11 )
( 2.87454875824783601E-11 , -3.98025595883638033E-11 )
( -1.46841624294086490E-11 , 3.11213688146368963E-11 )
( 2.34949661010147650E-11 , -4.54484455439805531E-11 )
( -1.25242373908413150E-11 , -1.19109485011355693E-11 )
index: 25
( -8.44954837579306178E-12 , -3.75413125313610071E-11 )
( 8.16318883738031429E-12 , 1.95800560147992259E-11 )
( 1.64417749733227279E-12 , -3.31196017127485308E-11 )
( 1.91086932714445727E-11 , 5.14372958436117425E-11 )
( -3.28512076406947084E-11 , 3.06268579715083235E-11 )
( -7.03460606592011763E-11 , -7.19003892918519030E-12 )
( 6.20819775401527054E-11 , -3.55093718671642171E-11 )
( -5.00629618894934880E-11 , -6.47449242288246658E-11 )
( 7.84545623241469641E-11 , 4.18078986553185993E-11 )
( -2.96823362674822078E-11 , 1.42302048581558418E-11 )
( 3.45634187925519146E-11 , -4.21161363015016638E-11 )
( 5.71136140510315404E-11 , -4.30089120971328667E-11 )
index: 26
( 9.75412875845650813E-11 , 3.11734964131359669E-12 )
( -5.78421795111679839E-11 , -2.48547253525035841E-11 )
( -5.68979229839918403E-13 , -3.24408141851960501E-11 )
( -1.09644677551558094E-11 , 5.93728299813054883E-11 )
( -6.26676673798902823E-12 , -8.30168036281012426E-11 )
( 7.62554423497819000E-11 , -6.33025162927664467E-11 )
( -7.79121922222381670E-11 , 5.64620977701533208E-11 )
( -2.14556057552861503E-11 , -2.84569686354631514E-11 )
( -1.99018661909599678E-11 , 1.94905567723735120E-11 )
( 3.73882184029248512E-11 , 4.64272955459401323E-11 )
( -1.10917220592673113E-10 , 6.87143715878497680E-12 )
( -2.07969271628908023E-11 , -5.25324918938825074E-11 )
index: 27
( 2.57840598030963549E-11 , 1.45757812257035751E-11 )
( -1.32244878577674278E-11 , 4.12666051110692001E-11 )
( 5.72179040373410031E-11 , -3.33623746352117046E-11 )
( -5.40624833908929458E-11 , -4.66037192172963216E-12 )
( 1.89270842352642699E-11 , -3.82785846245773968E-11 )
( -1.02987984392045609E-10 , 6.28867097407866210E-11 )
( -8.46078912196750563E-12 , 4.51745347186895721E-11 )
( 3.43906148721675952E-11 , -2.91423568758894325E-11 )
( 9.01866785598589569E-12 , -1.27535111972824250E-10 )
( -4.78819279398119235E-11 , -4.17029978453827544E-11 )
( -6.65212487644067450E-12 , -2.57744696624838085E-11 )
( 5.98637679247784742E-11 , 5.79309061351264349E-11 )
index: 28
( 4.22529131171997031E-12 , -3.76799584961178262E-11 )
( 3.93380638746727640E-11 , -4.42156934148119150E-11 )
( 2.98526890872443874E-12 , 2.13117873798803241E-11 )
( -3.87422748535937700E-11 , -2.28605552605517047E-11 )
