x=0,y=0,z=0,t=0
( -3.71902505070352973E-10 , 3.25603316734057569E-10 )
( -2.32055706769522803E-10 , -1.25195577773757593E-09 )
( -9.48616159258848740E-11 , 4.53921348279024717E-10 )
( -4.14411256373164718E-10 , 3.29439483904833531E-10 )
( -9.17998471767441512E-11 , -7.73019519416353474E-12 )
( 7.81735756439512168E-10 , 2.29403765107886815E-10 )
x=1,y=1,z=0,t=0
( 6.28128847220997011E-10 , 6.10455249690331821E-11 )
( -1.92379463520814594E-10 , 5.09336105000207043E-10 )
( -1.09305047896261515E-10 , -3.96209242565296507E-11 )
( -2.81947294411288594E-11 , -4.28984003343460763E-10 )
( -7.73372521992913475E-10 , 7.22167801876570497E-11 )
( -2.55794509017797917E-10 , -1.64822486216697830E-11 )
( 4.89960073095972355E-10 , 5.39142853898191972E-10 )
( 2.15427531166155617E-10 , -3.99560787746903881E-11 )
( -2.68701430177517120E-10 , 1.77292849538113661E-11 )
( -5.04289260089977331E-10 , -2.92253344549303519E-10 )
( -4.36603938211221456E-10 , 3.56005147071323716E-10 )
( 3.37428732725771536E-10 , 2.43550393070795250E-11 )
x=2,y=1,z=0,t=0
( -3.29189558628144096E-10 , 1.37103383270875793E-10 )
( 2.40480103611085514E-10 , 6.78120973693345833E-10 )
( -2.65575824133409339E-10 , 2.68739017487672177E-10 )
( 1.87189480661720178E-10 , 2.96898794519540968E-10 )
( 2.65666727673282215E-10 , 2.73885494748934671E-10 )
( -2.22211087311795252E-10 , 2.21316977368904896E-10 )
( 1.82622323134920540E-10 , -2.69086775683439477E-10 )
( -1.12245038855318381E-10 , 7.46454818044572544E-10 )
( 1.17131571930235267E-10 , -8.44158017281585149E-11 )
( -2.16376139901284526E-10 , -6.38603046993139937E-10 )
( -4.64785589449457593E-10 , -2.82323744380972988E-11 )
( 1.78868124456497097E-10 , 1.88898101039636114E-10 )
x=3,y=1,z=0,t=0
( -6.27394754570046952E-11 , 3.07154197974189820E-10 )
( -1.14941147286715731E-10 , -1.91344553918626302E-10 )
( -3.16006597788463335E-10 , -1.19961925069746381E-10 )
( 7.13094342898663237E-10 , -1.31775369864216401E-10 )
( 4.82818476509974495E-11 , 6.01682111438518707E-12 )
( -4.46640047691518756E-10 , 3.46644178548453290E-11 )
( -1.05734003295302080E-10 , 3.76147952493224582E-10 )
( 2.70943230408725670E-10 , 3.61002590522328009E-10 )
( -3.38740107734321474E-10 , -2.81375120001368818E-10 )
( 5.22894100559252578E-10 , -3.65121907867082743E-10 )
( 5.92337724917601326E-11 , -3.00295273617140938E-10 )
( -2.29745899715293526E-10 , 2.64122644005686210E-10 )
x=0,y=2,z=0,t=0
( -2.23828772983771673E-10 , 6.79080098225520416E-11 )
( -1.69491613334373670E-10 , 2.93527432042319217E-11 )
( -1.67199188312389384E-10 , 2.35000292942213212E-10 )
( -9.92778691420566085E-11 , -4.11911398249316859E-10 )
( 6.87372362791739937E-11 , 3.56771168080629018E-10 )
( -2.83431623243855982E-10 , 3.43728705641133457E-10 )
( -4.93667971643910901E-10 , 3.76705612340915934E-10 )
( -3.86587256241823278E-10 , 2.52181598878610729E-10 )
( 2.22794956904184515E-10 , 2.91865602035658700E-10 )
( -2.99878929109065003E-10 , 6.51427853981162055E-11 )
( 2.00362283310526885E-10 , 1.29553400451440262E-10 )
( -5.02674164363336687E-11 , -1.80040234078927117E-10 )
x=1,y=2,z=0,t=0
( 2.13565491514556444E-10 , -4.36655925094813162E-10 )
( 4.44604963031293791E-10 , -3.43509066570982823E-10 )
( -4.62050179812325331E-11 , 1.46797865381464009E-10 )
( 4.44604772536075628E-10 , -5.59784717375130189E-11 )
( 3.53973798436041593E-10 , 3.25499994540448428E-10 )
( 2.11189258348724814E-10 , 6.91391406630421694E-11 )
( 6.17180518696173179E-10 , 3.74652925719641648E-10 )
( -1.96006154631061382E-10 , 3.12345626703690258E-11 )
( 5.71130340626118376E-10 , 1.15453301646543171E-10 )
( 3.81983626492563483E-10 , 9.67488246006472450E-11 )
( 3.65518672893034068E-10 , -1.23769932516614917E-10 )
( -5.25956738951902469E-11 , 3.32181331264328094E-11 )
x=2,y=2,z=0,t=0
( 4.39947560907385186E-10 , 6.54043291334130475E-10 )
( 4.43875517575056931E-10 , -6.96908388389056543E-10 )
( -1.83833453376717667E-10 , -5.84725626255189977E-10 )
( -1.55587806777334931E-10 , -9.73910496214483773E-10 )
( -2.82832771874425108E-10 , -2.60296080153202878E-10 )
( 5.51462709022244135E-10 , 2.66803206063611018E-10 )
( -5.01447315007184857E-11 , 5.11965235341110996E-10 )
( -6.53191606446888105E-10 , 5.01739501416538333E-10 )
( 4.16647185040188752E-10 , -7.65605891069309198E-11 )
( -1.60090581755963831E-10 , 3.75360866199912447E-10 )
( 3.10454384042254294E-10 , -3.65313035516477749E-10 )
( 5.81486289643561325E-11 , -8.58029898291658780E-10 )
x=3,y=2,z=0,t=0
( 2.07600998438770725E-11 , -1.27557372844320782E-10 )
( -1.31444286310079115E-10 , -1.58890359993423053E-09 )
( -5.09973139144678264E-10 , 4.02936466573451615E-10 )
( -4.85963642554511578E-11 , 5.79615213205427003E-10 )
( 2.83890412695016790E-10 , -3.73569024542912797E-10 )
( 7.74614473708420500E-11 , -1.50473489154828917E-10 )
( -1.64893186692894408E-10 , 3.48642814311505808E-10 )
( 2.89036609836510762E-10 , 7.90142979046120507E-10 )
( 3.01344182742679577E-10 , -6.47306241926681606E-10 )
( 4.22846827304711885E-11 , -3.22028249686361736E-10 )
( -7.10261181523006438E-11 , 7.30230981337449196E-10 )
( -2.48266932634854114E-10 , 1.18573822370881711E-10 )
x=0,y=3,z=0,t=0
( 2.97844569388991606E-11 , 3.22099674158047445E-10 )
( -4.10693263166193596E-10 , -1.53133555270889691E-10 )
( -6.27980333356492269E-11 , -2.20471575961340907E-10 )
( 6.03021411375578639E-11 , 2.80428978653814257E-10 )
( 5.04403775341603879E-10 , -3.25767277308272483E-10 )
( -9.55556362720269057E-11 , 1.82674171898362411E-10 )
( -9.49044799034806931E-11 , -5.56249860956640183E-10 )
( 1.87362994984531222E-10 , -5.80783320747454890E-11 )
( 1.51149996998166768E-10 , -2.56810872727079146E-10 )
( 2.55064073344841375E-10 , 1.67530500738897015E-10 )
( -1.01595350931039350E-10 , -5.98742234870912852E-11 )
( 1.56846622716495790E-10 , 3.84596019164764404E-10 )
x=1,y=3,z=0,t=0
( -2.06801987532175193E-11 , -3.60960054321646136E-10 )
( 2.70896592266905554E-10 , -2.24942593459942708E-10 )
( -1.08600217868126668E-10 , -1.23194765486071433E-11 )
( 3.14818276802970294E-10 , -2.31351155865366432E-10 )
( -1.60610398549703818E-10 , -6.16076412649563639E-11 )
( -1.76944263621832008E-11 , -1.48104738996982510E-10 )
( -7.25917727466437168E-12 , 5.83485184225902203E-11 )
( -5.33711926394503267E-11 , -4.52435470080333868E-11 )
( 5.24681150709269580E-10 , -3.76549908508416825E-10 )
( -5.07551552604822921E-11 , -2.50578481506815343E-11 )
( 7.57388883547611624E-11 , -1.92051305927065924E-10 )
( 4.95034656756034234E-11 , 1.86102640381258564E-10 )
x=2,y=3,z=0,t=0
( -2.75289298244887165E-10 , 1.35578571130721079E-10 )
( 1.73708031471128493E-11 , -1.37989840318305864E-10 )
( 3.50515640013384828E-10 , 2.38676409875024259E-10 )
( -3.29172078782902549E-10 , 4.85371119895803962E-10 )
( -4.60101455227207553E-10 , -1.35123017980829461E-10 )
( -2.49514108055827317E-10 , -4.03109862431977138E-10 )
( -1.81072531255068634E-10 , 1.88869952922715153E-10 )
( -1.66627256159150988E-10 , -5.93497228560983960E-11 )
( 1.07549477250893413E-10 , 1.37621502559920922E-10 )
( 2.47196096800892352E-10 , -2.72261586048512718E-10 )
( 8.78798406231236689E-11 , -3.24311803022279311E-10 )
( -3.82111544188341425E-10 , -5.73471341954392438E-11 )
x=3,y=3,z=0,t=0
( -2.17014703720893891E-10 , 2.47958366735016759E-10 )
( -8.58137058145517346E-11 , 1.51327928919919426E-10 )
( -3.15195030786496608E-10 , -2.87614942898066294E-10 )
( 2.72664263483186754E-10 , -1.10777734309620891E-10 )
( 3.81576460652878136E-10 , 1.00611966247139969E-10 )
( -1.23121483254868868E-10 , 2.40752965696510111E-10 )
( 5.65964384131525621E-11 , 3.58160586084040513E-10 )
( 2.68046722361572823E-10 , -2.92385489417471526E-11 )
( -4.00215041216917843E-11 , -5.72049930877106588E-11 )
( 5.04508734089203213E-10 , 5.44064234538963365E-10 )
( 1.45933204107914133E-10 , -7.01228986871783342E-11 )
( 3.02960555005985890E-10 , -2.12573440093326825E-10 )
x=0,y=0,z=1,t=0
( 5.05397932524278242E-10 , 1.06350231063539993E-10 )
( -2.24141974250643716E-10 , 3.04173923344390642E-11 )
( -7.54102587512704108E-11 , -4.22641513511087695E-11 )
( -1.84209414324221468E-10 , 5.99637581443213456E-11 )
( -2.45554880919399432E-10 , 9.58099762514121014E-11 )
( 2.22741103137009797E-10 , 6.68389353171363272E-11 )
( -3.12229209217777856E-10 , 4.02089328069278267E-10 )
( 1.75475328333969896E-10 , -9.25030719905062218E-11 )
( 4.19954372060228466E-10 , -2.35621523367502843E-10 )
( -8.50940872522744488E-11 , -9.65474255429871892E-11 )
( -2.47943204416437604E-10 , -3.35135846249589638E-10 )
( -8.80506776855240122E-11 , -5.84599571766511200E-11 )
x=1,y=0,z=1,t=0
( 7.24998302622840266E-10 , 1.60994587338802241E-10 )
( 7.94749587566294254E-11 , 3.91740983866758970E-10 )
( 3.64275833577081391E-10 , -9.17583381119353328E-11 )
( -3.26386493308568181E-11 , -1.88447149419342037E-10 )
( -4.99683232463906260E-11 , -2.51597786781586873E-10 )
( 6.01694791420394486E-10 , -2.95998795947429740E-10 )
( 1.95290295702036433E-10 , 5.40536129071120533E-10 )
( -2.27429741848860612E-10 , -2.60340348446202390E-10 )
( 9.01507695313646614E-10 , 3.57363563191917653E-10 )
( -1.54666957344562357E-10 , -6.85917876976738005E-11 )
( 3.93564567880657415E-10 , -8.85244213834986981E-11 )
( 1.96601863890770815E-10 , 1.50228649274546127E-10 )
x=2,y=0,z=1,t=0
( -3.02844054674918775E-10 , 4.39097344059470040E-11 )
( 4.00501459004432094E-10 , 1.03817436432197155E-10 )
( -6.67753627375428640E-10 , -6.15828250758171951E-12 )
( -8.86615399903467419E-11 , 1.19250379256280892E-10 )
( -6.79413602158219522E-13 , -3.54797229309294801E-10 )
( -2.64022624952807271E-10 , 3.39962655514069870E-10 )
( 1.95647797089203654E-10 , -9.03737798317911469E-11 )
( -1.82147718627782832E-10 , -3.16991502789223889E-10 )
( -1.61064925078830497E-10 , -3.78893490067972696E-11 )
( 2.43707351113698618E-10 , 1.99827883000753557E-10 )
( -2.32159274886129830E-10 , -5.18759705534325386E-10 )
( 3.34989432536732923E-11 , -1.40137044826258455E-10 )
x=3,y=0,z=1,t=0
( -4.94910724274236356E-11 , -2.15440053523916018E-10 )
( -3.52406099126138818E-10 , 7.92756398458569867E-11 )
( -4.12176474621799717E-10 , -5.47642536928860289E-10 )
( -4.64090323857581422E-11 , 1.99656230180194182E-10 )
( 6.30557291827889466E-11 , 7.44941349275543670E-11 )
( 7.58615384717399720E-11 , -1.36411995089808465E-10 )
( -2.16364842281890312E-12 , 2.15970800495139679E-11 )
( -5.57689523067711627E-11 , -2.31499314524351658E-10 )
( -2.17286778195874373E-10 , -2.12227554265690720E-10 )
( 4.12370987420705586E-10 , -5.08894059695153420E-10 )
( -2.56050689879079411E-10 , -2.25155561272163945E-10 )
( -4.64555577018429968E-10 , -1.69287479308357568E-10 )
x=0,y=1,z=1,t=0
( 4.87538351504635274E-10 , 1.76635078367401664E-10 )
( -1.63612246457493184E-10 , -6.12377841422411823E-10 )
( 1.28184043824454101E-10 , 9.39026865435263375E-11 )
( -2.24696054211683371E-10 , 7.05074680168569678E-10 )
( -4.64248024163253835E-10 , 2.68105573217298760E-10 )
( -4.77252236543855179E-10 , -1.84740100397282886E-10 )
( 9.22069914365051856E-10 , 2.02502741886441018E-10 )
( 4.52184165538810384E-10 , 4.46771077794214900E-10 )
( -2.88666391233453518E-10 , -5.60406599955861392E-11 )
( 2.62533326637374810E-10 , -2.23375712231359226E-11 )
( -4.10069658825533342E-10 , 1.42156224411056388E-10 )
( 5.50689502497592356E-11 , -7.27169171778996464E-11 )
x=1,y=1,z=1,t=0
( -1.92708448488796102E-10 , 2.22004725830637158E-10 )
( -4.52331655877609791E-10 , -6.79144103195736359E-10 )
( 1.66334745093785300E-10 , -2.69668144157906374E-10 )
( -5.30450262135086010E-10 , 3.68325593056788888E-10 )
( 3.16283456114616314E-10 , -9.10657939769842538E-10 )
( -8.50142017817796163E-11 , -6.85635867619137059E-11 )
( -3.60231780367298358E-10 , 3.92288405905032551E-10 )
( 3.99354341023058992E-11 , -1.40866450316098625E-11 )
( -5.44191700332238937E-10 , -2.43540391125660309E-10 )
( 1.45839687586270816E-11 , -7.73908043875053491E-11 )
( -4.32843568124683124E-10 , 1.36361839992773011E-11 )
( 2.17560993657658703E-10 , 3.18781314850707212E-10 )
x=2,y=1,z=1,t=0
( -4.84843565040398376E-10 , -1.22667651756385891E-10 )
( 5.41543695474712225E-10 , -1.96414455095602966E-10 )
( 1.46263832780863496E-10 , 7.77475735516004714E-11 )
( -2.78755804060655251E-10 , 2.10783413648195240E-10 )
( 6.07016683569072104E-10 , 1.39055179825239812E-10 )
( -1.67441114297039888E-10 , -3.98070055931593231E-10 )
( 6.10750545630993258E-10 , 1.27200440336699196E-10 )
( -2.04634112197380226E-10 , 1.17645643530730998E-10 )
( 3.90465458080253062E-11 , 8.94289181561474439E-11 )
( 1.47879268495346953E-10 , -2.90930911009728536E-10 )
( -4.09832981976086775E-10 , -3.00157971826186159E-10 )
( -2.79558134396141278E-10 , 1.43983783728084656E-10 )
x=3,y=1,z=1,t=0
( -4.38141662341051467E-10 , 5.51245848273449849E-11 )
( 4.73124804532236619E-10 , -9.02004740940843096E-11 )
( -1.47057429984965020E-10 , 1.10221555502875000E-12 )
( 3.04901324043827147E-10 , 2.88834203491086017E-10 )
( 2.53283754575348227E-10 , 8.06816525221403618E-12 )
( -3.05277858606043488E-11 , 2.47728325554426003E-11 )
( 3.12154829012248443E-11 , -1.44510537783303017E-10 )
( 2.51428432421902131E-10 , 5.55973275279059064E-11 )
( -1.77361522884756553E-12 , 1.81225475304801356E-10 )
( 1.93367355077498841E-10 , -5.42800899850490521E-11 )
( 3.28131060370887986E-10 , -1.75754315069356254E-10 )
( 1.18558478026683466E-10 , 9.01176115607994445E-11 )
x=0,y=2,z=1,t=0
( 2.88677266627007225E-11 , 1.07808577265204870E-10 )
( 3.34849206768535219E-10 , -5.23762696482609857E-10 )
( -1.31925598411218219E-10 , -4.88188149740295455E-10 )
( 5.16532890504032968E-11 , -1.79451816649081621E-10 )
( -5.80230169215051097E-11 , -2.21872874114777071E-10 )
( 4.67349361255141204E-10 , -1.43792785495288558E-10 )
( -5.51470286453513177E-10 , -3.81523068322311499E-11 )
( -2.77134018376330301E-10 , -3.21391240130190687E-10 )
( 2.48266709703116283E-10 , -1.42031302129215604E-11 )
( 2.00932062812327873E-10 , -2.25164196638349903E-10 )
( 9.52501281250100905E-11 , 5.72282231035222968E-10 )
( 8.86587310793554218E-11 , -2.35505143079904966E-10 )
x=1,y=2,z=1,t=0
( -4.13956728996818408E-10 , 2.41735955528252023E-10 )
( 1.65854965320212593E-10 , -7.38611488387851627E-11 )
( -1.23828363762920097E-10 , 2.03334082089339928E-10 )
( 1.82149447272390223E-10 , 2.26706280281887110E-10 )
( 3.83743991981447930E-10 , -4.01374978419869121E-10 )
( 2.42184153479029803E-10 , -2.21896059258555887E-10 )
( 1.84621944795182852E-10 , -3.53128429916648614E-11 )
( 5.72180671742822473E-10 , 1.27098164654000250E-11 )
( -2.01137244536856220E-10 , 4.47106015470108534E-11 )
( 1.64186821485017531E-11 , -4.44998190414865215E-10 )
( -3.27386929810422009E-10 , -2.08168451334702228E-10 )
( 2.63926467954063652E-10 , -3.41031020092378605E-10 )
x=2,y=2,z=1,t=0
( 7.28511279744269917E-11 , -5.34955410363995407E-11 )
( 1.64707741661573057E-10 , -1.66286270752292185E-10 )
( -4.13369268545678184E-11 , 2.83991261437380684E-10 )
( -3.53682421821884390E-11 , 6.33386085577715663E-11 )
( 3.26847763428020933E-10 , -7.96501624195725612E-11 )
( -3.45745152518056356E-11 , -6.32317200127022197E-11 )
( -6.48127660958447592E-11 , 7.94001042285396768E-11 )
( -3.81318042143460753E-10 , 3.42282220342688153E-10 )
( -4.32868424890071822E-10 , -1.73879556266036175E-10 )
( -7.11300845231778443E-13 , 1.26947597041659259E-10 )
( -3.27125886854635877E-12 , -1.61802880553802236E-10 )
( 3.07221089143036435E-10 , -2.15721362155315597E-10 )
x=3,y=2,z=1,t=0
( -7.59769762365657628E-11 , 3.38707852137332235E-11 )
( -2.38723887613020507E-10 , -5.55556469737990835E-10 )
( -1.62614731334586614E-10 , -8.06301992071351653E-11 )
( 3.63531358761149168E-10 , 3.06960555203964783E-10 )
( 1.59244863885514663E-10 , -3.86514692822845087E-10 )
( -4.24948448050741688E-10 , -3.40477501464207370E-10 )
( -2.65215766749982058E-10 , 3.68522728203555664E-10 )
( 8.42211561190814536E-11 , 3.34678951905288224E-12 )
( 4.20302169350505781E-10 , -5.82931950066215315E-11 )
( 2.74855727352407883E-10 , -5.17585429579581297E-10 )
( 1.03984628613676581E-10 , 2.69314731359582601E-11 )
( 1.15820352742814229E-10 , 7.69370473023192138E-10 )
x=0,y=3,z=1,t=0
( 2.50050911343196197E-10 , -1.06058096100852839E-12 )
( -8.07655725466846740E-11 , 6.88196893684395534E-11 )
( 2.61168773109032096E-11 , -1.99254539905227533E-10 )
( -3.04557268485309120E-10 , 2.54936101023231360E-10 )
( 6.89340779092133068E-10 , -2.48412350232462876E-10 )
( 4.65295806340789010E-10 , -1.75965196794403949E-10 )
( -4.11715024585362449E-10 , 3.16083964338459400E-10 )
( -1.55721871765121006E-10 , 3.61123850595412905E-10 )
( -7.71771605074335339E-11 , 3.03830573267154846E-11 )
( 1.14428619121496234E-10 , 4.70005799689189385E-10 )
( -1.44841494528763249E-10 , 2.13955708412930741E-10 )
( 3.28252540408410007E-11 , -6.45559985246156571E-10 )
x=1,y=3,z=1,t=0
( -7.35641246148026828E-10 , -1.17251107937792013E-10 )
( -8.98317026054181967E-11 , 5.20124899258177571E-11 )
( -3.28804377207400628E-10 , 1.90509025350488778E-10 )
( -1.22608184092449546E-10 , -2.00229412982467939E-10 )
( -4.21727893970442135E-10 , 4.26426810078385756E-10 )
( 2.58951907550279851E-10 , -4.42832416584524966E-10 )
( 4.67943910888695020E-11 , 3.91154847345428919E-10 )
( 9.30923527427677479E-11 , 9.27090390699227178E-11 )
( 2.96394246202432479E-10 , -8.37750115420880350E-11 )
( 5.85092060647058279E-10 , -4.93557702362027051E-10 )
( 6.24773859068834341E-10 , -1.14722027550084613E-10 )
( -5.72677636782149817E-11 , -1.86292552130426489E-11 )
x=2,y=3,z=1,t=0
( -3.19562281535223956E-10 , 1.50664957659441424E-10 )
( 5.65482927364103591E-10 , -6.31787123970953880E-10 )
( -5.08894371335055669E-10 , 6.68365028437414233E-11 )
( -1.84021819173484226E-10 , -1.61157028693933661E-10 )
( 6.84502612425720080E-10 , -7.24502829906605439E-11 )
( 9.86623656992051866E-11 , 7.24668954896553349E-11 )
( 1.00196321327377061E-10 , -1.07749323710154851E-09 )
( -1.30543425256773589E-10 , -3.77375669800916640E-10 )
( 5.09592035073588637E-10 , -1.30161770740704457E-10 )
( -1.37045776735106181E-10 , -7.59357363563670246E-10 )
( 2.43245111065056141E-10 , 3.28204824914897851E-13 )
( 4.42500683252487703E-11 , -5.92535054905564924E-11 )
x=3,y=3,z=1,t=0
( 2.05863415457490579E-10 , -3.49932024360817610E-12 )
( 1.82068355040741009E-10 , -3.16146943126874967E-10 )
( -3.76144991883994426E-10 , 1.50113232467923009E-10 )
( -3.60241158446805638E-10 , 8.35627730699043856E-11 )
( -3.97497933141863892E-10 , 5.57273743610785848E-10 )
( -3.62916296883845696E-10 , -1.37278691414313304E-10 )
( -4.88255668545173425E-10 , 1.58707722684577341E-10 )
( -1.69593938451248160E-10 , 1.08732451807622064E-10 )
( -1.65017330885482744E-10 , -3.79170840914714999E-11 )
( -1.88276448794229084E-10 , 6.25963567109896011E-11 )
( -1.50299047593105288E-11 , -3.51756325929725831E-10 )
( -3.77093772981888118E-10 , 2.09304973609811621E-11 )
x=0,y=0,z=2,t=0
( -4.44613296381048730E-10 , -2.39866591311729138E-10 )
( 2.07560044595550245E-10 , -3.20828411426874167E-10 )
( -1.95873982946439664E-10 , -2.08176201865908197E-10 )
( -6.17384749449192896E-10 , 3.07545039680224092E-10 )
( 7.56239735165044788E-11 , -3.96574272034203444E-10 )
( 2.73843377750942670E-12 , 1.28984586359455240E-10 )
( -1.10202333270558720E-10 , -4.73184368764000405E-10 )
( -3.05348744136217140E-10 , -2.84545821955582257E-10 )
( -3.55731026384579564E-10 , -6.91438271802894418E-11 )
( -1.48191268059195955E-11 , 1.32229776714450725E-10 )
( 2.02838011699854087E-10 , 9.89882876549951474E-11 )
( 2.26057022744941404E-10 , 6.42641584990748755E-11 )
x=1,y=0,z=2,t=0
( -1.63605367816518292E-10 , 3.37856703961439135E-10 )
( 1.91499726533981631E-10 , -2.39990827926275463E-10 )
( 2.67158520290372717E-10 , -4.18705592910093768E-11 )
( 1.44868066752403764E-10 , 5.54998979420425773E-11 )
( 1.54501462406624916E-10 , 2.59272813698645549E-10 )
( 5.24527942551374050E-10 , 4.55718407222521636E-11 )
( 3.89092246892082614E-10 , -3.28096991302926373E-10 )
( 2.85765147229634394E-10 , -7.85182061958455718E-11 )
( 1.39495611632241144E-10 , -3.62073879192253880E-11 )
( 1.45909993631861019E-10 , 1.23887145718050905E-10 )
( -2.95598033702417052E-10 , -2.74959423320600506E-10 )
( -6.10805029729028009E-10 , 4.25050880801664197E-10 )
x=2,y=0,z=2,t=0
( 3.96987714092035064E-10 , -2.05193585627319158E-10 )
( -1.86312657587515631E-10 , 2.97081372627392571E-10 )
( 1.09295987818996452E-10 , -4.62424965200917965E-10 )
( -1.13308446210749634E-12 , -1.83986121682703883E-11 )
( 1.80250479372196531E-12 , -3.05282051163110174E-10 )
( 5.04983877464610838E-11 , -1.33029981165797097E-10 )
( 9.23323806225547890E-11 , -4.90503167011890242E-10 )
( 3.68668284695998760E-10 , -1.17928170159022413E-10 )
( -2.79236884194954988E-10 , -1.71178129763583577E-10 )
( 1.93301968663053755E-10 , -2.37203682783340362E-10 )
( -3.09618379653490766E-10 , -1.74800059786996665E-10 )
( 8.86033548277701278E-11 , -1.33470547950317037E-10 )
x=3,y=0,z=2,t=0
( -2.12232429746902579E-10 , -2.07986074874398582E-10 )
( -1.10960796733189415E-10 , -7.08192679558866190E-10 )
( -9.12426321751141685E-11 , -3.84817809850329770E-10 )
( 3.62685080447772634E-11 , 1.59188942060550879E-10 )
( -3.63817110507851869E-10 , -1.12382501370124569E-10 )
( -1.07283445066529964E-10 , 1.01671665951476540E-10 )
( -3.15310544216429040E-11 , -3.31813255933242578E-10 )
( -2.05036374131428722E-12 , 7.71814208654805008E-11 )
( -3.19364097042334744E-10 , -1.44714651391725170E-10 )
( 1.43860606676387612E-10 , -8.80651521614074223E-10 )
( -3.34422127117470672E-11 , -4.30233039853761105E-12 )
( 3.74685827061549917E-10 , 3.96182796455279079E-10 )
x=0,y=1,z=2,t=0
( 7.23648133408961253E-11 , 8.42416922609330699E-12 )
( -6.69948607512471710E-11 , -3.01024749562230507E-10 )
( -7.28551319933495319E-10 , 2.68564644133224333E-10 )
( 8.86178016393144187E-11 , 2.51486459920735910E-10 )
( -2.93425762009979273E-10 , -6.37820237551145869E-10 )
( 1.55383238824880823E-10 , -3.14164412738530702E-10 )
( 4.96563678673179389E-11 , -7.67708543516826347E-11 )
( -4.35242756583850910E-10 , 5.50941877506547963E-10 )
( -9.59907897368268271E-11 , -6.08300222149167594E-11 )
( -5.26939393120909349E-10 , -2.55356612121944123E-10 )
( 3.96086487100228822E-10 , 4.39344532772655824E-10 )
( 3.07828704046549111E-10 , 6.25712461124079724E-10 )
x=1,y=1,z=2,t=0
