x=0,y=0,z=0,t=0
( 1.09419063902620722E-02 , -3.69217682457858611E-03 )
( 1.10727668940925408E-02 , 1.38452176549607488E-02 )
( -1.20085259866722447E-02 , -2.00619781066656636E-02 )
( 9.19456647258319604E-03 , 1.29405931317954775E-02 )
( -1.69804341122103998E-02 , -3.22371324847668152E-03 )
( -7.98098077047329837E-03 , 1.37371864855476804E-02 )
( -4.23183178162284748E-02 , -1.17615654328366848E-02 )
( -1.44002459382068567E-02 , -5.71965108820205251E-03 )
( -2.73737898874911768E-03 , 8.59268260642564227E-04 )
( -1.96103275466981072E-02 , -7.70073299848679331E-03 )
( 2.66344053545695542E-02 , 2.53699625518040463E-02 )
( 1.91485347508033449E-02 , 1.26933764456747776E-02 )
x=1,y=0,z=0,t=0
( 1.69072917059453903E-02 , 5.58097339501581122E-03 )
( 7.86693663035160570E-03 , -1.01206152015939996E-02 )
( -1.82385599314430283E-02 , -1.49339888143190918E-03 )
( -3.57832208950752476E-03 , -2.19723065485812954E-02 )
( 3.59748486314859783E-02 , 2.32776822840595511E-02 )
( -5.24331473328635330E-03 , 3.59004695447298211E-02 )
( 8.49973243793889464E-03 , 3.02098383362305670E-02 )
( -1.85229223152420311E-02 , -2.73331108364714345E-02 )
( -1.34197458431463551E-02 , -2.77813023916221730E-02 )
( 1.54740768479100128E-02 , -3.06451325612281181E-03 )
( 3.24603404279785387E-02 , 1.16715362385439118E-02 )
( -6.75715589810983730E-02 , 1.84359912801753643E-02 )
x=2,y=0,z=0,t=0
( 8.88437064777089155E-03 , 6.29213922477929802E-03 )
( 8.52386314033616935E-03 , 1.23247003856364317E-02 )
( -7.61198391962236709E-03 , 1.86590137265895684E-02 )
( 1.59818008093256005E-02 , -3.29570741084650592E-02 )
( 6.34448461002889638E-06 , -4.56072970551530364E-03 )
( 1.23493580065929054E-03 , 1.50994987932357994E-02 )
( -3.59741679950901228E-02 , -2.39980882184849288E-02 )
( 6.91448063207302389E-03 , 1.55395100178470288E-02 )
( -6.11008544493896882E-03 , 2.04916093450115896E-02 )
( 1.18597767034234122E-02 , 2.14696360180039493E-02 )
( 3.92461543617286628E-03 , -1.54838594279934662E-02 )
( 2.30675415584786145E-02 , 2.38085391175691351E-03 )
x=3,y=0,z=0,t=0
( -1.10939324161208400E-02 , 2.31341840717005920E-04 )
( 8.20876482775665869E-03 , 2.97016713611721120E-02 )
( 9.93959354567132240E-03 , 1.39705730807321900E-03 )
( -1.65436081289116119E-02 , -2.59552123102587545E-03 )
( -1.33487222604946956E-02 , -2.04965708471146202E-02 )
( -8.17451883153764297E-03 , 1.22337718258630941E-02 )
( -6.54395135707537025E-03 , -4.64335322608780410E-03 )
( -7.02952959607215482E-03 , 9.67435204370958868E-03 )
( -8.81440820163700844E-03 , 1.02085738190952095E-03 )
( -1.31117298166118033E-02 , 1.40642931153525663E-05 )
( 1.92304167762305384E-02 , 2.26980097853776777E-02 )
( -2.19336758383653144E-02 , 3.30821394645712391E-02 )
x=0,y=1,z=0,t=0
( 1.08970615794177963E-03 , 1.92164380973152762E-02 )
( -4.74774271094791697E-03 , -1.06987952119299082E-03 )
( -2.36659685060084876E-03 , -3.65417450370536800E-02 )
( -1.30192851774198915E-02 , 1.31701615571380125E-02 )
( -2.32077285094127311E-02 , -1.10851635745461280E-02 )
( -2.82796148046733989E-02 , -5.00827691510880649E-02 )
( -1.89706126150114632E-02 , 4.04767544989000517E-03 )
( 1.93396276895366689E-02 , 9.01447964357838041E-03 )
( 7.94760501191828922E-03 , 1.67658877289998502E-02 )
( 3.51007693855886205E-02 , -1.20693111155026917E-02 )
( 2.92294672304411821E-02 , 1.14977098684741780E-02 )
( -4.40273432061060593E-02 , -1.24163338300667782E-03 )
x=1,y=1,z=0,t=0
( -8.96239566032667155E-03 , 6.83127015344899263E-03 )
( -2.48140314088533057E-02 , 3.96181826394713527E-02 )
( -1.30179524830345075E-02 , -1.33187441806812065E-02 )
( 2.37628438171488474E-03 , 1.87938526012244519E-04 )
( 1.59998418104394594E-04 , -1.56762179754643301E-02 )
( 7.55172612722969025E-03 , -2.20262974452683433E-02 )
( -8.78620685455664720E-03 , -2.41030538988012480E-02 )
( -3.65708463969444397E-02 , -4.48125303152137333E-03 )
( 1.63731616108841391E-02 , 6.15138246335854462E-03 )
( -9.36768445813141934E-03 , 7.97293493895231270E-04 )
( 7.52003185735777326E-03 , 5.19877910355651118E-03 )
( -1.10867400292113394E-02 , 8.34474323563620321E-04 )
x=2,y=1,z=0,t=0
