index: 0
( 7.46277028368610030E-04 , 9.01604478869201097E-04 )
( 3.83317200662312146E-03 , -1.83427360333701878E-03 )
( 6.57696234919253036E-03 , -2.92128489897934291E-03 )
( -4.28489577914279362E-05 , 4.35917015278266748E-03 )
( 1.70381299905988611E-03 , 2.02958508402166895E-03 )
( 6.39816423054337196E-04 , -1.46703727238605666E-03 )
( 5.93284010945717985E-04 , -5.49984154042489418E-03 )
( -9.19182959345278940E-04 , -4.36301132518419465E-04 )
( -2.75839815252152190E-03 , -2.47603675236459644E-03 )
( -2.96906120929902890E-03 , 1.76090043571979892E-03 )
( 3.21582281569994912E-04 , -6.26838819352783239E-03 )
( 3.41717103569584698E-03 , 5.01259846392607556E-03 )
index: 1
( 3.49469923155122739E-03 , 8.71951933848749347E-06 )
( 9.00110687336219163E-04 , -2.42170125465508181E-03 )
( -1.52001554355469908E-03 , -2.96677833241473701E-03 )
( -1.71931669398416769E-03 , -2.37732879266225198E-03 )
( -7.70312046231200372E-03 , 7.12393233648907047E-04 )
( -2.15169636586600528E-03 , 3.35759078970549168E-03 )
( -6.38438173667189163E-03 , 5.95888908444100907E-03 )
( -2.35152621592041875E-03 , 1.84045950972937722E-03 )
( 2.56617708411495480E-04 , -5.14045889852304989E-05 )
( -1.93453910336934985E-03 , -2.02546015671381616E-03 )
( -9.03743887313675264E-04 , -6.00698953228241163E-03 )
( -2.63811226013710388E-03 , 5.10736899577761676E-03 )
index: 2
( -4.99177971194707335E-03 , -5.64398280266438426E-03 )
( -8.72616222594576555E-04 , 1.65354656414302796E-03 )
( 2.88501961080618770E-04 , 1.51385540718491224E-04 )
( -4.23364569213229187E-03 , 7.66800270390421090E-04 )
( 4.86652690543892732E-03 , 2.73027640185048454E-03 )
( -3.58337469020778183E-03 , 5.73532645541715430E-05 )
( 3.98498505174998095E-03 , 4.70634747555472889E-03 )
( 2.91327542319462377E-03 , -3.51104935563468145E-05 )
( 1.43317520843867395E-03 , 8.07080616332890056E-04 )
( 1.70533114558123265E-03 , -3.74347395963655055E-03 )
( 6.94832866611911184E-04 , 2.71056718076339220E-03 )
( -2.94225922399563239E-03 , 4.24161929170681091E-03 )
index: 3
( 6.02285978095525032E-03 , -3.01103737651823179E-03 )
( 3.43300270814845621E-03 , 3.14233907495093008E-03 )
( -2.80770872986595360E-03 , -1.89508444320471555E-03 )
( -2.74010960152779341E-03 , -1.29590143619056643E-03 )
( -1.50693991640688833E-05 , 8.28140579964427824E-05 )
( 5.27869686607235840E-04 , -7.16725082099583296E-04 )
( -2.37147704526043113E-03 , -6.92340777530535347E-04 )
( -1.75062734042725305E-03 , -3.65026769516751384E-04 )
( 1.79634719143507114E-03 , 2.11493902152545647E-03 )
( -7.28044596125620915E-03 , 3.79226683066970650E-03 )
( 2.63231872392784543E-03 , 1.84656190039396342E-03 )
( -3.72085107933187208E-03 , 7.34913105953911676E-05 )
index: 4
( 3.15680143807380064E-03 , 3.02726200187714012E-03 )
( 7.69021674263974998E-04 , -1.27374400542606524E-03 )
( -5.95229903940703697E-03 , 7.62911043169978240E-04 )
( 2.76165234814028599E-03 , -2.30274267035718684E-03 )
( 2.71337095388064038E-03 , -2.50936466918141345E-03 )
( -6.70168103728928551E-03 , 4.89641762814791576E-03 )
( -4.80647204439650709E-05 , 5.36487004025695650E-03 )
( 3.08131714861461722E-03 , 3.64909601261614999E-03 )
( 1.56053804914245897E-03 , 1.98212066334319675E-04 )
( -2.53547137733151941E-05 , -3.98644509917324159E-04 )
( 2.04856534297132627E-03 , 9.35703606976342420E-04 )
( -2.10447366623292640E-03 , -6.13808629658605070E-04 )
index: 5
( 4.75775558885510597E-03 , 3.01257652734490244E-03 )
( 2.62568663161692490E-03 , 1.73915285557256819E-03 )
( 1.63828128247562590E-03 , 2.03623297224887929E-03 )
( -3.28242285991461923E-03 , 8.06170224919151596E-04 )
( -4.63015009414060111E-03 , 8.15158456647900945E-03 )
( -3.00291675699550838E-04 , -5.91626418691700538E-03 )
( 1.84068357854009807E-03 , -2.85330249471166947E-03 )
( -1.71876097001588831E-03 , 4.87435456411288793E-04 )
( -2.50170753308776549E-03 , -9.52462098015135778E-04 )
( 1.38647432588607784E-03 , -3.48071671400368042E-03 )
( 6.55236031884191480E-04 , -1.21798774994955256E-03 )
( -9.82028563086304604E-04 , -7.54401386024194237E-03 )
index: 6
( 1.68017471649881752E-03 , 6.02560383061494231E-04 )
( 2.30965526357147875E-03 , -1.82723267065727237E-03 )
( 2.36038830972477420E-03 , 3.79540136100496540E-03 )
( 1.00263292376572910E-03 , -1.70640954644202909E-03 )
( -3.72061311715007025E-04 , 5.39622532550843286E-04 )
( -1.61809859583339944E-03 , -8.01116137248918331E-04 )
( 8.23010163085161062E-03 , 1.02157540385126584E-03 )
( -5.80891733980389707E-03 , -4.54620633530877696E-04 )
( 4.36670984123936536E-03 , -3.97276662684223868E-03 )
( -1.97920370190906225E-04 , 2.46612504981002720E-03 )
( 1.24014441865256692E-03 , 2.84665007991910003E-04 )
( -1.22733185768396911E-03 , 8.76516189049500374E-04 )
index: 7
( -1.93439966179285256E-03 , 2.35968163294494144E-03 )
( -5.17821901435959117E-03 , 4.16783037133912002E-03 )
( 2.75615179968337516E-03 , -3.21115198413649385E-03 )
( 2.79650586637448509E-03 , 7.31279913430697703E-03 )
( -3.43313320569872075E-03 , -4.22246101567960285E-03 )
( -1.04806506124953880E-03 , -2.62882455876960967E-03 )
( 2.83651185664688266E-04 , -6.98993617621799048E-04 )
( 8.81411370040548897E-04 , -7.26095387514732061E-04 )
( -1.04563333240599013E-03 , 1.83555206135287705E-03 )
( -6.38119102315805667E-03 , -5.41767732908476386E-04 )
( 1.03098938861943866E-03 , 9.72394347110331595E-04 )
( 8.01014965845185667E-03 , -4.31671127404713653E-03 )
index: 8
( -3.99565412686602416E-03 , -3.18175830775467051E-04 )
( 4.97425648873447632E-03 , 4.08076187800192683E-03 )
( -2.63503591736062841E-03 , -2.20848036757049365E-03 )
( -4.62636006730004525E-03 , 3.59673478279247502E-04 )
( -1.16231979381570738E-03 , 2.39180099648231281E-03 )
( -3.73612995511554647E-03 , -1.16639171335099928E-03 )
( 9.55602717827703802E-04 , -2.28144237682843462E-03 )
( -1.46679507010018533E-04 , -1.31749908458240984E-03 )
( -2.86009337755640820E-03 , 2.11775884715613384E-03 )
( -6.69341262871852921E-04 , -3.97629576245159093E-03 )
( -6.95776612142936981E-04 , 7.44884276736211548E-04 )
( 1.55403609886404278E-03 , -2.01297152857869005E-03 )
index: 9
( 1.09237567541981993E-03 , 2.38705863274130386E-03 )
( -2.42757840176602941E-03 , 6.66349207716772189E-03 )
( -2.88935622391859465E-03 , 4.21064453802283260E-04 )
( -1.02791442886804047E-03 , -4.26538396346500155E-03 )
( -5.34288550624062962E-03 , -3.23599572706692942E-03 )
( 5.57626255764043710E-04 , -4.37466400257998517E-03 )
( -1.75485167977340833E-03 , -3.16217003704315951E-03 )
( 3.52447554985215426E-03 , -1.48439555608360853E-03 )
( 1.05612996631198903E-03 , -7.34763200689915463E-05 )
( -1.31936436052700100E-03 , 4.00108041352046934E-04 )
( 3.17890395840161356E-04 , -1.57397234182225440E-03 )
( -3.50689315987404854E-03 , 2.15369347531159903E-03 )
index: 10
( 2.07935304163123311E-04 , -4.22497602222495199E-03 )
( -4.29953827769812350E-03 , -4.99922765585397028E-04 )
( 4.10758790167022481E-03 , 1.04933572202870005E-03 )
( -4.07767285625030597E-03 , -1.01924129333777307E-03 )
( 4.84227295163280978E-03 , -1.99168188115180552E-04 )
( -2.46049116506683952E-03 , 7.38081852714454409E-04 )
( -2.40449150677430300E-03 , 6.86675388314641859E-03 )
( -4.83150071245860239E-04 , 8.27855304826644349E-04 )
( 1.73590579052161544E-03 , 1.87224660385363739E-04 )
( 2.17169769319588979E-03 , -5.93929393159383073E-04 )
( -3.37262307168530997E-03 , 7.42629664531473110E-03 )
( 2.32822691801828105E-04 , -1.30904164705529383E-03 )
index: 11
( -1.87745911991067877E-03 , -5.12251864393581217E-03 )
( -1.24413769878612985E-03 , 2.11581383401230000E-03 )
( -9.83734975649875042E-05 , -1.93727058465578196E-03 )
( 4.10737625516364828E-03 , 2.58797621488855104E-03 )
( -2.03586896076697263E-03 , -5.88153804921345293E-04 )
( -8.98106635967389072E-04 , 3.67047818464492307E-03 )
( 7.91007786568350747E-04 , -4.50178067570038490E-03 )
( 4.41562689523533700E-04 , 1.31189366881983996E-03 )
( -1.79177126252726485E-03 , 5.33422097946664210E-03 )
( -6.18089302588066200E-04 , -1.20345539409889195E-03 )
( 7.62187275654929546E-05 , 6.39225764861920970E-04 )
( 3.32623670955582099E-03 , -3.92015568194338006E-03 )
index: 12
( -2.31752779140539066E-03 , 5.23176174406133720E-04 )
( 3.28118202051592761E-03 , 9.14572650783321002E-04 )
( -2.47212217282853294E-03 , 1.13129109101384076E-03 )
( 4.75049344586639301E-03 , -3.10811394527950270E-04 )
( 4.60545127183924295E-03 , -2.01899592757657847E-03 )
