index: 0
( 3.50826215188039102E-12 , 1.77517079356911508E-11 )
( -8.36730120463686956E-12 , 1.31644948992130828E-11 )
index: 12
( 4.47572362328235492E-12 , 1.03814492754383859E-11 )
( 5.68319388794459258E-12 , -3.55319214499387644E-12 )
( 9.88691234196030252E-12 , -1.85427659640236714E-11 )
( 1.48321624781741932E-11 , -2.09241372416705426E-12 )
( 4.73895751544366601E-13 , 1.87945382129943165E-12 )
( -4.42829957956913020E-12 , 3.51782178381630611E-12 )
( 3.88170928598104156E-12 , 9.70120622926596132E-13 )
( 1.01272494637760099E-12 , -8.28740867817734348E-12 )
( 1.70300479057929237E-11 , 4.61449361824700343E-12 )
( -5.81362170107061142E-12 , -1.77199831620865721E-11 )
( -2.24063185719786923E-11 , -1.58836551974117570E-12 )
( 1.10723514837762843E-11 , -2.54936690946115927E-12 )
index: 13
( 2.63063584689907297E-12 , -1.24345707380307511E-11 )
( -2.09407108324948315E-12 , -1.61771970772144830E-11 )
( -7.71492381483669656E-12 , -1.51877859318599432E-11 )
( 1.89148332351724345E-12 , 6.33656748238591920E-12 )
( -2.91931871195926318E-12 , 1.43871425552578087E-11 )
( -6.49627389758374846E-12 , 3.36229492583454226E-12 )
( -1.47719834477806524E-11 , -2.31760977977524151E-12 )
( 1.14250773771988712E-11 , 1.20264479518203749E-11 )
( -1.07893430930108743E-11 , 6.84911782861193560E-12 )
( -6.03550536557626102E-14 , -7.47788512770551005E-13 )
( 1.09016887927540997E-13 , 3.45950553402244982E-12 )
( 7.64629359967164826E-12 , -1.12884357528251004E-11 )
index: 14
( 2.60496813619389968E-12 , 5.70703216042850165E-12 )
( -4.55966806313681617E-12 , 3.63332361889907586E-12 )
( -6.46147170960803492E-12 , 9.36374456564541572E-12 )
( -1.02849918464997368E-11 , 3.08202989606711716E-12 )
( 1.80838945325038810E-11 , 8.85453700788482680E-12 )
( 3.51897299275799134E-13 , -6.53176883082648562E-12 )
( 4.81198470633781600E-12 , 9.00962338662919618E-12 )
( 2.12127287537726225E-11 , -7.60038913939280936E-12 )
( -8.70601842354977426E-12 , 1.07325550063272204E-11 )
( -2.49720296128098619E-12 , 1.00037456617110987E-11 )
( 9.52123605811673326E-12 , 2.41422494943950013E-13 )
( -3.12827580243134845E-12 , 7.92978158416449664E-12 )
index: 15
( -1.69883773171997293E-11 , -3.07044868122678639E-12 )
( -1.94040882056626783E-12 , -1.95595302637204110E-12 )
( 5.31627412262641279E-12 , -1.93840211469936491E-12 )
( -4.05388647394876188E-12 , -6.78899848028978062E-12 )
( 3.77263169596891060E-12 , -4.43017375807923100E-12 )
( 4.06644271581527662E-12 , -7.48663280279482314E-12 )
( -3.75032147523104084E-13 , -5.27754873236647990E-12 )
( -9.76399255118971810E-13 , -9.12446105326057621E-13 )
( 3.41616129239744458E-12 , 1.01213794156448105E-11 )
( -1.52411209385135048E-12 , 2.91092949726579337E-12 )
( -1.72715272428004300E-12 , 1.94368733074862722E-12 )
( 7.66866784771806016E-12 , -7.79831995090208186E-12 )
index: 16
( -8.71845208799461550E-13 , 9.74289947101070270E-12 )
( 1.31163538977062873E-11 , 1.16695864286582803E-11 )
( 3.28897422281298362E-12 , -7.98871685556827667E-12 )
( -1.44770411005237710E-11 , -1.72847643971910930E-11 )
( 3.83745732625178252E-12 , 5.72473949623961898E-12 )
( 1.98556586418022842E-12 , 5.68463990714846077E-12 )
( -5.72291301141682639E-12 , -4.73173812973510688E-13 )
( -8.18344283769391098E-12 , -2.91340449790517505E-12 )
( -8.11774341696653545E-13 , -3.78578020494315154E-12 )
( -2.34322318142139865E-12 , -2.68889264454989090E-12 )
( -7.50861383698845831E-12 , 7.24687690162392855E-12 )
( -1.27931762579909186E-11 , -1.65237989241721018E-11 )
index: 17
( 1.49344446036141013E-11 , -7.92326007122237191E-12 )
( 5.25179681485821849E-12 , -2.41585073106059530E-12 )
( -1.26665271004899834E-11 , 1.03903060532212284E-11 )
( -5.56671016933554463E-13 , -3.84943189603137803E-12 )
( 8.65749542814338003E-12 , -4.46201620045830393E-12 )
( -3.72273289653004063E-12 , 5.32119686108939512E-12 )
( 1.81470791247822089E-11 , -4.90886801370171847E-12 )
( -8.47955774894110318E-12 , -5.25258708202001071E-12 )
( 6.56832809928027921E-12 , -1.30582308049096847E-11 )
( 4.00110192081859502E-12 , 1.46158188795151892E-11 )
( 4.99743598750852613E-12 , -1.18323949896243883E-11 )
( -1.78514738181090445E-11 , 9.41669935953443037E-12 )
index: 18
( -5.06696862174270308E-12 , -1.11574401046491273E-11 )
( -5.97496613974638114E-12 , -1.08983986991330296E-11 )
( -3.00648845725790399E-12 , 5.57379014340627869E-12 )
( -9.34499598015508284E-12 , 5.69249919435546508E-14 )
( -6.27580231912108128E-12 , -2.00087493174876603E-14 )
( -4.18769577819889726E-12 , 1.37030679482978212E-11 )
( 3.89857763147827457E-13 , 1.28215643773313147E-12 )
( 1.25513859421730862E-11 , 5.45241520959126216E-12 )
( 2.36652283888888504E-12 , 1.45095309745673280E-12 )
( 9.71625721770786012E-12 , -8.49371560597327211E-14 )
( 1.10141864891962529E-11 , 9.15710405941655396E-12 )
( 2.78756011369184807E-12 , -5.90303579552828570E-12 )
index: 19
( 4.70266733264885336E-12 , -7.74166528062824651E-12 )
( 3.60891466414318064E-12 , 4.23503122168900268E-12 )
( 7.38237325847153433E-12 , -8.71273522700526792E-12 )
( -4.46514782598206187E-12 , 2.66980849938240128E-12 )
( -1.11832134542095956E-12 , -1.58371858971034214E-11 )
( 4.03610655710247514E-12 , 8.19404654825838842E-12 )
( -1.46434533355475735E-11 , -1.11152769427673736E-11 )
( -8.72116330026212846E-12 , 4.32992165506627560E-12 )
( -5.11283556131670088E-12 , 4.79484714254726291E-12 )
( 1.13781632596593466E-11 , -1.37190035933834490E-11 )
( -1.67421443210478389E-11 , 5.28041915329247746E-12 )
( -3.18996107240472253E-12 , -4.39273062918401440E-12 )
index: 20
( -6.84063636732478067E-13 , 4.48396126725144714E-12 )
( 1.54190774448622058E-12 , 9.50708647047159531E-12 )
( -8.33128340419630135E-12 , -1.41964742896832746E-11 )
( -8.90050236748779735E-12 , 1.10710436280805879E-11 )
( 2.34942550268969029E-12 , -3.83201744840008508E-12 )
( 2.27327168793379628E-12 , 1.09337424983735949E-11 )
( -1.29303607985399203E-11 , -1.50673195707121354E-11 )
( 5.81650660047088254E-12 , 6.34237956305957883E-12 )
( -4.71732478899318689E-12 , 1.35963990206179169E-12 )
( -1.27677750675272640E-13 , -1.11712610433368934E-11 )
( -1.21119667505743641E-11 , 5.33758038196922544E-12 )
( 6.42129501909329961E-12 , -7.58694316751781067E-12 )
index: 21
( -8.27679628188905004E-13 , -5.41497291368716247E-12 )
( -8.60630000711533310E-12 , 2.42080394654435141E-12 )
( 8.53010922736806567E-12 , -1.05028829460052002E-11 )
( -9.69655821298077390E-12 , 1.86293112011111211E-11 )
( -7.72260583964579937E-12 , -8.46909484767877952E-12 )
( -1.66434661489303837E-11 , -1.19334964444924101E-12 )
( -7.25243873405640129E-12 , 5.71726754599219536E-12 )
( 8.17162888373190287E-13 , 5.09237137942611747E-12 )
( 3.94619594746740195E-12 , -8.54409604919427727E-12 )
( 6.95083597231591321E-12 , -9.23701841390494451E-12 )
( -9.85348065632524628E-13 , 5.17815368695056569E-12 )
( -5.07642570244910403E-12 , -2.23808545862571180E-12 )
index: 22
( -3.93203800526138885E-12 , 1.86580400126444084E-11 )
( -1.55334704302320849E-11 , 4.47451176517466417E-12 )
( -3.07586184007060919E-12 , -1.57602815308111886E-11 )
( -1.61839474728203638E-11 , 2.33696930496185935E-12 )
( -1.38465636151353401E-12 , -3.16372689206865111E-13 )
( 8.01779922087659874E-12 , 2.02625073278208074E-11 )
( -1.06732200752476619E-13 , -1.15908654247546344E-11 )
( -2.84822535901622345E-12 , 7.19030264231287009E-12 )
( -1.84424114920162135E-13 , 1.20779688835694957E-11 )
( -3.15909744474020838E-12 , -1.81889930873854062E-12 )
( 9.17708381460022015E-12 , 5.12279165079012386E-12 )
( 1.39369791712321836E-11 , 4.01385447928417404E-12 )
index: 23
( -9.80163523090597334E-12 , -8.18977623325957018E-12 )
( -4.91723997240837583E-12 , 2.45809048148697084E-14 )
( 1.39388502535827804E-13 , 2.27370490994684878E-12 )
( 1.89365978411510030E-12 , -4.76683715614758923E-12 )
( 1.39432557706665709E-12 , -1.40112252175916419E-11 )
( 3.46532305553057175E-14 , -4.34189529294838708E-12 )
( -1.02823741915296410E-11 , 1.45051879984799922E-11 )
( 1.11383154927736209E-11 , 1.06886108419551339E-11 )
( -2.71945789891647923E-12 , 7.98075731358134647E-12 )
( -1.73596777420950437E-11 , 5.51868874912357939E-13 )
( -5.01930051430336089E-12 , 1.38769465391458739E-12 )
( 6.40590803317210601E-12 , -5.85597356367074791E-12 )
index: 24
( -4.08849867905776018E-12 , -1.96766836461378099E-12 )
( -1.66558107159579804E-12 , -3.74111669450770635E-12 )
( -3.88405613199425000E-12 , 1.86284044344056399E-12 )
( -9.90316932474545063E-12 , -7.18840768746998273E-13 )
( -1.92450270177437155E-12 , -3.89485255027694755E-12 )
( -3.93325351870797922E-12 , -7.60698546588405191E-13 )
( -5.01271815825556080E-12 , -2.66881600023707171E-12 )
( 5.45006775230048615E-12 , 7.77412376642521732E-12 )
( 5.82084613009064919E-12 , -4.69736854931254120E-12 )
( 1.63536183237566645E-12 , 7.01441360350754817E-12 )
( -9.59018783050300190E-12 , 1.19115853244499417E-12 )
( 9.07760721989491929E-12 , 4.04138746841283137E-12 )
index: 25
( -6.43262529103663205E-12 , 1.11232462311146759E-12 )
( 4.41776979951402609E-13 , 2.60974648377833414E-12 )
( -1.08382023068234849E-11 , -3.56798740013864821E-12 )
( 1.28911336903512697E-11 , 9.25795584565823589E-13 )
( 1.44082744211705254E-12 , 1.31643086887505736E-11 )
( -1.22483996437355318E-11 , -3.80607671496192457E-12 )
( 1.44343182301143790E-12 , -8.34489624323775605E-12 )
( 3.07234151786096510E-12 , 5.19565894282450010E-12 )
( 5.82406531343894972E-12 , -6.16778836597866988E-12 )
( 2.17764098979706093E-12 , 1.43800037604722603E-11 )
( 1.54905757409293450E-11 , -7.46365509614407751E-12 )
( 2.80763771005706649E-12 , 6.31395382727022057E-12 )
index: 26
( -5.99251134069100052E-12 , 2.58263863945469646E-12 )
( -7.96590010441583370E-12 , 1.79597183567390590E-11 )
( -1.73577976099614845E-13 , -1.49875330465821485E-11 )
( 9.53132596584778172E-12 , 1.81191916861758957E-11 )
( 4.82347299512046395E-12 , -9.43407605626741408E-12 )
( -6.95459464078700654E-12 , 4.07005755712881168E-14 )
( -3.75605313171091037E-13 , 2.22231831173895991E-12 )
( 3.14649142817258325E-12 , 3.14830530934471356E-12 )
( 5.61500357189480704E-12 , 1.21465494077342323E-11 )
( 2.66965961180117045E-12 , 5.25463456554582523E-12 )
( -1.26992080694853949E-11 , -3.05779921343334499E-12 )
( -2.91223608405613034E-12 , 6.66400853785356191E-12 )
index: 27
( 3.67646485696583601E-12 , -8.40402918079161978E-12 )
( 6.84284128253568513E-12 , -4.98278495285580909E-12 )
( -4.69910538590269154E-13 , 7.78360404306839367E-12 )
( 2.80487422488904749E-12 , -3.17576288360101092E-12 )
( -1.00207426084455822E-11 , 2.31857621868450454E-12 )
( 1.79277961431184638E-12 , 4.33244674421692500E-12 )
( 3.96848889600611064E-14 , -1.18375370044437285E-11 )
( -2.88424911956089393E-12 , 5.88925490864992922E-12 )
( -4.48150276668292131E-12 , 8.22325036882902739E-12 )
( -1.64948542700562753E-11 , 7.82396770280907115E-12 )
( 7.09825164152361421E-12 , 1.91209868713372147E-11 )
( 8.37123786057920035E-12 , -1.45344890439707294E-11 )
index: 28
( 3.35799208923573825E-12 , 2.17947265511048350E-12 )
( -2.59232450986617593E-12 , -8.71756822033634376E-12 )
( -1.00614575046120214E-11 , 1.50447556445880393E-11 )
( 2.16466617631954383E-12 , -6.12052963519749891E-12 )
( 1.15328788106784160E-11 , -8.64711064481079539E-12 )
( -2.54164735732578642E-12 , 3.69474171251674137E-12 )
( 2.14680640197103747E-12 , -1.41070909077628618E-11 )
( -3.49732823027926113E-12 , 8.38389467083250373E-13 )
( -1.85564596940653217E-12 , 2.01047337708862695E-12 )
( -3.84501006805414343E-12 , -1.28906347125381079E-11 )
( -6.37327250404863813E-12 , -1.05975560983079832E-11 )
( -6.77430320308515483E-12 , 4.07309677051250826E-12 )
index: 29
( 1.13715539609219981E-13 , -7.03291426937648714E-13 )
( 8.64504908106681370E-12 , -1.15415307163810595E-11 )
( 1.23345002071011187E-12 , 3.26573677284074592E-12 )
( -1.30437497381318217E-11 , -1.06798843241153695E-12 )
( 1.05085480443718193E-11 , -3.25575021854853594E-13 )
( 4.25951902103210210E-12 , -1.51484811193512566E-11 )
( -4.91991544066842092E-12 , 4.30036175553698008E-12 )
( 7.32578615646582470E-12 , -1.13990886768013672E-11 )
( -9.59467968173502762E-12 , -2.52691464750296513E-12 )
( -1.16809345834619028E-12 , -6.53260243714644738E-12 )
( 9.40721038269993117E-13 , 7.72561314654807477E-12 )
( -5.13476366831719200E-12 , -6.14960408484066190E-12 )
index: 30
( 2.35491000365372231E-12 , 8.56532322055125136E-12 )
( 4.45420814273054049E-12 , -1.02296394552204436E-11 )
( -7.21673014837495822E-12 , -1.34137003501548159E-11 )
( -1.34071642850060816E-11 , -7.28778872824565362E-12 )
( 3.78320310300180901E-12 , -9.00515526073399934E-12 )
( 4.78466834315669552E-13 , -9.99687635048407920E-12 )
( -1.30505952930624692E-11 , -8.58512858734855545E-12 )
( 1.21638841076870117E-11 , 9.51260272961468598E-12 )
( -1.06445390026893496E-11 , 7.19528090855915256E-12 )
( -4.68366791018898902E-12 , -2.23964981038341431E-11 )
( 1.71102391584521092E-11 , 1.07571847176553918E-11 )
( 1.11525991531409254E-11 , 4.36610761398077618E-13 )
index: 31
( -8.33806203735113988E-12 , 3.26429025490248316E-12 )
( -2.03467712336912570E-12 , 8.03104619025941193E-13 )
( -1.60159361555445996E-11 , 5.52993320357146405E-12 )
( -8.78801278722162770E-12 , -2.83109421633052419E-12 )
( 1.54865757761101325E-11 , -9.47252751231991091E-12 )
( -9.81166475769634947E-12 , 1.54476721550541101E-12 )
( 1.51520644571717982E-12 , 2.19114558235830538E-12 )
( -1.29844978669538618E-12 , 1.57460398111613634E-12 )
( 1.09890570869663679E-11 , 1.33899871576167323E-12 )
( -4.03690110772174245E-12 , 2.14694460207285359E-12 )
( -8.27353337575033937E-13 , -2.23951805959053993E-11 )
( -1.08055673174566690E-12 , 1.82346333066058423E-12 )
index: 32
( -8.23276694975080510E-12 , -1.21177238110313779E-11 )
( -1.30799859881943563E-12 , 8.62044697549100476E-12 )
( 7.36585664272651723E-12 , -1.16503793920254740E-11 )
( -1.49172845499404364E-12 , 1.59085054349739425E-11 )
( 2.52018931453627834E-12 , 2.16015407198124903E-11 )
( -5.02014951880182167E-12 , -1.96887464984098556E-12 )
( -3.27869346485504340E-12 , 1.99164579134627019E-11 )
( -6.56077732509165540E-12 , 3.05866122414451967E-12 )
( 4.29145856875734704E-12 , -7.97156809878688131E-12 )
( -5.67385867552008684E-12 , 1.66027184344242053E-11 )
( -1.22339905984440062E-11 , 2.10392078898786026E-12 )
( -7.27608228549162359E-12 , -4.46257142639573203E-12 )
index: 33
( -5.70172109046372743E-12 , -9.96786717778417322E-12 )
( 4.35044639776852747E-12 , 1.56478449559643383E-12 )
( 2.13873447876296080E-12 , -2.30219736826630444E-12 )
( 1.46813249212392584E-12 , 6.57431908672585637E-12 )
( 3.52377823844388573E-12 , -1.69158398030699845E-11 )
( -5.18473989703217888E-12 , -7.64193631399246318E-12 )
( -6.99025114155522536E-12 , -6.88724132336449712E-12 )
( -2.02321145427468298E-11 , 6.59755150787751598E-12 )
( -5.74047619406948459E-12 , 8.19202668524093611E-12 )
( -1.23305278826027555E-11 , 5.61649018385956938E-12 )
( -1.28988395972775686E-11 , 4.45521201725892184E-12 )
( -7.66744520483625652E-12 , 1.06900360750003907E-11 )
index: 34
( 8.17450542415832096E-12 , 5.43749759256684438E-12 )
( -5.72920327602964169E-12 , -1.12747821602946438E-11 )
( 3.36989859940722170E-12 , -1.53495885109210287E-11 )
( 1.40016351190211673E-11 , 4.43771458742903120E-14 )
( -7.31709147804595924E-12 , 1.12985248982588371E-11 )
( 8.52933459387384444E-12 , -8.70349452226717286E-12 )
( 3.18501590054709652E-12 , -4.93386592499422905E-12 )
( -9.47058251736801007E-13 , 4.53371388510974519E-12 )
( -1.22338414664798647E-11 , 2.02708565236374566E-12 )
( 9.27473565225335554E-12 , -5.72942841044415734E-12 )
( 1.59413684179602078E-12 , -7.41758914154223779E-12 )
( -3.70538283810566275E-12 , 6.95273216332287107E-12 )
index: 35
( 1.30917796717601799E-12 , 5.71571137630354059E-13 )
( 1.10741709475019218E-11 , 6.69128993046491555E-12 )
( 8.31736171231125115E-12 , 1.39277396531832329E-12 )
( -4.61231589957849810E-12 , 4.11324198128793851E-12 )
( -4.18202615632308765E-12 , 1.96409124427888635E-12 )
( -1.61422957265802170E-12 , -5.36692619747769959E-12 )
( 2.96276925041786947E-12 , 1.56714571412463017E-13 )
( -2.44386754601926274E-12 , 6.28187789441953413E-13 )
( -4.71283712634327134E-12 , 7.95621511631673717E-12 )
( 2.47003730744825200E-12 , -6.91797533742871636E-12 )
( 7.45453994025719475E-12 , 6.84614234978282822E-12 )
( -5.76144119798529784E-12 , -6.40250602865606407E-12 )
index: 36
( 1.73132005852693436E-12 , -1.47530212609487968E-11 )
( 6.83210263322452621E-13 , 6.07650389363507746E-12 )
( 1.50347596540841516E-12 , -5.22285893869547189E-12 )
( -9.39931252624079445E-12 , -1.69678931566213555E-11 )
( 3.38799871444229779E-12 , -2.11342877109484227E-11 )
( -9.54814845950865862E-12 , 3.79942399967154737E-12 )
( 3.68826579311187599E-13 , -1.60816135599044476E-11 )
( -1.52588727123376730E-11 , -9.30862550102352889E-12 )
( -1.63295570528848260E-11 , 4.93820527612939387E-12 )
( 2.32213847756763038E-12 , -5.46353957785282812E-13 )
( 4.69723984690394556E-12 , -7.95052882666451981E-12 )
( 6.06432019947421269E-12 , -5.26141660212373782E-12 )
index: 37
( 4.13681126035216288E-13 , -1.74515808190232250E-12 )
( -5.00160153064442290E-12 , 1.01605497846068920E-11 )
( -4.93243725110925966E-12 , 5.71900460821816338E-12 )
( 3.09242432499969742E-12 , -3.55002363787550560E-12 )
( -5.46468387314598766E-12 , 8.68240422002662691E-12 )
( -5.92492901221369263E-12 , 6.82492183449008788E-12 )
( 4.86002230525182125E-12 , 1.18101512041587628E-11 )
( 1.29315182262018716E-11 , -5.03021494212097447E-12 )
( -6.89242526485874312E-12 , 3.00692534472290287E-12 )
( 5.94923472837052793E-13 , -6.39641814783968582E-13 )
( 4.34859702699015310E-12 , -5.72603660409320689E-12 )
( 6.76293538566796258E-12 , 1.52641496502049150E-11 )
index: 38
( 8.67330192641928170E-12 , 2.08692295050006421E-11 )
( -8.64528049460838828E-13 , -7.65720215078301829E-12 )
( 1.06998435909948072E-11 , -5.77396405367007646E-12 )
