x=0,y=0,z=0,t=0
( 4.80282342896267034E-01 , -3.86118519335141741E-01 )
( 1.07135098492719544E-01 , -8.55928618439585343E-01 )
( -4.88634798088766975E-01 , 5.55299279790938127E-02 )
( -4.59187980679698904E-01 , -6.86675743243328363E-01 )
( 4.95377346348386594E-01 , 8.32910382241683622E-02 )
( 1.88558916729012982E-01 , -6.73992106514727407E-01 )
( 5.44934842240285766E-01 , 5.73040073037473952E-01 )
( 3.26883273052274326E-01 , -1.58609953486455846E-01 )
( -4.22423563774027289E-01 , 2.45014592294563460E-02 )
( -1.49921592350172245E-01 , 6.54282455574657806E-01 )
( -4.70528160127528239E-01 , -5.54306701595375539E-01 )
( -1.75629855640771187E-01 , 5.04754214197788764E-01 )
x=1,y=0,z=0,t=0
( 1.31138367833156688E-01 , -1.74295074940276795E-01 )
( 1.69372723361885663E-01 , -2.83921342343631533E-01 )
( -4.54571913753198525E-02 , 9.75582458086781262E-02 )
( -2.54071959114217094E-01 , -4.10294613181783063E-01 )
( 2.19413289944122847E-01 , -2.37982965284757042E-02 )
( -5.16132365704006002E-01 , 1.59769658496660694E-01 )
( 5.66041377275654511E-02 , -7.87341046245954468E-01 )
( -1.71629272099063229E-01 , 7.28936040647536476E-01 )
( 6.51065674805029471E-02 , -9.47760002149407255E-01 )
( -3.27944272665566805E-02 , 7.97866650740884642E-02 )
( 4.64645131505187381E-01 , 2.30589353574405798E-02 )
( 2.78399480240244579E-01 , 4.16962341110113655E-01 )
x=2,y=0,z=0,t=0
( 6.06480345225039130E-01 , 2.18862585811590293E-01 )
( 5.20905619810991594E-01 , -4.63035218983751995E-01 )
( 3.06699217762261500E-01 , -4.96404419296954946E-01 )
( 2.71163821801101712E-01 , -1.16926074258736912E-01 )
( -7.01202311352752572E-01 , -1.81546699294463598E-01 )
( -2.51972547457789187E-01 , 2.73424499653926567E-01 )
( -4.00949409849758798E-01 , -3.78258604690259015E-01 )
( 6.21869140703957823E-01 , -7.03680611221771612E-01 )
( -1.30500016446697342E-01 , -7.79519949671704460E-01 )
( 4.62780954631152930E-01 , 3.02600317319088652E-01 )
( -3.93481200382271801E-01 , -1.87467673244139543E-01 )
( -5.18146921513618852E-01 , -2.03130053279843154E-01 )
x=3,y=0,z=0,t=0
( 3.16130485298417363E-01 , 9.02288687698200587E-01 )
( 2.36984307336583100E-01 , 2.28905499561942449E-01 )
( -5.63789200144593994E-01 , -7.10294581986527174E-01 )
( -1.00696834725730044E-01 , 1.40422994416910807E-01 )
( -7.78652860440028627E-02 , 1.60960326250004365E-01 )
( -1.01851878981863608E+00 , 6.19992632775350550E-01 )
( -1.36404371357273069E-01 , 5.80327766641960507E-01 )
( -4.53289879562611131E-01 , -3.28459304354863479E-01 )
( -1.30698421789882613E-01 , -5.84073451662693865E-01 )
( 2.60237806180533215E-01 , 7.50443040879321399E-02 )
( 5.48162724245573552E-01 , -2.75506544811247811E-01 )
( 3.91525168088085629E-01 , -7.60401857653861951E-03 )
x=0,y=1,z=0,t=0
( 2.94105092175785288E-01 , 2.05642617943390338E-01 )
( 4.75057287436202180E-01 , 4.26486573084165266E-01 )
( -9.92457876837216091E-03 , -1.00247882134253077E-01 )
( 2.52321442113196237E-01 , 5.31259250912458347E-02 )
( -1.83725497241011476E-01 , 5.74987001939217146E-01 )
( 1.68472570333670912E-01 , -4.50285764016872814E-01 )
( -2.96649789277806553E-01 , 6.71808423799876042E-01 )
( -8.77962595474938157E-02 , -7.27818229474718748E-01 )
( -2.68665983081908921E-01 , -3.17180406878548593E-01 )
