x=0,y=0,z=0,t=0
( -4.92076581542481301E-06 , 1.12267916999962805E-05 )
( -4.66208906357231183E-06 , -3.35197453313753538E-06 )
( -1.65635809156332753E-05 , -4.65547578203362739E-06 )
( -9.27913345254674497E-07 , -9.53853021518988133E-06 )
( 1.83048607635521231E-05 , 2.47610295515829830E-06 )
( 2.22331715535007621E-06 , -6.83724400944710489E-06 )
( 8.08071120286442017E-06 , -2.94966817371297427E-06 )
( -3.36284866516546624E-06 , 1.74941487707550524E-05 )
( 1.15831324159331725E-05 , 1.63530388104094836E-05 )
( -6.52959314814920512E-06 , -8.57149817598491197E-06 )
( -1.71357789964675833E-06 , 5.91287698136803836E-06 )
x=2,y=1,z=0,t=0
( 1.84789755999467640E-05 , -3.25330557417669694E-06 )
( 1.26623630529692478E-06 , -1.44036016124502962E-05 )
( -2.55846159556300419E-05 , 1.71331267538343100E-05 )
( 4.51922254956417924E-06 , -8.79036371492887414E-06 )
( 2.17024488649492005E-06 , 3.80335234665585212E-06 )
( 2.54820272332513165E-05 , 1.15925411613402846E-05 )
( 5.17164326173636966E-06 , -2.42138338699546943E-06 )
( 6.47962447485231867E-06 , 5.42837360141226093E-06 )
( 8.21618921341264729E-06 , 1.03586272274382769E-05 )
( -5.55987451884236920E-06 , 1.40424552642182636E-05 )
( 4.53128308048378939E-06 , -6.40862613064330338E-06 )
( 6.06191121671009690E-06 , -1.43400752166301739E-08 )
x=3,y=1,z=0,t=0
( 1.59803039421872852E-05 , 4.10838047353798463E-07 )
( -1.55519740888356314E-05 , 5.68683118188231171E-08 )
( -9.49958756922820484E-06 , -8.85282736018029298E-06 )
( 8.90800689266048675E-07 , -9.09273748564468326E-06 )
( 4.22378798103372677E-07 , 1.48200956083519921E-05 )
( -3.18469245217648812E-06 , 3.11668515457229388E-07 )
( -1.08566602120093833E-05 , 1.02186708520257920E-06 )
( -5.83795506525705057E-06 , 9.11160447403088628E-06 )
( 4.05045568162330621E-06 , -1.22658889903544365E-05 )
( 1.75814668964803163E-05 , 9.65308502894776238E-06 )
( 8.48847005901476383E-06 , -3.85887731517607231E-06 )
( -1.14748055619404928E-05 , 1.29610774457244958E-05 )
x=0,y=2,z=0,t=0
( 7.98896931109028634E-06 , 4.46780967480889017E-06 )
( -2.46649124569443353E-06 , 1.25234675135410167E-05 )
( 3.20952259982098908E-06 , -4.10965604655030357E-06 )
( -8.27465616926558240E-06 , 1.02724949876023989E-07 )
( -4.88781074857700948E-06 , -1.10032341854958833E-06 )
( -7.65452500624245261E-06 , 1.22511850113209811E-05 )
( 3.64550130957468693E-07 , 1.30760711891581720E-05 )
( -1.00862718006298546E-06 , 2.17575784537906150E-06 )
( 2.65244514344688756E-06 , -1.03566494243278287E-05 )
( 1.35890983845578501E-05 , -3.70856856538097907E-06 )
( 3.72269252884510420E-06 , -2.20694008452572807E-06 )
( 7.33032564392236371E-07 , -7.19434557201818455E-06 )
x=1,y=2,z=0,t=0
( 6.19316588346942086E-06 , 7.04659435032038391E-06 )
( -8.03900357471297312E-06 , -1.82664561641052017E-05 )
( -1.63351528132606470E-05 , 2.09358947075162676E-05 )
( 6.34349834776399021E-06 , 2.07674317903601261E-05 )
( -8.20922651760685215E-06 , -2.55226625101934583E-05 )
( 8.67868907534492355E-07 , -8.92687713330213494E-06 )
( 3.30224091121833564E-06 , -4.80097767815314609E-06 )
( -2.06455449152618250E-05 , 1.41420925833067114E-06 )
( -1.01372374987987389E-06 , 1.98460145397138909E-05 )
( 5.56562546848255570E-06 , -1.17699013604497682E-05 )
( 1.47887252282480841E-05 , 7.80078864903799169E-06 )
( -8.89489927771913942E-07 , 8.02793075327965121E-06 )
x=2,y=2,z=0,t=0
( -9.70022065176628313E-06 , -2.48942327000380589E-06 )
( -9.51916204525874032E-06 , -1.17519341059129605E-05 )
( 4.31268894692101931E-06 , -2.95601313740896752E-05 )
( -2.33507782065295261E-05 , -5.91863073446825280E-06 )
( 1.01654623880628819E-05 , 8.92133666949747808E-07 )
( 5.81770080935956811E-06 , 1.43152608025070177E-05 )
( -1.08537849767636179E-05 , -4.51588783064721485E-07 )
( -9.50234757019253994E-06 , 2.02732079276010137E-05 )
( 2.03978106424953830E-06 , 4.52169724256024389E-06 )
( -9.04153616715514528E-06 , -8.14887741074270647E-06 )
( 7.15977024110388476E-06 , -1.21884036107171076E-05 )
( 2.07172741741005999E-05 , -1.53835930702633316E-05 )
x=3,y=2,z=0,t=0
( 4.84543224990599724E-06 , 2.26869183730288703E-06 )
( 1.60239871687708731E-05 , -8.72417212826502216E-07 )
( -4.93556240325613674E-06 , -1.81593260872221710E-06 )
( 1.27634248855101095E-06 , 1.43751218661678287E-07 )
( -9.92190496235265267E-06 , -1.52798897885482762E-06 )
( 3.11405559006785456E-06 , -1.76455571440516221E-05 )
( -4.27576653045234622E-06 , -4.67812411707809249E-06 )
( 3.65017060656304070E-06 , -4.76426845408087935E-06 )
( 3.52858129713037849E-06 , -2.26139921413230397E-06 )
( -4.63011231891333185E-06 , -2.63568696394318332E-06 )
( 2.17310910913620534E-06 , 1.28291435580154545E-05 )
( -3.84583343469403300E-06 , -8.06239753665219382E-06 )
x=0,y=3,z=0,t=0
( 9.65829670139337833E-06 , -9.26655986038916422E-06 )
( 1.07025020274475234E-05 , -3.06145278228727870E-06 )
( -1.75654466802809298E-06 , -4.72046716167551443E-06 )
( 1.04158321478192978E-06 , -8.30884565089657778E-07 )
( 9.42260168671290335E-07 , 5.34669330099776059E-06 )
( -7.94600011141006380E-06 , -4.53292233067653935E-06 )
( -4.59024422948187698E-06 , 2.41362031762972153E-06 )
( -1.87457786476104807E-06 , -1.29591637686702108E-06 )
( 6.97646385180543885E-06 , 8.34572958279529653E-06 )
( 2.30374764864004278E-06 , 6.23935567226750916E-06 )
( -1.25623041523742041E-06 , -1.69214413539804617E-06 )
( 7.54851074152934363E-06 , -5.82380193930883116E-06 )
x=1,y=3,z=0,t=0
( 8.21533967304537742E-06 , 5.06132486275514630E-07 )
( -3.05466015069840813E-06 , 1.70852896268995812E-05 )
( 1.28421686206671356E-05 , -4.94288216318784345E-06 )
( 6.75795902237375343E-06 , 5.92652284753889878E-06 )
( -7.14190144402965792E-06 , -1.08421829798289313E-05 )
( 1.72350516365988005E-06 , -1.57742898379133092E-06 )
( -8.36556714774954236E-06 , 6.61087976474600856E-06 )
( -1.05518632508006774E-05 , -1.61592720461220177E-05 )
( -1.34568908120830829E-05 , -9.50023201021007939E-06 )
( -1.63791442812107854E-05 , 9.34666689447410572E-06 )
( -4.67101849836940951E-06 , 1.10742959021053859E-05 )
( 5.55431301328213143E-07 , 3.61752299720145745E-06 )
x=2,y=3,z=0,t=0
( -4.92049629880439803E-06 , -7.26392911114512921E-06 )
( -2.73062706325682735E-06 , 1.33891559882187019E-05 )
( -1.33460234226858716E-05 , -1.26709704125621615E-05 )
( -1.71862049925285784E-05 , 3.05155422820368952E-06 )
( 7.34812172254678160E-06 , 1.28553802448724690E-05 )
( 5.86270845938002311E-06 , 1.41978884857655963E-05 )
( 1.12152138775925809E-05 , 2.21339031448700811E-05 )
( -1.12602904659425995E-05 , -2.56933817246719044E-05 )
( 7.33560990045105397E-06 , -1.34130013544498217E-05 )
( -2.68192692212915293E-05 , 8.73678311874951055E-06 )
( -4.98101615140113726E-05 , -2.88246647702730769E-06 )
( -3.64673913588922402E-06 , 1.30894934622999479E-06 )
x=3,y=3,z=0,t=0
( -5.44786902302128248E-06 , -1.41332227500141956E-05 )
( 5.75330228911735195E-06 , 2.18329800617468031E-06 )
( 5.56493760527987896E-06 , 2.29043209604463271E-05 )
( 3.78279134149425246E-06 , -2.56911558218657730E-06 )
( 3.26767351523919176E-06 , -6.10246256557180490E-06 )
( -5.53721018326883756E-06 , -1.49235886417608138E-05 )
( -1.04523985851458874E-05 , 1.59093233941375927E-06 )
( -6.00487672611811827E-06 , -1.31286735921363063E-05 )
( -7.60773262869851102E-06 , 3.61317222261046068E-06 )
( -8.80427610410757854E-06 , 5.17175990049249036E-06 )
( -1.77171587831379618E-06 , 2.06610646929596948E-06 )
( 2.14782329615133071E-05 , 7.24262527372971169E-07 )
x=0,y=0,z=1,t=0
( -1.76177138066733838E-05 , 2.41858446770754799E-05 )
( 1.92984866199956997E-08 , 8.27645545089832783E-07 )
( 1.34943408905151362E-07 , -9.79186847175989177E-06 )
( 1.78633439041775641E-06 , -2.57400274292906961E-06 )
( -9.49500350334984519E-06 , -7.73572878806702586E-06 )
( 1.02426417704907096E-05 , 2.84797653103096602E-06 )
( -1.12757747821000048E-05 , -9.24346380874084942E-07 )
( -1.06834636978189667E-05 , 9.36458901872901824E-06 )
( -1.02790052848490670E-05 , 7.42645938194139994E-06 )
( 2.51423355420068900E-05 , 7.31155105809140558E-06 )
( -3.81460866500480549E-06 , -6.66274961606856240E-06 )
( 1.83642704568259029E-05 , 7.38894270564375680E-06 )
x=1,y=0,z=1,t=0
( 1.47758678088337180E-05 , 3.67209157706811098E-06 )
( -9.35093479387305975E-06 , 4.69990065816192236E-06 )
( -1.09476437414729410E-05 , 4.40398771775299018E-06 )
( 7.77193594217436280E-06 , 1.05550405778818078E-06 )
( 9.64787877240152417E-06 , 2.64472241559255540E-06 )
( -1.08171998024109324E-05 , -5.03701326217841505E-07 )
( -1.10604412846025338E-05 , 1.62825377615189903E-06 )
( 4.94742412721033206E-06 , 1.12815957930039734E-05 )
( -7.83639654642227474E-06 , -1.03860763951920253E-05 )
( -1.98648066526885928E-05 , 6.05872361067368426E-06 )
( -3.15040329792017630E-06 , 4.69871623006631189E-06 )
( 8.62194602984609400E-06 , -1.67484425756830647E-05 )
x=2,y=0,z=1,t=0
( 7.75548089097938061E-06 , -5.77565433432470772E-06 )
( -6.46345523975978599E-08 , 2.63559179249409466E-05 )
( -2.82638708246678522E-05 , -1.78026644653799654E-05 )
( 4.13476883816378275E-06 , 2.62136623835815659E-05 )
( 1.26313835532997919E-06 , -3.74480851199709053E-06 )
( 1.51488587189664598E-05 , 1.46592011350059883E-06 )
( -2.51301103884778631E-06 , -1.60309728067445171E-06 )
( -1.54568109575263401E-05 , 9.17940241273640156E-06 )
( 4.40760427537332500E-07 , 1.78662653582082001E-05 )
( -1.20932468595033759E-06 , 9.17836755564202579E-06 )
( 1.71381636045351429E-05 , -1.09673590801111282E-05 )
( -1.00275657578341620E-06 , -1.00296828019053855E-05 )
x=3,y=0,z=1,t=0
( -9.30739605294841993E-06 , -5.62941486353041803E-06 )
( -1.56490374050446264E-05 , -1.30907400318187445E-05 )
( 8.53398171955988393E-06 , -2.50010280132779825E-06 )
( 2.12827797691047631E-06 , -1.90329325224716224E-06 )
( -1.21155698437959040E-05 , -2.73138382880925952E-06 )
( -5.90885628611804369E-06 , -8.06362231507354440E-06 )
( -2.36950864581091276E-06 , -7.44224827690513080E-06 )
( -6.00114635842812417E-06 , 1.33305807059587004E-06 )
( 3.21720626128859221E-06 , -3.71292817636313932E-06 )
( 5.13266683456760331E-06 , 6.39436282000831866E-07 )
( 1.02525769559945643E-05 , 1.02123849235907584E-06 )
( 1.78187444963171167E-06 , -8.06643693530154565E-06 )
x=0,y=1,z=1,t=0
( -9.00441375760527107E-07 , 6.62089678505789479E-06 )
( -2.65836666758356095E-07 , 1.16832012604782265E-05 )
( 9.41717872709877573E-06 , -9.40402865490088905E-06 )
( -3.94032343825723532E-06 , 1.80042969070851053E-06 )
( -4.81125447934802947E-06 , -3.57316460303539282E-06 )
( 6.94970208979872241E-06 , 4.35115961696839497E-06 )
( -2.81684020305044940E-06 , 8.32125775591344247E-06 )
( -1.58591939476317264E-06 , 4.11286685713412130E-06 )
( -6.23513706599765225E-06 , 1.88490576466356275E-06 )
( -6.45036516532689273E-06 , 1.31813961746661605E-05 )
( 1.32894714019281443E-05 , 6.57677559255345794E-06 )
( -4.48122099520205844E-06 , 1.05555444145009746E-05 )
x=1,y=1,z=1,t=0
( 6.28798303590422224E-06 , -9.71501235515094739E-06 )
( -2.48402111593501585E-06 , -5.40612131292178024E-06 )
( 7.11251269646905676E-06 , -1.21560919555922667E-06 )
( 8.68509070138089389E-06 , -9.98511778766976648E-06 )
( 4.68924770667441438E-06 , 3.35851193387911696E-06 )
( 4.33873100399073927E-06 , 1.72826431167943818E-05 )
( -1.59648861358596347E-05 , -7.51766966796435316E-06 )
( 2.75385265562623676E-06 , -8.23680881647003580E-06 )
( -2.13721018153058249E-05 , -4.29030385046196205E-06 )
( 4.34761045984406624E-06 , -1.31280196952337729E-05 )
( 1.11221163884622169E-05 , -1.49390764172143656E-05 )
( 7.44573747308244385E-07 , -7.76388976701209049E-07 )
x=2,y=1,z=1,t=0
( 1.89067977820583121E-06 , -5.53398625944516420E-06 )
( -4.64868964774043162E-06 , 1.63565167001399942E-05 )
( 1.03994588923891486E-06 , -6.10986598806790368E-06 )
( 5.18966216479897401E-08 , 1.34084693050338885E-05 )
( 5.78214397314541823E-07 , -2.35480522668447411E-05 )
( 1.52688167680972784E-05 , 2.65603556295888968E-06 )
( 6.26147513732210039E-06 , 6.26053939678946075E-06 )
( 1.10009939173784468E-05 , -8.49364912503583933E-06 )
( -9.97127578990733649E-06 , -5.40120411281496909E-06 )
( 9.23699102727382414E-06 , 7.56652245851821162E-06 )
( 1.68753084079756512E-05 , -1.68612530169954201E-05 )
( -4.00326689177328997E-06 , -1.90216448607095830E-05 )
x=3,y=1,z=1,t=0
( 1.50129432671339653E-05 , -1.11633639518048938E-06 )
( 1.52200001417760477E-05 , 8.25843926323415401E-06 )
( 2.40294167486649150E-06 , -8.25238170334940044E-06 )
( 1.65757044254922479E-05 , -5.16338850573783314E-06 )
( -2.53590813726815360E-06 , 3.04884747247134734E-06 )
( -3.83248358009939793E-06 , 5.63860139344463043E-06 )
( 1.05557124864236310E-06 , 1.16574773991632856E-05 )
( -1.03766308538050403E-05 , 8.57647473286450406E-06 )
( 1.18013269781749735E-05 , 1.13138229321905999E-06 )
( -1.48251900666258253E-06 , -8.10068137181199001E-06 )
( -8.18051260586515432E-07 , -9.58526057696840311E-06 )
( -1.31060876443508549E-06 , 1.22894346819283680E-05 )
x=0,y=2,z=1,t=0
( 7.68184671729234054E-06 , -7.24278902531341641E-06 )
( -3.49770450776909949E-06 , -9.08930222098791608E-07 )
( -1.03925767948509375E-05 , 1.23746411921503123E-05 )
( -1.96770699375792246E-05 , 2.80476089412170521E-05 )
( -5.36444680476700082E-06 , 7.78232222892520960E-07 )
( -5.61299625317936192E-06 , 1.05822842474059401E-05 )
( 2.04337369725034624E-05 , 1.08135014839588238E-05 )
( -3.30276397455962612E-05 , 1.81176189392831091E-05 )
( -1.75169978115019127E-06 , -1.59864594705911141E-06 )
( -1.20489333866898894E-05 , -7.06903029525126374E-06 )
( -2.17170229043043540E-05 , -1.44814888891701367E-05 )
( -2.21871091060161626E-05 , 7.48239935281574346E-06 )
x=1,y=2,z=1,t=0
( -1.67162258003871946E-05 , 3.36844493276791218E-06 )
( -2.04415557071016080E-05 , -1.05022613686777507E-05 )
( -2.37584477707795783E-06 , 4.71793099817800839E-06 )
( 2.67616220555655052E-05 , -9.57784655167368088E-06 )
( -3.12541273164224694E-06 , 3.34762498997856345E-06 )
( 1.24741674053300965E-05 , 4.27819600325145187E-06 )
( -5.31132333280618797E-06 , 1.09306390725782045E-05 )
( 1.63068856788656791E-05 , 1.48194793679209022E-05 )
( -2.33351429613764637E-05 , -1.06473722996790793E-06 )
( 2.38509832088771899E-06 , 1.02503536937629664E-05 )
( -1.22370724831599414E-05 , 9.29853134712429731E-06 )
( -1.72553740873650277E-06 , -1.05631855000157525E-05 )
x=2,y=2,z=1,t=0
( 6.57062114785443430E-06 , 2.08899735661669162E-05 )
( -3.94266918097216933E-06 , -1.23998340651374528E-05 )
( -3.96910918825510400E-06 , 1.42819067753223055E-05 )
( -8.65044515201999898E-06 , 1.69876434982106315E-05 )
( -3.26331164811806164E-06 , 1.62409707254880532E-05 )
( -3.57587343256671090E-06 , 1.73701435256103975E-05 )
( 3.39804202205275372E-07 , 1.62813634833973756E-06 )
( 3.24889696649200305E-07 , 9.09704401160160174E-06 )
( -8.43782075572247414E-06 , 2.07532510568513531E-05 )
( 4.89308885056501989E-06 , 1.01415294681959746E-05 )
( -3.10261390807616957E-05 , -2.26317850266200065E-06 )
( 4.04227618277138404E-06 , -5.84914085313465315E-06 )
x=3,y=2,z=1,t=0
( -6.62309304381118018E-06 , 1.02288339867770998E-05 )
( 1.52815883939270446E-05 , 3.38502015104522450E-06 )
( 9.23893098874237179E-06 , 3.31934580247443888E-06 )
( -1.01147990805932765E-05 , -6.57587560978215016E-06 )
( -7.10328298060656275E-06 , -2.07795758817398292E-05 )
( -1.06893419713169989E-05 , -1.24999922067070562E-05 )
( -2.34692585102906360E-05 , 2.21886614294751207E-06 )
( -3.78207917796309714E-06 , -1.05031242134276033E-05 )
( 2.61185119728839887E-06 , -4.47379946516977792E-06 )
( -3.00243604050997622E-07 , 6.42022101472486809E-07 )
( -1.08599708495435197E-05 , -8.30811273818967139E-06 )
( 9.14382221577784966E-07 , 9.15565660764574668E-06 )
x=0,y=3,z=1,t=0
( 3.90146347603083613E-07 , -1.34067477133142006E-06 )
( 2.13351128866701433E-05 , -1.11631400769108857E-05 )
( -9.32153879802781143E-06 , -4.67112507162023907E-06 )
( -4.55669439229301910E-06 , -1.85997372126580386E-06 )
( -4.00725648384826491E-06 , -3.89126874733564246E-06 )
( 5.09254113533455661E-06 , 2.37319769378589520E-05 )
( -1.68160921107830644E-05 , 1.67227161300066880E-05 )
( 3.07818323172392970E-06 , 1.18087586676386362E-05 )
( -7.08598119843603497E-06 , 1.66838683325628046E-05 )
( 1.26055109601538472E-05 , 3.15540595941695876E-06 )
( 1.61679985652482431E-05 , -4.31257743696636624E-06 )
( -2.71614948206546025E-06 , 4.10598281751230414E-06 )
x=1,y=3,z=1,t=0
( -2.08711120305480470E-05 , -9.73875411919865458E-07 )
( -8.23415595991756696E-06 , -5.16925978174988198E-06 )
( 1.83268420514702759E-07 , 1.03800369700120238E-06 )
( 2.09102418672931866E-05 , -1.16671684174470724E-05 )
( -9.47241061229640911E-06 , -1.32996393878359753E-05 )
( 2.39309173326239427E-06 , 1.09047695976685105E-05 )
( 7.20827048869010630E-06 , 2.64302360828336939E-06 )
( 9.61670843895739719E-06 , 4.07059957644632007E-06 )
( 1.24736189339367569E-05 , -6.52455270578261528E-06 )
( 1.20752472339548549E-06 , 6.29300688135881460E-08 )
( 1.61674843051326792E-07 , 4.28732277584899525E-06 )
( 7.85145241239900152E-06 , -2.47899842690029640E-05 )
x=2,y=3,z=1,t=0
( 1.00110154943167870E-05 , 5.06254193114007212E-06 )
( -4.06229182606709797E-07 , 1.38631477906056771E-05 )
( 1.51142813800205152E-05 , -1.99017120190090514E-06 )
( -1.94193373709684979E-05 , 5.12154158438353914E-06 )
( 8.83158360529550607E-06 , -3.23946751310193476E-06 )
( -1.37454097941361634E-05 , -2.05282998064021924E-06 )
( 1.13505128974628092E-05 , -8.20698794789498174E-06 )
( -5.47382529243257958E-06 , -8.19637289328056931E-07 )
( 1.11870460652452426E-05 , 8.59946394830854327E-06 )
( 3.15248999668049740E-07 , 1.21894380557455434E-05 )
( -1.75588031271342449E-05 , 4.74837549706056676E-06 )
( 3.92949156287639526E-06 , 1.21012841658942979E-05 )
x=3,y=3,z=1,t=0
( 5.28302768041321200E-07 , -3.81965729542873825E-06 )
( 9.36953417701751455E-06 , -8.53238375504033600E-06 )
( 3.47956877749308015E-06 , -4.53439584811277346E-06 )
( -5.81798083890986604E-06 , 4.18467968798948233E-06 )
( -6.99573386280311853E-06 , -5.83876665186159360E-06 )
( 2.40250294000040948E-06 , -1.37189209177946317E-05 )
( 2.97562054804867045E-06 , -1.04149949571168809E-05 )
( 1.37415623395644532E-05 , -2.08486059363839584E-06 )
( -5.17613279312910829E-06 , 8.41010863630963347E-06 )
( -3.84006987178341014E-06 , -3.14448984578240395E-06 )
( 6.91757026736259309E-06 , -9.12557436029248776E-06 )
( 7.48842898819454830E-07 , -1.56631725205504872E-05 )
x=0,y=0,z=2,t=0
( 1.44000207267856199E-06 , -1.40952889801981081E-05 )
( 6.64639034625137983E-06 , -6.80206301079080089E-06 )
( -1.22815301709200354E-05 , -9.70813851355187130E-06 )
( 3.19649971079819750E-06 , -1.39529048787539304E-05 )
( 6.50888258806832125E-06 , -1.47480393378736653E-05 )
( -8.35939862271669262E-06 , -5.05916110400285548E-06 )
( -5.68285441362513484E-06 , -1.06006142868644311E-05 )
( 3.38785613725488939E-06 , -1.01098864884662218E-06 )
( -1.16249053262420036E-05 , 1.12041697294508341E-05 )
( -5.84914705498291085E-06 , 4.93800380865167606E-06 )
( -5.82993486727386124E-06 , 7.30897345360720740E-06 )
( 1.68714053668719071E-05 , -6.67953115390768981E-06 )
x=1,y=0,z=2,t=0
( 5.89872545719017443E-06 , 5.05852779395551358E-06 )
( -1.43372672318237397E-05 , -1.44483421677987186E-06 )
( 1.32143820985399989E-05 , -4.36865450214194971E-06 )
( -3.31253590300495806E-06 , 1.88074276250858394E-06 )
( 4.91056451396601774E-06 , 1.21885107018650739E-05 )
( -1.65355324133119750E-05 , 3.02118705251165450E-06 )
( -6.68913454362181841E-06 , -5.02049111499984722E-06 )
( -3.70052769662969453E-06 , 3.32578448710438807E-06 )
( -1.62243357911871186E-05 , 7.26531688519900687E-06 )
( -2.12613938308544624E-06 , -1.59740267757454289E-06 )
( 9.18199664664319387E-06 , -7.14701275493221802E-06 )
( -1.23541387034226630E-05 , 3.19417682278827199E-07 )
x=2,y=0,z=2,t=0
( -1.06985646526050649E-05 , -2.19042304192112540E-05 )
( -1.04387972630385441E-05 , 4.53470699722233836E-06 )
( 2.65316518883624577E-07 , -7.65326355830833546E-06 )
( 2.09537952981236462E-05 , 3.18092781948729564E-06 )
( 1.15454264109502171E-05 , -1.23825363938412196E-06 )
( -8.08480594608950793E-06 , 8.63345950075090196E-06 )
( -6.39963059992926146E-06 , 9.19674425152107527E-06 )
( -1.22997185384100549E-05 , -3.72573941893148321E-06 )
( 4.05898621421101685E-06 , 6.33944489276825341E-06 )
( -6.93126890332930988E-06 , -9.60988485414051303E-06 )
( -1.72738202683302513E-06 , -1.38929395991178695E-05 )
( -4.71939399606588382E-06 , 3.92391283002893802E-06 )
x=3,y=0,z=2,t=0
( -1.92136107613177184E-06 , 1.60035257598222811E-05 )
( -5.37248215737521292E-06 , 7.69741896712494082E-06 )
( -9.26256444246237032E-07 , 5.27331476316286184E-06 )
( 2.85853951973818935E-06 , 1.16779746922839300E-06 )
( -4.40850147984191706E-07 , -9.99708961875998654E-07 )
( -9.50203689430764834E-06 , -1.43218073740694225E-05 )
( 6.72294527136517712E-06 , -1.37480128326696713E-05 )
( -1.86153111783980013E-06 , -9.29500023741824609E-06 )
( -2.00222177056574353E-06 , -1.76991189752827078E-07 )
( 1.84334822731552266E-08 , -1.75779990760295967E-05 )
( -1.40348926984550461E-06 , 7.89208384535551747E-06 )
( -3.79087544855363161E-06 , 1.13072727542605314E-05 )
x=0,y=1,z=2,t=0
( 1.40568676149587681E-05 , -9.67233893604066639E-06 )
( 8.29941202056871114E-06 , -2.74684642884412929E-06 )
( -5.09671575493370138E-06 , -5.17479336085652103E-06 )
( -1.08868316415205276E-06 , 7.24269744711108146E-06 )
( 7.97326343175866240E-06 , -4.34356414156776751E-06 )
( 1.82653388900391224E-06 , 7.59539891556430408E-07 )
( 4.19181073959102098E-06 , -8.91647243937953404E-06 )
( 8.76803196211281151E-06 , -4.53126731073055568E-07 )
( 4.40146433007692172E-06 , -4.58113766473722561E-06 )
( 1.42993332921758641E-06 , 6.93897884437831275E-06 )
( -4.11900331066281875E-06 , 3.24309029757374177E-06 )
( 1.77227102791042268E-05 , 1.34884384015016487E-06 )
x=1,y=1,z=2,t=0
