index: 0
( -5.57575895818530535E-05 , -1.39520931978243513E-04 )
( 1.18824348874029302E-04 , -1.28708495392677402E-04 )
( 3.44522673029206645E-05 , -6.58404164612249958E-05 )
( -2.47116564577416851E-04 , -1.53140529488505850E-05 )
( 4.71364364601203011E-05 , 3.73156328962772539E-05 )
( 2.34063720203769735E-06 , 1.25096103124885418E-04 )
( -7.21345508088699612E-06 , 2.21690228767755390E-04 )
( 1.12770711821813128E-04 , -8.02392252519823653E-05 )
( -1.32160521166031238E-04 , -3.74675059271942972E-04 )
( 8.33533189764164062E-05 , -8.82612006491021247E-05 )
( -3.76124280652843690E-05 , 1.32857505257257587E-04 )
( 1.03612224106078919E-04 , -4.64444738730792291E-05 )
index: 1
( -1.64026183343436385E-04 , 1.89497311546733919E-04 )
( -2.09003002831833588E-05 , 2.69827776585534476E-04 )
( 5.27946448357613016E-05 , 3.60486482024527095E-06 )
( 2.90674780939141413E-04 , 4.01283892367701339E-05 )
( -7.60580974002275005E-05 , 2.16067588918397735E-04 )
( 6.41494170095379697E-05 , 1.95059585870235847E-04 )
( -5.20770117981071855E-05 , -1.09023043074699463E-04 )
( -1.03811299947396997E-04 , 2.58216628223939581E-04 )
( -1.44722301134406298E-04 , -2.97982253240320174E-05 )
( 1.88281146281454555E-04 , 1.70331818272390377E-04 )
( 2.85718275948991973E-04 , 2.16117190318339475E-04 )
( -4.02574784931978002E-06 , -6.97803921342281643E-05 )
index: 2
( 2.91746548758262919E-05 , 4.21913456753992915E-04 )
( 1.09854412878537209E-04 , -1.38113558095949158E-05 )
( -2.81715046856754353E-04 , -1.33973090262317057E-04 )
( -9.41500771020150647E-05 , 1.30878556888471551E-04 )
( -2.59822833391690016E-04 , -9.78935849083305162E-05 )
( -2.42948038176343887E-04 , 1.33068465414092621E-05 )
( 1.55809400912627422E-04 , 2.86520271506517424E-04 )
( 1.41289557289913200E-05 , 3.72151377881756670E-05 )
( -8.84932277923049921E-05 , 7.90132220893336422E-05 )
( -2.47245840494037645E-04 , -5.09199519429431990E-05 )
( -1.48708792674103331E-04 , -2.66607758353633393E-04 )
( 1.15593795155578279E-04 , -6.24270307777684399E-05 )
index: 3
( -1.63090959389200366E-04 , -9.47742758839624825E-05 )
( -1.75183738469244284E-04 , -7.71615365793187127E-05 )
( -5.86374966154823809E-05 , -2.59056839730057375E-04 )
( 3.84629574375544488E-05 , -1.00714896764249784E-04 )
( -8.82129349845304470E-05 , 5.08925644870793128E-05 )
( -1.42827315695397443E-04 , -1.19934915857691045E-04 )
( 4.41135902130635924E-05 , -1.60202410768550923E-07 )
( -4.51706903421398415E-04 , -5.31472208462614964E-05 )
( 1.48376656621315267E-04 , 1.06953389883411936E-05 )
( -8.81584541052891164E-06 , -2.56764408656916070E-04 )
( -1.49780908155591438E-04 , 2.14542493732980735E-04 )
( -1.50257252944191784E-05 , 1.69446029107958248E-04 )
index: 4
( -5.00596668837591352E-05 , 4.50495113218913847E-05 )
( 2.06650070394217150E-05 , 3.36872860555142387E-04 )
( 1.25718625069587647E-04 , -2.43073651375875935E-04 )
( -1.73973490023514668E-04 , 7.60496666146993840E-05 )
( -1.30209965843087176E-04 , 3.76102510918820284E-04 )
( 9.17909397902752912E-05 , -1.37438244563472265E-04 )
( -3.37730153674411148E-05 , -1.91745633011966251E-04 )
( 8.85782599305193739E-05 , -1.57147414264583552E-04 )
( -1.22211400178782662E-04 , 3.45861502770069949E-05 )
( -1.60280862143141821E-04 , 1.24810688659938421E-04 )
( -1.83490689572415384E-05 , 2.68895597153043708E-07 )
( 4.25980130021032810E-05 , 5.54607182096779967E-05 )
index: 5
( -1.13480311151950875E-04 , -7.79519137967281183E-05 )
( -9.52607133544421461E-05 , -2.09825484997039130E-04 )
( -7.30120918696527390E-05 , -1.03932536536756396E-05 )
( -2.70794323220594152E-04 , 2.13707742267039546E-04 )
( 3.04562772061981325E-04 , -1.54973040080336546E-04 )
