index: 0
( -1.39689665932068761E-10 , 4.53125808804685876E-10 )
( -2.15207477278582730E-10 , -2.45676925826642816E-10 )
( 2.69104627338672399E-10 , -2.51000095060207035E-10 )
( -9.03537928627170365E-12 , 1.35222466397953221E-10 )
( -2.72563901272159673E-10 , 1.03459821998325461E-10 )
( -2.00889617639216532E-10 , -1.58358585504523887E-10 )
( -9.58032527310889129E-11 , 1.19006494966128851E-11 )
( -2.95183520862701633E-10 , -1.61171722221277505E-10 )
( 1.59136401570501883E-10 , 1.27647038974003339E-10 )
( 3.09702215083004699E-10 , -1.66445373462013319E-11 )
( 2.46533939730412998E-10 , 1.24529735560597818E-11 )
( -1.21199407067236632E-10 , -5.76647940027767413E-12 )
index: 1
( -3.01688137244613616E-10 , 2.04527852993211802E-12 )
( -1.89052045620002650E-10 , -1.68794069951875592E-10 )
( -2.38290521632877847E-11 , 3.69499336886549945E-11 )
( -1.10333050876683997E-10 , 3.85032008754412846E-10 )
( 6.47784352958233774E-11 , -3.63604237997359065E-11 )
( -5.06565632552157845E-10 , -2.85916029433142202E-11 )
( 1.03301298453618979E-10 , -8.96561949588180744E-12 )
( 2.68120693815033575E-11 , 1.35293529883032746E-10 )
( -4.92112637386527449E-10 , -2.48701337241581840E-10 )
( -1.22023964279978222E-10 , 2.16876538219597721E-11 )
( -1.81053736053075678E-10 , -7.26714741406439983E-11 )
( 1.21093111179842337E-10 , -2.34336202881275750E-10 )
index: 2
( -2.14761914184605306E-11 , -3.06163436826435528E-10 )
( -1.17753734919831023E-10 , -2.76742558149538702E-10 )
( 2.93622187361587599E-11 , -6.76367811728926467E-11 )
( -1.58207267676864855E-10 , -3.18679464385013005E-10 )
( 2.88180362768323270E-10 , 1.90850575821090128E-10 )
( -3.79010584614564893E-10 , -3.23085737842888960E-10 )
( 9.68631934974353917E-11 , 2.68380490920036774E-10 )
( 2.42606323020850774E-10 , 6.04665938434393031E-11 )
( -3.38374216503385874E-11 , 1.87816794571849475E-10 )
( 1.53162137551318053E-10 , -4.76913549329061454E-10 )
( -1.11357442545356534E-10 , -3.35333148786327301E-10 )
( 2.77980960906950387E-10 , 1.21837023666892820E-10 )
index: 3
( 3.68480496177446403E-10 , 2.43980204160013135E-11 )
( -1.06543979012144592E-10 , -3.23809014008580555E-10 )
( -1.28419465692044842E-10 , -5.54621832214955255E-10 )
( 2.14909208561162474E-10 , 1.72080406615200178E-10 )
( 1.86681118080036840E-10 , 1.50845869702467846E-10 )
( 3.22592673484936036E-10 , -3.71740879375694833E-10 )
( -2.24610033592807051E-10 , -7.16200141129351418E-10 )
( -1.95544579733248688E-10 , 3.37788730828951304E-10 )
( -2.76535483505164492E-11 , -5.57151338818084489E-10 )
( -2.16805626985900902E-10 , 5.04265025833355979E-11 )
( -4.91246107659065192E-10 , 4.68146448370477341E-10 )
( -8.77665027865186961E-11 , -5.01895604956830022E-10 )
index: 4
( 2.51396450512849380E-11 , -2.50400923625670089E-10 )
( -2.05611629229929177E-10 , 1.69981706609171275E-10 )
( -5.18034675882716030E-11 , -2.51482497171761089E-10 )
( -2.33968830271291024E-10 , 5.95399245546495487E-11 )
( 3.73705361753436426E-10 , -4.94290204014959349E-10 )
( 2.68407013459314429E-10 , -1.11991293815345696E-10 )
( -2.01145168004231469E-11 , -2.47881350077811606E-11 )
( 4.20658532016979566E-11 , -6.17302509229595764E-11 )
( 9.18203194644371851E-11 , -2.41458163347928934E-10 )
( -1.68936821423301905E-10 , -3.39485777088056084E-10 )
( -1.72633794944274913E-10 , -1.96351012848260576E-10 )
( -7.76149662856411316E-11 , 2.75987881504512435E-11 )
index: 5
( 4.18282877881363943E-12 , 2.95616644042407337E-10 )
( 6.96280706130065885E-11 , -1.43140060984333961E-10 )
( 3.68433436629799790E-10 , -2.07526825297631090E-10 )
( -3.37727279997163662E-10 , 2.03397278162271287E-10 )
( -3.74455445912082475E-10 , -3.35598431887112060E-11 )
( -4.90629984639114981E-11 , -9.58216456213221361E-11 )
( 8.62729816060600079E-11 , 4.93410176759356200E-11 )
( -6.08817640710986144E-11 , 3.76994332916167981E-11 )
( 1.26671212488145558E-10 , -2.49973842157692935E-11 )
( -4.04037853515581627E-11 , -2.92716343311153100E-10 )
( 3.51785145283560063E-10 , 1.30904621890784579E-10 )
( 2.40414987295045259E-10 , -3.43572340359272008E-10 )
index: 6
( 1.18593675512523159E-11 , -4.66669498169884245E-12 )
( 1.79239374271257888E-10 , 4.21466657630410548E-10 )
( -1.64463343085865992E-10 , -2.14246064375184064E-10 )
( 3.31514111815850179E-10 , 7.91505596012208727E-12 )
( -4.20813625614151682E-11 , -2.98066992266602334E-10 )
( -1.39001828107110202E-10 , 4.28788930676773550E-10 )
( -1.57829527485941937E-10 , -5.57302383946886536E-12 )
( 2.93811903254500583E-12 , -2.36790437999186905E-10 )
( 2.78235433585043968E-10 , -2.02385450184463922E-11 )
( -6.57303301420914946E-12 , 5.60176206359714293E-11 )
( -1.82437194937814638E-10 , 4.59292618832054746E-11 )
( 3.98173345432328007E-10 , -1.14023528819791051E-10 )
index: 7
( 1.22997087774593271E-11 , -4.23897203531411378E-11 )
( -2.01978772459867183E-10 , 3.48660029401993853E-10 )
( 2.69022425375823737E-10 , 1.38406187785710474E-10 )
( -2.34016139695933219E-10 , -7.03067533558488180E-10 )
( -1.05807618149299356E-11 , 1.55385138901942480E-10 )
( 3.63159275089459833E-10 , 1.64541131117822826E-10 )
( 4.75204593820074077E-10 , -2.77227098051488581E-10 )
( -2.37945862844554448E-10 , -1.01450037710782327E-10 )
( 3.85604817296342082E-10 , 2.49155072334407041E-10 )
( 2.42585739861830577E-10 , 4.37954385518657251E-10 )
( -5.96323081811180125E-11 , -4.94293422441978089E-10 )
( -3.68680072223355105E-10 , -3.08285126322868878E-10 )
index: 8
( -2.60491242282307363E-10 , 1.28232697167018188E-10 )
( 1.29673217036187464E-10 , -1.98256363094793654E-10 )
( -3.67029797745226792E-10 , 5.96388885371851953E-11 )
( -1.04980056712057055E-10 , 3.01195111281297171E-10 )
( 1.72235901471291993E-10 , 2.03158786044190841E-10 )
( 1.83107400428212688E-10 , -1.31950766912362725E-10 )
( 7.92535262271216085E-11 , -1.48338790241207121E-10 )
( 1.56404444542573591E-10 , -2.32477203857427482E-10 )
( 8.89031555109241483E-11 , -2.44706669529300140E-10 )
( 2.18622025149498462E-10 , 1.10083434694233173E-10 )
( -3.99513835035687178E-11 , 9.38889070056619680E-11 )
( 3.59874443381239511E-10 , 3.40750899283478332E-10 )
index: 9
( 3.43974636364566300E-11 , -1.64481903035053566E-10 )
( -3.03083010284705661E-11 , -1.03650109105508416E-10 )
( 3.41745490396587716E-10 , 1.56907359294183565E-10 )
( 4.02341266320669332E-11 , 2.40527213176483490E-10 )
( 1.59955005095244795E-10 , -1.11682869014763201E-10 )
( -4.52730656458876080E-10 , -3.60603259280947631E-11 )
( 1.83641620799444759E-10 , 3.23557729148187642E-10 )
( -3.62033892033070746E-11 , 3.21771982417714717E-10 )
( 4.95220516041672672E-11 , -2.32787290799320450E-12 )
( 1.50134435632971902E-10 , 1.24189258425691323E-10 )
( -7.69110799390309460E-11 , 5.16424416203893845E-11 )
( -2.41512897433181446E-10 , 2.38683724671309956E-10 )
index: 10
( -1.88356152225581883E-10 , 1.57058186289868383E-11 )
( -5.30507324960260110E-12 , -2.21815162867773443E-10 )
( 2.22862920830697447E-10 , -3.79562326035214259E-10 )
( 3.25950887586694236E-10 , 7.14217273398910241E-10 )
