index: 0
( -2.36778232956757779E-07 , -1.54337899977815198E-07 )
( 3.01583533668600516E-07 , 2.46433758941406437E-07 )
( 1.00678574180529284E-07 , -5.54331287774330757E-07 )
( -5.14171022687659681E-07 , -2.14718640426917545E-07 )
( -2.46684533475313824E-07 , -4.86481851025677424E-07 )
( -2.57435587784521056E-07 , -4.11786895249524812E-07 )
( -6.53714808877943210E-08 , -9.35308623745372910E-08 )
( -3.84378390186378788E-07 , -2.93224460837837194E-07 )
( -2.65569056072425954E-08 , 5.75068979864822415E-08 )
( -2.71797956474901869E-07 , -2.16293791126112169E-07 )
( -5.49240839774385565E-07 , -3.32208360857709230E-07 )
( -4.94126642682323301E-07 , 5.88712328351185878E-08 )
index: 1
( -2.02811667517979877E-07 , -8.60879865597895150E-08 )
( -3.72220864366970292E-08 , 2.59079420462637777E-07 )
( 8.25219703950241644E-08 , -3.24574566110842408E-07 )
( 8.89493747631383752E-07 , 2.82476890991561881E-07 )
( 3.39368994624485474E-07 , -1.13212992538135642E-07 )
( 4.58448450595237761E-07 , -4.42803336392836675E-07 )
( 2.41449620908399564E-07 , 1.22969244096178109E-08 )
( 3.44069794705751958E-07 , 9.05136249567336120E-08 )
( -1.16645084800007700E-07 , 1.90583170800046827E-07 )
( -4.93965820794872870E-08 , 4.04434723341366622E-08 )
( -5.17319672162135345E-07 , -1.58559585235565304E-07 )
( 6.50174742340321534E-07 , -7.44290299584875114E-08 )
index: 2
( 3.54311799386814710E-07 , -1.28963425486945525E-07 )
( 5.59131084040715570E-07 , 6.22241884051908717E-08 )
( -2.00229116750930822E-07 , 1.26708586241687147E-07 )
( 5.80050712230430864E-08 , 2.99104341677842453E-07 )
( -1.49056340756363044E-07 , 2.37907577147619939E-07 )
( -2.62906590428966265E-07 , 3.28902918164650272E-07 )
( -2.44746015869632172E-07 , -7.67723938051109743E-08 )
( 2.03208573214013293E-07 , 1.81792670074058141E-07 )
( -5.30031785361400377E-07 , -5.23087556283659564E-07 )
( -2.34588898824220932E-07 , 4.25327720500761589E-08 )
( -8.07782676811424599E-07 , 1.87368707996264652E-07 )
( 1.30514315305172687E-07 , -4.09060112246692914E-08 )
index: 3
( 2.95471309881667087E-07 , -7.06737776404772448E-07 )
( -1.39833387442564557E-07 , -3.56085393375961580E-07 )
( -5.28449660106257565E-07 , 3.26987309301754717E-07 )
( -3.23628731589682417E-07 , 2.10538632924111005E-07 )
( -4.61393078307551019E-07 , -2.55035960682236648E-07 )
( -2.80315034744192874E-07 , 3.98521588843046957E-07 )
( 5.96416813228058562E-07 , 4.24776874277906069E-07 )
( 3.76318887682142642E-07 , -5.91789184178480998E-07 )
( -1.72636033211860991E-07 , 2.14203881557106482E-07 )
( -4.34921500097970181E-07 , -1.10439747537810663E-08 )
( -4.23319425365757496E-07 , -5.31183033504222156E-08 )
( 3.15604127651144438E-07 , 5.38232226710703720E-08 )
index: 4
( -4.81788251556087119E-08 , 5.54474816222863330E-07 )
( 1.45434903766743088E-07 , 1.35280675283272770E-07 )
( 1.57998355805264615E-07 , -4.68283036842942000E-07 )
( 1.78621844117463948E-07 , 6.85596366634277327E-08 )
( -1.58101332980282884E-07 , -1.55528401711082664E-07 )
( -3.14746421047032851E-07 , -4.34235976698090108E-09 )
( 2.06130205386786037E-07 , -8.59375747777619855E-08 )
( -3.11870924403507560E-07 , 6.44418678098232441E-07 )
( -5.82447435211729375E-08 , 1.50344024146691277E-07 )
( -3.15973306314948996E-07 , -5.72313681053151933E-07 )
( -3.28614093184473506E-08 , -1.92763258568626234E-08 )
( -5.16772784253430592E-07 , 8.32775675800675950E-08 )
index: 5
( 3.86736400325603645E-07 , -2.45419865868970435E-07 )
( 4.45658271907046353E-07 , -2.66390344466965646E-08 )
( 7.03526396470618444E-08 , -2.56912335070080530E-07 )
( 3.07637127089652112E-08 , -3.44615654855279378E-07 )
( 2.28540071966890333E-07 , -1.76175456971804938E-07 )
( 1.89976203781020548E-07 , 4.11759009715145557E-07 )
( 6.43053680319470480E-07 , -4.25115147083901217E-07 )
( 1.01476424590133259E-07 , -9.24155093595994642E-08 )
( 5.70449687572305228E-07 , -4.94966356935013261E-09 )
( -4.98784097424525352E-08 , 2.55827627546699314E-07 )
( -1.20474918281222713E-07 , 1.95512227262809482E-07 )
( -1.56063206961022187E-07 , 4.97215242512713278E-07 )
index: 6
( 1.15821011599386059E-07 , -1.11514547160697675E-07 )
( 1.75938701032528208E-07 , 1.14567698586235156E-07 )
( 1.06002363452849163E-07 , 4.66539065934043074E-07 )
( 5.65794568507044550E-07 , 9.73023500721532050E-07 )
( -4.34302361742888664E-07 , -1.09737346577120323E-07 )
( -7.58990030265857383E-08 , 5.04886114967021995E-07 )
( 2.46138840878440168E-07 , 3.35203436341251212E-07 )
( -8.43086966997021803E-07 , 4.36837771280559176E-08 )
( 6.26705755547446537E-08 , 2.82075185063337205E-07 )
( 2.05319506694752513E-07 , 3.97564631114685440E-08 )
( 2.52476494024906775E-07 , -9.82707277242088116E-10 )
( -3.64386682934176098E-07 , 2.46615033641058889E-07 )
index: 7
( -3.78031728549150861E-07 , 3.00026280180834678E-07 )
( -3.52583147829134802E-07 , -3.86904846588123728E-07 )
( 4.21077577799097243E-07 , 2.15668570219032952E-07 )
